#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
6821991552121,1.8895758390,0.7149763703,1.1717573404,0.7561649084,-0.6461051702,0.0978876352,-0.0343638472
6824088760121,1.3988285065,0.6741261482,1.2052835226,0.7816473246,-0.5798373222,-0.2020321339,0.1095410213
6824321783121,1.3947803974,0.7089729309,1.1789238453,0.7456672192,-0.6298798323,-0.1895968318,0.1062304825
6825020852721,1.3853244781,0.7182664871,1.1732270718,0.7553980947,-0.6140635610,-0.2140186429,0.0805957317
6825253875421,1.4468793869,0.6973935962,1.1868467331,0.7616289258,-0.6040505171,-0.1982714385,0.1254309565
6825952999621,1.8006445169,0.6473201513,1.1843771935,0.7604586482,-0.6151919961,-0.1587018818,0.1343699396
6840633408521,1.3768301010,0.7801347375,1.2036013603,0.7704806328,-0.5682480931,-0.2265201658,0.1792830676
6841099449821,1.2308547497,0.9119236469,1.1447385550,0.6411440372,-0.5979326367,-0.3690239489,0.3085972965
6841565492221,1.0811924934,1.0483375788,1.1242976189,0.5235734582,-0.5733151436,-0.4903663993,0.3958804905
6841798515921,0.9932400584,1.0830237865,1.1134047508,0.4855912030,-0.5340917706,-0.5277736783,0.4476630390
6842031545121,0.8678070307,1.0677146912,1.1016495228,0.4399901628,-0.4501930475,-0.6087147593,0.4829092324
6842264563021,0.7930804491,1.0614558458,1.1072211266,0.3115626276,-0.3754102588,-0.6820868850,0.5447508097
6842497585521,0.7672270536,1.0891257524,1.1102372408,0.1701767445,-0.2877646983,-0.7280768752,0.5984442234
6842730610221,0.7435004711,1.1867551804,1.1282275915,0.0744423047,-0.2052233666,-0.7441788912,0.6312999129
6843196654321,0.7966906428,1.3943980932,1.1802519560,-0.1322254092,0.0211297777,-0.7100718617,0.6912800074
6843429684021,0.8817282915,1.5355997086,1.1729462147,-0.1594821662,0.0977752730,-0.6980454326,0.6911859512
6843895725621,0.8644922376,1.6631121635,1.1922552586,-0.1970577985,0.2128695548,-0.6749991775,0.6784032583
6844128746721,0.7700756192,1.6841391325,1.2044008970,-0.2639924586,0.2454723865,-0.6376917362,0.6807352901
6844827821921,0.4969787598,1.8231785297,1.2520239353,-0.3893136084,0.3417984545,-0.5259721279,0.6745088100
6845293862621,0.2867297828,2.0604317188,1.2427091599,-0.3802590370,0.3601363003,-0.5090861320,0.6830346584
6846225960621,-0.1651819944,2.0797312260,1.2829960585,-0.3079492748,0.2201396823,-0.5446166396,0.7483972907
6846692001921,-0.1991988420,2.1341502666,1.2722642422,-0.3173383474,0.2437475622,-0.5564339161,0.7281929255
6847391070821,-0.0824270248,2.3611087799,1.2493872643,-0.2366240025,0.2158687562,-0.5883207321,0.7424880862
6847857118121,-0.1983413547,2.4339976311,1.2852042913,0.0831997022,0.0263759233,-0.5731683969,0.8147761226
6848323163221,-0.4488815069,2.4723014832,1.2923640013,0.3161894381,-0.1909801364,-0.5215320587,0.7691261172
6848789216321,-0.5369131565,2.4157514572,1.2693904638,0.3104752004,-0.1990161687,-0.5709375739,0.7335039377
6850187353921,-0.5022158027,2.1487312317,1.2580986023,0.4218949676,-0.2310646921,-0.5695698261,0.6664863229
6850420371821,-0.5136526823,2.1908798218,1.2764564753,0.3989421725,-0.2135839909,-0.5489574671,0.7027608156
6859741301921,-0.7077787519,2.3117017746,1.2716227770,0.5797479749,-0.3793378770,-0.4519256949,0.5619237423
6859974318921,-0.7042344213,2.2798988819,1.2690420151,0.5204216838,-0.3421021402,-0.4877795577,0.6117176414
6861605480421,-0.6163871288,2.2829337120,1.2684525251,0.5529460907,-0.3851824403,-0.4185920358,0.6088232398
6862537592321,-0.5469331145,2.3514678478,1.2733458281,0.7606328130,-0.4723846316,-0.2802343667,0.3460623920
6862770596621,-0.5380413532,2.4462635517,1.2693850994,0.7764508724,-0.4920256436,-0.2533001602,0.3014530241
6863003619721,-0.5203993917,2.5731906891,1.2630143166,0.7841538787,-0.5014435649,-0.2380073518,0.2775061727
6863236642221,-0.5181968212,2.7085604668,1.2600659132,0.7875532508,-0.5113407373,-0.2240511477,0.2609439194
6864867804121,-0.9523084164,2.8924412727,1.3227479458,0.6336425543,-0.3712303042,-0.3817640841,0.5611965060
6865566875121,-0.8797626495,2.6276543140,1.3100862503,0.4666411281,-0.1933376193,-0.4650259912,0.7270609140
6865799896321,-0.8019944429,2.4880392551,1.3111704588,0.3996914029,-0.1368845105,-0.4783933163,0.7698372006
6866032920021,-0.7444555759,2.3789179325,1.3059852123,0.3178240657,-0.0998680443,-0.4946524203,0.8027037382
6866498971321,-0.6727650762,2.1572806835,1.2865363359,0.1658448279,-0.0348934978,-0.5248158574,0.8341740370
6866731989221,-0.6390388012,2.0182723999,1.2924007177,0.0857983008,0.0033204544,-0.5273974538,0.8452689648
6866965012121,-0.6006227732,1.9212498665,1.2920552492,0.0149468919,0.0661622733,-0.5444631577,0.8360376954
6867897108021,-0.2866046429,1.8420215845,1.3033760786,-0.0980973542,0.1133154035,-0.4966994524,0.8548837900
6868130127621,-0.1919482499,1.8232619762,1.2982391119,-0.1452431679,0.1203894243,-0.4995522797,0.8454930186
6868596174521,-0.0204259530,1.6962854862,1.2752047777,-0.1975290477,0.1802216321,-0.4980821311,0.8248737454
6868829198921,0.0295253471,1.5942475796,1.2953909636,-0.2577072978,0.1801038235,-0.4887127876,0.8138239384
6869761311721,0.2314334363,1.3876168728,1.2652198076,-0.3414726555,0.2282130122,-0.4709237218,0.7807343602
6869994312621,0.3610035181,1.4153745174,1.2566442490,-0.4081108272,0.2903287709,-0.4358678162,0.7477794290
6870227335421,0.5009074211,1.4530510902,1.2688478231,-0.4411751330,0.3086280823,-0.4025922418,0.7402923703
6870693382521,0.7294700146,1.4491102695,1.2775038481,-0.4572157860,0.3009428978,-0.4091948569,0.7300319672
6871625475121,1.0126948357,1.1794557571,1.2899599075,-0.4828518033,0.3160753846,-0.3981618285,0.7130341530
6872557599721,1.0514506102,1.2694473267,1.2947299480,-0.4610702693,0.2896075547,-0.4098866582,0.7318023443
6873023613521,1.0533725023,1.2808890343,1.2701381445,-0.2844032943,0.2502635419,-0.4912619293,0.7843116522
6873256642621,1.0087684393,1.2554943562,1.2700908184,-0.1887885034,0.1753106862,-0.5203649402,0.8141531944
6873489670021,0.9707267284,1.2386696339,1.2636859417,-0.0841637999,0.1180327162,-0.5464396477,0.8248566985
6873722683221,0.9121308923,1.2265254259,1.2660952806,0.0140361907,0.0703603700,-0.5485575795,0.8330287933
6873955706021,0.8001164794,1.2173593044,1.2698892355,0.1143166572,-0.0076545044,-0.5455484986,0.8302108645
6874188761521,0.6370843649,1.2079148293,1.2713018656,0.2193366736,-0.0715239123,-0.5454440713,0.8057706952
6874654780721,0.3571377397,1.2425434589,1.2745392323,0.4174576998,-0.2333307564,-0.5011832714,0.7211804986
6874887798921,0.2668958008,1.3146619797,1.2716735601,0.5449066758,-0.3605113924,-0.4327773750,0.6211377382
6875353846221,0.1324742585,1.4137088060,1.2721395493,0.7109043002,-0.4715227783,-0.2983477712,0.4281004369
6875586867621,0.0435361713,1.4370924234,1.2798875570,0.7677486539,-0.4827576876,-0.2423480302,0.3446366787
6875819905821,-0.0508387499,1.4716203213,1.2776579857,0.7908320427,-0.5091975927,-0.1986811459,0.2753694952
6876285938221,-0.1586351693,1.6188781261,1.2663741112,0.8141135573,-0.5465872288,-0.1139302030,0.1596292555
6876518959621,-0.2123049498,1.7488273382,1.2763766050,0.8157944083,-0.5470334291,-0.1065668762,0.1545235962
6876751982621,-0.2667355835,1.8793693781,1.2836493254,0.8187977672,-0.5467975736,-0.1000183672,0.1434532404
6876985006821,-0.3340381980,1.9810508490,1.2800800800,0.8090098500,-0.5607872009,-0.1198227778,0.1290864199
6877218035721,-0.4038834572,2.0480172634,1.2718458176,0.8218281865,-0.5491928458,-0.1118600219,0.1023374349
6879082215521,-0.9048392773,2.5979247093,1.2940338850,0.7573502660,-0.5384317040,-0.2119586021,0.3026310503
6880247330721,-0.7502869964,2.5465793610,1.3164381981,0.8303044438,-0.5562700033,-0.0338396057,-0.0036193258
6880480353521,-0.5892570019,2.5728020668,1.3055678606,0.8211658597,-0.5616419315,0.0528797805,-0.0863060728
6880946399021,-0.2791201770,2.5690653324,1.3049043417,0.7524957657,-0.5058545470,0.2175145745,-0.3613150716
6881412450321,-0.1593958735,2.5352182388,1.2912852764,0.5802547336,-0.3991601169,0.3796813488,-0.5998480916
6881645468521,-0.1176747009,2.5725123882,1.3109351397,0.5060601234,-0.3388054669,0.4217044115,-0.6717733145
6881878492521,-0.0746534318,2.6329417229,1.3242582083,0.4638901651,-0.3231086135,0.4489379227,-0.6919982433
6882111514321,-0.0354872011,2.6823875904,1.3035852909,0.4312661886,-0.3170762062,0.4613625705,-0.7075427175
6882810586021,-0.0351463631,2.6526248455,1.2928651571,0.2453971654,-0.1797546893,0.5309848189,-0.7909005880
6883043606921,-0.0329256430,2.5604791641,1.2750424147,0.2371667475,-0.0874524564,0.5750982761,-0.7780526876
6883509653921,0.1226679608,2.4284753799,1.2854257822,0.1625747383,-0.2961714566,0.4751583338,-0.8124509454
6883742677321,0.1413248777,2.3477177620,1.2892357111,0.1753886938,-0.2600909173,0.4869893491,-0.8151276112
6884441745921,0.1859273762,2.1185491085,1.2630172968,0.0663037896,0.0063976352,0.5714296699,-0.8179432154
6884674769421,0.2711605132,2.0579020977,1.2728489637,0.0201076847,-0.0129494471,0.5682908893,-0.8224801421
6900054295021,0.0835675076,1.7398797274,1.2448911667,0.1291101128,-0.1176266894,0.5823885202,-0.7939258218
6900287324621,0.1410107613,1.7752143145,1.2408194542,0.1243419349,-0.1230948642,0.5826356411,-0.7936765552
6900520340721,0.2029259652,1.8252394199,1.2293978930,0.1351807863,-0.0662961975,0.6115437746,-0.7767530084
6901452433121,0.4284276068,1.8669453859,1.2198990583,0.2758788168,-0.1720733047,0.6113461256,-0.7214829326
6902384532921,0.5454459190,1.7183699608,1.2264732122,0.2966287434,-0.1845862418,0.5984658003,-0.7209563255
6905879875821,0.5697733164,1.7036471367,1.2369430065,0.4064025879,-0.2628193796,0.5672531724,-0.6663234234
6906345919021,0.5465912819,1.6428637505,1.2397506237,0.3974261582,-0.2557640374,0.5702746511,-0.6718810201
6907044993521,0.4889556766,1.5100377798,1.2025486231,0.2606068254,-0.1533423513,0.6492952108,-0.6978437901
6907511035121,0.5257012844,1.5173777342,1.2130095959,0.2404281944,-0.1764773279,0.6309118271,-0.7162404060
6908909174421,0.9063711166,1.3479077816,1.2067594528,0.2216206491,-0.2046871334,0.6119180322,-0.7311250567
6909142195921,0.9841306806,1.3266927004,1.2111108303,0.2936448157,-0.2631618083,0.5815141201,-0.7115896940
6909841267821,1.1206505299,1.2274823189,1.2147026062,0.4699339867,-0.4031768441,0.4791429341,-0.6221194863
6910540336121,1.1788755655,1.4116618633,1.2506078482,0.7292589545,-0.4908300638,0.2564499080,-0.4018715918
6910773358521,1.1867746115,1.5321533680,1.2563893795,0.8107952476,-0.4357520342,0.2632898986,-0.2888073325
6912171498021,0.8399171233,2.1621162891,1.2975975275,0.8093281984,-0.4384638071,-0.2449606657,0.3045186698
6912870566621,0.4778522253,2.2712969780,1.2869313955,0.7535622120,-0.4462353885,-0.3115246296,0.3687416315
6913336611721,0.2380562723,2.3379013538,1.2527421713,0.6622591615,-0.4753781259,-0.3785839379,0.4382951856
6913569634821,0.1701947004,2.3412802219,1.3182555437,0.6587328911,-0.2917312086,-0.4084392786,0.5604831576
6913802664921,0.0764430314,2.3875586987,1.2888796329,0.5705714226,-0.2999676168,-0.4636762738,0.6078420877
6914035681921,-0.0026481636,2.4391348362,1.3219707012,0.5333420634,-0.2865325809,-0.3963559270,0.6901791692
6914501727721,-0.1352723241,2.3084006310,1.2903639078,0.4633131623,-0.1165018603,-0.5440144539,0.6897946000
6915200803021,-0.3512753844,2.2889652252,1.2927672863,0.5119785666,-0.3633449078,-0.4719789922,0.6189461350
6915433821621,-0.3642329574,2.2101118565,1.2822233438,0.4367561638,-0.2012439966,-0.5544695854,0.6791968942
6915899866321,-0.5038197637,2.2085161209,1.2937196493,0.4245043397,-0.2504066527,-0.4634634256,0.7364063263
6916132890221,-0.5725238919,2.1605801582,1.2865879536,0.4327484369,-0.2435950339,-0.5280905366,0.6888473630
6916365912421,-0.5536765456,2.0631086826,1.3016427755,0.3298411071,-0.0672263727,-0.5327375531,0.7764509320
6916598938621,-0.5504476428,1.9649260044,1.2969222069,0.2115121782,-0.0383846276,-0.5638300776,0.7974238992
6916831958521,-0.6338981986,1.9281485081,1.2755891085,0.3260413408,-0.2180159539,-0.5078070760,0.7670059800
6917064982421,-0.6635383368,1.9197764397,1.2919914722,0.4116187394,-0.2335499227,-0.4985845983,0.7262491584
6918230098021,-0.8475598097,2.0899522305,1.2387681007,0.2421639264,-0.1837473214,-0.6490373611,0.6973837614
6918696145321,-0.5402622819,2.0556273460,1.2554420233,-0.2038495839,0.0466723554,-0.6140825748,0.7610320449
6919395213621,-0.4472183287,2.0584211349,1.2338342667,-0.3356260955,0.2183968127,-0.5872121453,0.7034485936
6919861258821,-0.3642246723,2.0288288593,1.2161867619,-0.2960570753,0.2175994217,-0.6107473373,0.7014188170
6920793351821,-0.4122240245,1.9808833599,1.1990412474,-0.2920572758,0.2619688213,-0.5916134119,0.7043213248
6921026374521,-0.5138243437,1.9109332561,1.2511495352,-0.2243511826,0.0262644123,-0.5847026706,0.7791659832
6921259397521,-0.4385100007,1.9105848074,1.2015202045,-0.2652903199,0.0938163698,-0.6717728376,0.6852304935
6921958474321,-0.3158047795,1.9890429974,1.2425869703,-0.3768784106,0.2265717536,-0.5367869139,0.7200610042
6922657536921,-0.2858876586,1.9691811800,1.2405701876,-0.2387329489,0.2778067589,-0.5290647745,0.7654544115
6922890581821,-0.2838546336,1.9483978748,1.2153501511,-0.0840266943,0.1975289434,-0.5292840600,0.8208411932
6923822652821,-0.2206684351,1.8027806282,1.2341215611,-0.2114584297,0.1229612082,-0.5132198334,0.8226611614
6924288698121,-0.0607888736,1.8158465624,1.2493265867,-0.2885403633,0.1769782603,-0.4543031454,0.8240338564
6924754745221,0.0409058593,1.7312539816,1.2432527542,-0.3626398444,0.1956624687,-0.4577021599,0.7878561616
6924987768321,0.0606265999,1.7309604883,1.2847745419,-0.4748968184,0.3423751891,-0.2446723431,0.7729086280
6925453813421,0.0835713446,1.5680564642,1.2807165384,-0.5097236037,0.1799638420,-0.2799910009,0.7933472395
6925686870521,0.1692061871,1.5560946465,1.2627786398,-0.4928683043,0.2231779546,-0.3566546142,0.7616232634
6926385906221,0.3511057496,1.6602418423,1.2331835032,-0.7229743600,0.4592006207,-0.1635707319,0.4895789027
6926618929321,0.3434918523,1.6845304966,1.2718610764,-0.8115499616,0.4435926974,-0.0327458121,0.3788665831
6927318038821,0.4772773385,1.5373555422,1.2906154394,-0.5959286690,0.2253475338,-0.3467224240,0.6883829832
6928716143221,0.5936978459,1.9141471386,1.3016017675,-0.8482460380,0.4706610441,-0.0120404661,0.2425116003
6930347299821,0.3536999822,2.5533657074,1.3095251322,-0.8828421235,0.4187379181,0.1036880240,-0.1857342273
6932211485021,-0.0526679792,2.9166681767,1.3595172167,-0.7107286453,0.3645955324,0.2116847932,-0.5631380677
6933842646821,-0.7497878671,2.8524911404,1.3467098475,-0.4270665646,0.2346300185,0.4189139307,-0.7662076354
6934308692721,-0.8839814067,2.6997792721,1.3358391523,-0.2970227897,0.1244274750,0.4429940283,-0.8366909027
6935240784521,-0.9913600087,2.4269750118,1.2944816351,-0.3387668133,0.1479793489,0.4432028830,-0.8166458011
6938503108221,-0.0761419833,2.9096827507,1.3083959818,-0.5295338631,0.2343094796,-0.4956493676,0.6473212242
6938736133221,0.0002025042,2.7590248585,1.2847722769,-0.4019483626,0.1212298423,-0.5584139228,0.7154821754
6938969155121,0.1024913788,2.6758513451,1.2967097759,-0.2300160080,0.1094437167,-0.5289368033,0.8095310926
6939435206921,0.3956820071,2.5600001812,1.3207346201,-0.2844544351,0.1209561452,-0.4532607198,0.8360682130
6939668224021,0.4545786679,2.4076468945,1.2931636572,-0.2758322358,0.0122314962,-0.4612577856,0.8432130814
6940134270621,0.5710943937,2.0982148647,1.3121125698,-0.1341975629,0.1164623275,-0.4439538419,0.8782554269
6940367294821,0.6290351748,1.9320750237,1.2970415354,0.0223722216,0.0510304682,-0.4480912685,0.8922497630
6940833348421,0.4565646946,1.7116832733,1.2816457748,0.2228379101,-0.1654129624,-0.4683683217,0.8388163447
6941299385621,0.1510253102,1.6813937426,1.2709832191,0.5132959485,-0.2718592584,-0.4475262761,0.6799559593
6941765431921,-0.1557396501,1.7711700201,1.2462167740,0.6900399327,-0.3107520044,-0.3993854225,0.5174643397
6944561709321,-1.1907477379,2.5387232304,1.2705950737,0.7041420937,-0.4919567108,-0.2583533823,0.4420589805
6946658918321,-0.5639481544,2.0714824200,1.2636090517,-0.0366244130,-0.0420526005,-0.4434047937,0.8945850730
6946891942221,-0.4782682061,2.0822598934,1.2867538929,-0.3382683694,0.1242104545,-0.2774869502,0.8905881643
6947124963721,-0.3744751215,2.0916779041,1.2711704969,-0.4208910167,0.2575936913,-0.2677266598,0.8275377154
6947824032921,0.0254322197,2.0824756622,1.2552561760,-0.3256987035,0.2459334731,-0.3708046973,0.8342308402
6948290078721,0.1278033406,2.0397381783,1.2434588671,-0.3702317476,0.3278001547,-0.3588973284,0.7916238308
6948523103221,0.0162640996,1.8575221300,1.2643693686,-0.4165124893,-0.0095775295,-0.4550568759,0.7869872451
6948756126121,0.0627022907,1.7833327055,1.2263498306,-0.3600106537,0.1287460774,-0.4554319680,0.8039891720
6948989177221,0.2021427006,1.8252400160,1.2455825806,-0.3125824630,0.4206652939,-0.2749348283,0.8060669303
6949455197521,0.2583689094,1.6209332943,1.2546484470,-0.4751137793,0.2040519118,-0.3928783536,0.7604448795
6949688218721,0.2740379274,1.4894845486,1.2257781029,-0.4699575603,0.1251019984,-0.4637039304,0.7405862808
6949921241421,0.4144630432,1.5119268894,1.2230081558,-0.4376403093,0.3577326536,-0.3917019665,0.7259944677
6950154265821,0.5186957717,1.5650542974,1.1993086338,-0.5362222791,0.4862266183,-0.3354075551,0.6029521227
6950387293021,0.5552412868,1.4480813742,1.2086322308,-0.5434899330,0.2830687761,-0.4614658356,0.6415139437
6950620312021,0.6012939811,1.3336158991,1.1883720160,-0.4717873931,0.1865867823,-0.5775710344,0.6395419240
6950853334321,0.6925786138,1.3458385468,1.2004272938,-0.4534464180,0.4158289433,-0.4459882975,0.6500516534
6951086356321,0.7336832285,1.3499772549,1.1910692453,-0.4757035375,0.4786522388,-0.3887255192,0.6272884011
6951319379721,0.7511458993,1.2965282202,1.1870871782,-0.4804281294,0.3920494318,-0.4541563690,0.6397094131
6951785428721,0.7284388542,1.2197047472,1.1949721575,-0.3548978269,0.3177782893,-0.5422186852,0.6921440959
6952251472721,0.7735748887,1.2934715748,1.1905592680,-0.5766100883,0.3510248661,-0.5109238625,0.5322210789
6952484495321,0.8045546412,1.3821436167,1.1760489941,-0.5368055701,0.5176958442,-0.3964981437,0.5353689790
6952717546921,0.8375369310,1.4220390320,1.1522434950,-0.5571752191,0.5210707784,-0.4063968658,0.5028744340
6953183565421,0.9184423685,1.3045954704,1.1509702206,-0.5672510862,0.3304387331,-0.5673745871,0.4971141517
6953416588221,0.9582360983,1.4144266844,1.1550968885,-0.6172125340,0.5592598915,-0.3360514045,0.4397119284
6953649610721,0.9479076862,1.4828366041,1.1583286524,-0.6942316294,0.6094928384,-0.2178061455,0.3148354888
6954115658021,0.9174836874,1.5384525061,1.1501830816,-0.7464643717,0.6017362475,-0.2084801495,0.1929780990
6955047750221,0.8771237731,1.5190871954,1.1273601055,-0.6982461810,0.5432698131,-0.3556813002,0.3013321757
6956212865521,0.7745314240,1.6143103838,1.2081348896,-0.7196862698,0.6097301841,-0.0628932714,0.3260756433
6956911934521,0.8361485600,1.5795533657,1.2203060389,-0.8438745737,0.5057095289,-0.1586886346,0.0833755136
6958077049821,0.7217540741,1.8436557055,1.2905434370,-0.8703742027,0.4009549618,0.1405928135,-0.2488324791
6959009142321,0.5726100802,2.0750055313,1.2951819897,-0.7763969898,0.3438409865,0.3025871217,-0.4329228997
6960174261121,0.0080104386,2.2097597122,1.2950668335,-0.6474531293,0.2208413035,0.3520521820,-0.6388215423
6960407290721,-0.1031126752,2.1688606739,1.2869256735,-0.5691935420,0.1435380578,0.4514024854,-0.6720501781
6960640304821,-0.1679119021,2.1238064766,1.2637041807,-0.4314894080,0.2125509977,0.4414614141,-0.7574633956
6962038443821,-0.3949459493,2.2104923725,1.2163219452,-0.7520576715,0.5713029504,0.1573588550,-0.2885489464
6963436581521,0.2089228630,2.4874818325,1.3176767826,-0.5036214590,0.2610561252,-0.3597385883,0.7408125997
6963669605321,0.3269750774,2.4481983185,1.2686550617,-0.5271797776,0.2508869469,-0.4528807104,0.6738222241
6963902634221,0.4081284106,2.3828401566,1.2928597927,-0.4557507336,0.1642300338,-0.3616559505,0.7965705991
6964135653121,0.4886074662,2.2541544437,1.2838197947,-0.3592750728,0.1250128299,-0.4406483471,0.8130942583
6964368674321,0.6027964354,2.1439535618,1.2019907236,-0.1645520926,0.0695695803,-0.5898743868,0.7874839306
6964601696921,0.6964731216,2.0582904816,1.2066551447,0.0115447892,-0.0099643115,-0.5982782245,0.8011432290
6964834720921,0.7137382627,2.0015692711,1.2118650675,0.1403706968,-0.0814753994,-0.5927653909,0.7888517976
6965300771721,0.5770095587,1.8319803476,1.1973953247,0.3194390833,-0.2625447512,-0.5334283710,0.7378909588
6965533789721,0.5396139026,1.8087401390,1.2614583969,0.4865936637,-0.2459691316,-0.3670060933,0.7536792159
6965766813521,0.4888363183,1.7455146313,1.2907143831,0.6467657089,-0.1982620358,-0.2542439103,0.6911920309
6966698905321,0.1371384710,1.8504292965,1.3076024055,0.9102035761,-0.2642455697,-0.0984078348,0.3033472896
6966931929721,0.0444161966,1.9245787859,1.2987643480,0.8423959613,-0.3443865478,-0.1318721473,0.3929080069
6972757506221,-0.0708105415,2.4735517502,1.3154957294,0.7722382545,-0.4453300536,0.2185537219,-0.3969427049
6972990529221,0.1055985764,2.3606615067,1.2633718252,0.5388795733,-0.3485342562,0.4792945385,-0.5986731052
6973223558721,0.1727889627,2.2832367420,1.2487331629,0.3096113205,-0.1964985430,0.5965940356,-0.7138661146
