#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
6795227183921,0.0003119440,0.0001469307,-0.0003761656,0.6901118661,-0.7234739563,-0.0181850230,-0.0005931164
6795260478821,0.0001838999,-0.0000304991,-0.0004543129,0.6902109035,-0.7233814231,-0.0181069514,-0.0006030640
6795293761421,0.0001896309,0.0000304793,-0.0006263083,0.6902795634,-0.7233160319,-0.0181025498,-0.0005831628
6795327049521,0.0001749212,-0.0000394290,-0.0007363830,0.6902788153,-0.7233179077,-0.0180560571,-0.0005834187
6795360339221,0.0002031480,0.0000935921,-0.0009314775,0.6902651022,-0.7233317318,-0.0180273908,-0.0005546399
6795393632421,0.0001012863,0.0000838610,-0.0010222860,0.6902964324,-0.7233017277,-0.0180302904,-0.0005955435
6795426916021,0.0001600418,0.0000863955,-0.0010208756,0.6902834190,-0.7233155980,-0.0179734584,-0.0005494542
6795460206121,0.0001601067,0.0002392615,-0.0011751913,0.6902443426,-0.7233529330,-0.0179720289,-0.0005365505
6795493495121,0.0001307583,0.0001988910,-0.0011771047,0.6903494458,-0.7232515667,-0.0180134080,-0.0005753224
6795526783621,0.0001567342,0.0001395073,-0.0012061676,0.6903502190,-0.7232513862,-0.0179921496,-0.0005385684
6795560073621,0.0001553387,0.0001032567,-0.0011696493,0.6903317211,-0.7232693653,-0.0179796452,-0.0005218289
6795593367321,0.0002316219,0.0001651545,-0.0010558600,0.6902880595,-0.7233105821,-0.0179987846,-0.0004904536
6795626650621,0.0003506702,0.0001859439,-0.0010051925,0.6902670828,-0.7233309116,-0.0179876107,-0.0004388549
6795659940321,0.0004490842,0.0002035599,-0.0010984745,0.6902673899,-0.7233305634,-0.0179908240,-0.0003959093
6795693234921,0.0003908185,0.0002482319,-0.0011107383,0.6902441656,-0.7233523984,-0.0180030159,-0.0004370154
6795726517921,0.0004558134,0.0003323813,-0.0011722035,0.6902051060,-0.7233916584,-0.0179245720,-0.0003604131
6795759807221,0.0004563558,0.0002479222,-0.0012146069,0.6902401368,-0.7233582652,-0.0179234275,-0.0003529016
6795793096621,0.0004857766,0.0001853454,-0.0012488174,0.6902528505,-0.7233457074,-0.0179411194,-0.0003257057
6795826384721,0.0005149476,0.0001860395,-0.0012289378,0.6902381006,-0.7233599837,-0.0179334204,-0.0003015081
6795859675821,0.0005427207,0.0001638320,-0.0012240054,0.6902474972,-0.7233513190,-0.0179213927,-0.0002927456
6795892963421,0.0005706828,0.0001402024,-0.0012203741,0.6902565525,-0.7233428504,-0.0179146871,-0.0002766291
6795926253121,0.0007828766,0.0001703577,-0.0014390341,0.6902654875,-0.7233351554,-0.0178821503,-0.0001960409
6795959540521,0.0007774851,-0.0000108770,-0.0014364800,0.6902920586,-0.7233114224,-0.0178165137,-0.0001786925
6795992830821,0.0008041505,0.0000912462,-0.0016530224,0.6902976847,-0.7233056027,-0.0178349008,-0.0001671995
6796026123121,0.0008407579,0.0003020174,-0.0017344409,0.6902551624,-0.7233462901,-0.0178304277,-0.0001766945
6796059407921,0.0009292117,0.0003716561,-0.0017683239,0.6902630179,-0.7233394227,-0.0178051270,-0.0001522247
6796092697821,0.0007242448,0.0003864738,-0.0017271788,0.6902526691,-0.7233490426,-0.0178146401,-0.0002323820
6796125992621,0.0005540426,0.0001539770,-0.0016952184,0.6902823127,-0.7233206890,-0.0178163379,-0.0002962775
6796159274821,0.0004732590,-0.0001054119,-0.0015561907,0.6903105580,-0.7232936804,-0.0178179265,-0.0003269934
6796192564721,0.0005706697,-0.0001508428,-0.0015460104,0.6903070128,-0.7232983024,-0.0177681537,-0.0002941873
6796225880521,0.0005960814,0.0002526242,-0.0019925577,0.6903239304,-0.7232820795,-0.0177716403,-0.0002709769
6796259142021,0.0006512484,0.0004395715,-0.0020149287,0.6902947273,-0.7233103949,-0.0177537981,-0.0002543485
6796292431721,0.0006181385,0.0004886285,-0.0021079807,0.6902975058,-0.7233064967,-0.0178045080,-0.0002546538
6796325720621,0.0006365911,0.0004614627,-0.0021077388,0.6902974507,-0.7233062630,-0.0178162112,-0.0002492146
6796359009021,0.0006504126,0.0003911780,-0.0021057236,0.6902912041,-0.7233132491,-0.0177747490,-0.0002357079
6796392328521,0.0006733577,0.0003039165,-0.0020710782,0.6903033256,-0.7233020663,-0.0177588016,-0.0002540181
6796425587921,0.0005485454,0.0001706636,-0.0018981331,0.6903031787,-0.7233017392,-0.0177774180,-0.0002809014
6796458903921,0.0003118932,0.0001033035,-0.0019440866,0.6903245127,-0.7232800981,-0.0178279757,-0.0003607110
6796492185721,0.0002640287,0.0000625265,-0.0019520643,0.6903306523,-0.7232743763,-0.0178226876,-0.0003448369
6796525454921,0.0003675218,0.0000392803,-0.0020523285,0.6903357893,-0.7232712288,-0.0177520042,-0.0003064624
6796558751321,0.0003463969,0.0001324488,-0.0020840261,0.6903292323,-0.7232770099,-0.0177718395,-0.0002822943
6796592032421,0.0003577193,0.0002369596,-0.0021490890,0.6903293480,-0.7232780196,-0.0177264971,-0.0002627788
6796625322121,0.0004222429,0.0002081958,-0.0022620184,0.6903484604,-0.7232605337,-0.0176961224,-0.0002254959
6796658616921,0.0004808239,0.0002717319,-0.0023210482,0.6903436913,-0.7232658974,-0.0176629692,-0.0002213113
6796691899121,0.0004182533,0.0002672007,-0.0026057779,0.6903647962,-0.7232465310,-0.0176309988,-0.0002269920
6796725192221,0.0004239558,0.0002990448,-0.0027429960,0.6903792695,-0.7232328704,-0.0176248966,-0.0002058086
6796758479121,0.0004078275,0.0002723798,-0.0027831940,0.6903794946,-0.7232333957,-0.0175943485,-0.0002181725
6796791766321,0.0004278666,0.0003828762,-0.0029535331,0.6903762241,-0.7232362052,-0.0176072531,-0.0002129035
6796825055721,0.0002895497,0.0002469806,-0.0030691533,0.6904065630,-0.7232072944,-0.0176047351,-0.0002457741
6796858345321,0.0004401522,0.0000197379,-0.0030857676,0.6904226870,-0.7231927234,-0.0175710984,-0.0002334934
6796891633221,0.0003868580,-0.0001085952,-0.0029720990,0.6904192724,-0.7231966990,-0.0175413925,-0.0002498894
6796924923221,0.0001795950,-0.0003372189,-0.0027522233,0.6904131359,-0.7232029007,-0.0175263368,-0.0003061092
6796958211621,0.0000809714,-0.0003952096,-0.0025043087,0.6903766264,-0.7232373817,-0.0175416448,-0.0003070176
6796991502521,-0.0000683252,-0.0006262388,-0.0022769885,0.6903695707,-0.7232443916,-0.0175295556,-0.0003471241
6797024790321,0.0000366747,-0.0005908494,-0.0021097541,0.6903574049,-0.7232555934,-0.0175470528,-0.0003178309
6797058079421,0.0000668285,-0.0004893601,-0.0021330016,0.6903518609,-0.7232602986,-0.0175716568,-0.0002924012
6797091373121,0.0001637284,-0.0003776143,-0.0021614707,0.6903522757,-0.7232595836,-0.0175851997,-0.0002664047
6797124657021,0.0000355682,-0.0003688955,-0.0022697137,0.6903453346,-0.7232661118,-0.0175887492,-0.0002941602
6797157946121,-0.0000823808,-0.0001878825,-0.0025417102,0.6903508029,-0.7232610890,-0.0175802719,-0.0003165126
6797191273121,-0.0001756387,-0.0000811871,-0.0026945816,0.6903443606,-0.7232671634,-0.0175835519,-0.0003048203
6797224522721,-0.0001720381,0.0000948431,-0.0029368126,0.6903550610,-0.7232581957,-0.0175322312,-0.0003050080
6797257813321,-0.0002031939,0.0000816121,-0.0030542403,0.6903688591,-0.7232451107,-0.0175287771,-0.0003002212
6797291103021,-0.0003105074,0.0001429907,-0.0030341051,0.6903630873,-0.7232503067,-0.0175412720,-0.0003245324
6797324390221,-0.0003960489,0.0000907031,-0.0031910003,0.6903622475,-0.7232515527,-0.0175238673,-0.0002699057
6797357680021,-0.0004898460,0.0000967669,-0.0031524489,0.6902924212,-0.7233213191,-0.0173961413,-0.0001298419
6797391005821,-0.0004177953,0.0001642123,-0.0031648036,0.6903851013,-0.7232306580,-0.0174867566,-0.0002014119
6797424257421,-0.0003767607,0.0001954662,-0.0031553374,0.6904903541,-0.7231256847,-0.0176669226,-0.0004414666
6797457547421,-0.0005837053,0.0004728718,-0.0031083692,0.6893075473,-0.7242812271,-0.0164053528,-0.0016351788
6797490836221,-0.0004359662,0.0007800788,-0.0013299589,0.6789741626,-0.7340169023,-0.0143191618,-0.0028697285
6797524130121,-0.0004064572,0.0013314681,0.0006064051,0.6626661680,-0.7487552979,-0.0139715078,-0.0066219844
6797557414121,-0.0007634026,0.0015007373,0.0027768516,0.6412999978,-0.7669743599,-0.0171116230,-0.0138505040
6797590702821,-0.0014372063,0.0015947524,0.0052453578,0.6076366541,-0.7935224483,-0.0238684332,-0.0230243029
6797623997821,-0.0020725068,0.0006528652,0.0052814768,0.5662891623,-0.8227768786,-0.0325151370,-0.0360216409
6797657282421,-0.0015997947,-0.0011937284,0.0076516010,0.5270281134,-0.8475470657,-0.0403992473,-0.0476785052
6797690570421,-0.0003722635,-0.0012654321,0.0091800410,0.4925440398,-0.8673898834,-0.0468740067,-0.0532727555
6797723858821,0.0024281105,0.0003266152,0.0131845465,0.4770809673,-0.8756906918,-0.0506543178,-0.0547147426
6797757148521,0.0047427327,0.0037069928,0.0197412614,0.4818746689,-0.8729574633,-0.0524286589,-0.0547111180
6797790437321,0.0095625371,0.0104990983,0.0315852724,0.4981207098,-0.8638226045,-0.0545273327,-0.0520868167
6797823725621,0.0148321474,0.0188802313,0.0485677384,0.5241572676,-0.8485056466,-0.0572144779,-0.0449869990
6797857021921,0.0212302580,0.0280056465,0.0695067719,0.5569571045,-0.8279195114,-0.0589233093,-0.0295991551
6797890304521,0.0285011921,0.0364257433,0.0965298414,0.5872296449,-0.8070415521,-0.0615412009,-0.0076130085
6797923594121,0.0372382440,0.0438860431,0.1255977899,0.6117222112,-0.7880344733,-0.0663801187,0.0197809295
6797956884221,0.0479329340,0.0504637174,0.1564950347,0.6270913337,-0.7739429295,-0.0753239078,0.0457723726
6797990171421,0.0579890907,0.0658695698,0.1933262050,0.6311128940,-0.7678822398,-0.0887600426,0.0646145155
6798023467021,0.0726705194,0.0727842748,0.2271466851,0.6254946878,-0.7686367253,-0.1091737097,0.0776857845
6798056754621,0.0891186073,0.0746435896,0.2572170794,0.6166104931,-0.7710561924,-0.1346302852,0.0844898475
6798090038921,0.1071567386,0.0736753941,0.2859181762,0.6019540274,-0.7770144740,-0.1634644824,0.0847302728
6798123327521,0.1279555410,0.0691787079,0.3095422983,0.5840734103,-0.7838299683,-0.1949418736,0.0804145391
6798156622021,0.1515085399,0.0643127859,0.3291589916,0.5609210381,-0.7924601539,-0.2279332138,0.0736270576
6798189905821,0.1756549031,0.0575439408,0.3450329304,0.5353178713,-0.8004677791,-0.2620320482,0.0634453857
6798223196421,0.2032028586,0.0480666012,0.3550348282,0.5112004899,-0.8058323897,-0.2936781062,0.0553298185
6798256483221,0.2307475507,0.0397316925,0.3651614785,0.4880146373,-0.8089861954,-0.3241739366,0.0478989377
6798289772721,0.2560321093,0.0318874530,0.3747087717,0.4666970698,-0.8100288042,-0.3526111339,0.0413832045
6798323061821,0.2806524038,0.0215502437,0.3809745610,0.4530861219,-0.8075059370,-0.3758618402,0.0370810578
6798356349621,0.3033609986,0.0128832702,0.3880968988,0.4398470859,-0.8061776880,-0.3943286605,0.0334213096
6798389639421,0.3248418272,0.0047826488,0.3949615955,0.4281594728,-0.8066672635,-0.4061213112,0.0321383325
6798422928821,0.3440647721,-0.0020670949,0.4015718400,0.4183420533,-0.8087593326,-0.4122241138,0.0311375722
6798456217221,0.3616062999,-0.0090777064,0.4079844058,0.4131254841,-0.8109574285,-0.4132786084,0.0296002591
6798489515521,0.3766398728,-0.0138837220,0.4143707454,0.4102792274,-0.8143059869,-0.4095900785,0.0285075931
6798522795921,0.3895547688,-0.0174334832,0.4206693172,0.4080667688,-0.8197372344,-0.4007078604,0.0307504378
6798556084721,0.4011865854,-0.0195789076,0.4280972183,0.4073796790,-0.8261824091,-0.3873437866,0.0378049605
6798589378921,0.4097555578,-0.0201496352,0.4361463189,0.4116692950,-0.8307191347,-0.3717145749,0.0475645416
6798622662821,0.4164623022,-0.0189752616,0.4453546107,0.4159335564,-0.8347413082,-0.3563384814,0.0568252733
6798655952221,0.4215390384,-0.0169141199,0.4550067186,0.4202537558,-0.8377195639,-0.3424566406,0.0658495430
6798689240021,0.4246459901,-0.0127347196,0.4684722126,0.4268148650,-0.8378972636,-0.3318436893,0.0750800412
6798722529821,0.4264798760,-0.0092130704,0.4806360304,0.4362191158,-0.8351551099,-0.3245221003,0.0831518601
6798755818721,0.4270639420,-0.0052028890,0.4933166206,0.4451381383,-0.8308838268,-0.3218144942,0.0889917725
6798789106921,0.4271526039,-0.0015397781,0.5065557957,0.4551838483,-0.8244330009,-0.3231145332,0.0933535738
6798822396621,0.4264231622,0.0016927549,0.5197184086,0.4663247436,-0.8160938493,-0.3275850901,0.0960212032
6798855707121,0.4256413281,0.0046232403,0.5332398415,0.4763830467,-0.8073348175,-0.3339337314,0.0987823280
6798888974121,0.4246897101,0.0070407009,0.5464455485,0.4859925913,-0.7982908172,-0.3405810162,0.1027012352
6798922267221,0.4236715436,0.0084241144,0.5588375330,0.4949616632,-0.7896802648,-0.3466802039,0.1059757874
6798955552721,0.4226047099,0.0091509046,0.5705216527,0.5030773889,-0.7819081561,-0.3519758590,0.1079155730
6798988841321,0.4215340018,0.0095531577,0.5810428262,0.5096586154,-0.7755444353,-0.3556808695,0.1107702288
6799022164921,0.4206283092,0.0096038915,0.5906679034,0.5135698857,-0.7711428914,-0.3581567963,0.1153617041
6799055419721,0.4193618298,0.0091160033,0.5976981521,0.5163280174,-0.7678048323,-0.3593989774,0.1212991878
6799088708121,0.4183662832,0.0080119576,0.6035383344,0.5180315859,-0.7654220296,-0.3596360904,0.1281962367
6799122005121,0.4175515175,0.0063733845,0.6083278656,0.5173219665,-0.7646642372,-0.3594372907,0.1359096071
6799155287321,0.4170968235,0.0044313418,0.6112287641,0.5160841012,-0.7642445070,-0.3586229152,0.1448348667
6799188576321,0.4168284833,0.0026076909,0.6132745147,0.5157896601,-0.7629226920,-0.3574117644,0.1554568209
6799221864221,0.4162106514,0.0008154560,0.6149969697,0.5142215874,-0.7618288084,-0.3576584311,0.1651468209
6799255154621,0.4164662957,-0.0007017170,0.6169105172,0.5133602753,-0.7599227340,-0.3598251317,0.1717688585
6799288444121,0.4165004790,-0.0008465945,0.6183267236,0.5136983223,-0.7565346704,-0.3649237630,0.1749284805
6799321731221,0.4164413512,0.0000029734,0.6198204756,0.5138097194,-0.7520150233,-0.3740050341,0.1749091523
6799355021521,0.4163143635,0.0014062835,0.6219490170,0.5150703740,-0.7451326777,-0.3869576716,0.1724632217
6799388310521,0.4164650142,0.0036163426,0.6237627268,0.5165720913,-0.7366817812,-0.4020747038,0.1696736875
6799421598421,0.4163944721,0.0060876827,0.6247665882,0.5151137570,-0.7290344636,-0.4176241940,0.1695777132
6799454893821,0.4168656170,0.0075414046,0.6241877675,0.5102903289,-0.7229225696,-0.4324501789,0.1731288000
6799488177421,0.4180522561,0.0080847703,0.6207087040,0.5027473357,-0.7188657219,-0.4450267962,0.1800787075
6799521465421,0.4191533029,0.0073243119,0.6153275371,0.4913410507,-0.7180983370,-0.4551858570,0.1890094862
6799554761621,0.4215869904,0.0055944170,0.6086242199,0.4792274859,-0.7194182316,-0.4618345822,0.1987139742
6799588043521,0.4249947667,0.0033706299,0.6003916264,0.4673585821,-0.7229921113,-0.4644452860,0.2077232270
6799621332321,0.4295776486,0.0009714098,0.5921176672,0.4532981353,-0.7304302788,-0.4644167555,0.2128602488
6799654622821,0.4345748425,-0.0008968017,0.5824528337,0.4378761524,-0.7410979655,-0.4619094299,0.2137240259
6799687911421,0.4405685663,-0.0023003900,0.5731111169,0.4243663497,-0.7530639145,-0.4574490109,0.2086824006
6799721209521,0.4458285570,-0.0028886513,0.5641090870,0.4130599598,-0.7654788722,-0.4532880863,0.1948165204
6799754489621,0.4520070553,-0.0022260044,0.5566996336,0.4055340442,-0.7762468773,-0.4494965808,0.1758856114
6799787778521,0.4581709206,-0.0001378633,0.5501106381,0.4004477458,-0.7853411831,-0.4457850938,0.1554235478
6799821067621,0.4634333551,0.0027560294,0.5445800424,0.3982360065,-0.7921577096,-0.4417843819,0.1368239969
6799854355521,0.4699878097,0.0063548372,0.5414852500,0.3992289776,-0.7968172779,-0.4373020989,0.1202718727
6799887647921,0.4741614461,0.0097917728,0.5383451581,0.4042921113,-0.7993040774,-0.4319568923,0.1052336631
6799920935921,0.4767261446,0.0131734163,0.5355641842,0.4108016682,-0.8010263830,-0.4252156504,0.0937569936
6799954222721,0.4776481390,0.0158032887,0.5327153802,0.4163810253,-0.8030565267,-0.4172599852,0.0872992637
6799987518021,0.4776688516,0.0177867915,0.5306883454,0.4203146379,-0.8055204116,-0.4088735264,0.0854102518
6800020835021,0.4766959846,0.0187050886,0.5294205546,0.4224638731,-0.8085181290,-0.4002029683,0.0875231121
6800054089821,0.4751316607,0.0185911860,0.5292841196,0.4228883425,-0.8116340713,-0.3923787511,0.0919483536
6800087386121,0.4735999107,0.0176758152,0.5302020907,0.4220175017,-0.8145624148,-0.3861037672,0.0965048268
6800120669321,0.4717352688,0.0159769133,0.5307995677,0.4200639143,-0.8170980839,-0.3817709101,0.1007372889
6800153956821,0.4696529806,0.0140035599,0.5312208533,0.4167006259,-0.8193762781,-0.3793924673,0.1050926210
6800187246921,0.4666119516,0.0117296381,0.5306773782,0.4127602924,-0.8210548856,-0.3789888666,0.1089277504
6800220535421,0.4640768468,0.0093929200,0.5304256678,0.4089879634,-0.8216616991,-0.3806870526,0.1125978066
6800253823821,0.4614355564,0.0072260583,0.5300753117,0.4052459926,-0.8214399869,-0.3841290519,0.1160039006
6800287114121,0.4587029517,0.0050791120,0.5298765302,0.4022867583,-0.8201675218,-0.3892159368,0.1183281661
6800320402721,0.4563066959,0.0030904389,0.5307947993,0.4009814547,-0.8175098272,-0.3957115100,0.1195991482
6800353690721,0.4531854093,0.0013891162,0.5315117240,0.4013098000,-0.8136301876,-0.4029294371,0.1208479663
6800386980621,0.4497947097,-0.0001354365,0.5328143835,0.4022703325,-0.8090958902,-0.4104865941,0.1226506264
6800420275221,0.4462445080,-0.0014637016,0.5345242620,0.4042941935,-0.8039004225,-0.4178796110,0.1251676738
6800453557721,0.4419802725,-0.0031821784,0.5360642076,0.4070297541,-0.7984652054,-0.4246585420,0.1282389089
6800486853221,0.4371546209,-0.0050740670,0.5374301076,0.4092884348,-0.7934065435,-0.4308391199,0.1317827250
6800520143121,0.4320001602,-0.0071955505,0.5388182402,0.4108615690,-0.7887901423,-0.4367630646,0.1350589055
6800553426621,0.4268862307,-0.0097276215,0.5407308340,0.4118326856,-0.7844985039,-0.4426425348,0.1379257872
6800586714121,0.4214154482,-0.0127703743,0.5429663658,0.4118415932,-0.7805462361,-0.4487753696,0.1404804012
6800620003521,0.4156372845,-0.0163806118,0.5458186269,0.4109444613,-0.7768974294,-0.4552651936,0.1424381880
6800653313521,0.4095601737,-0.0203197207,0.5494245887,0.4099096009,-0.7731468581,-0.4619047286,0.1444371027
6800686580721,0.4028877616,-0.0247025751,0.5531560779,0.4095946707,-0.7687042686,-0.4683528679,0.1482280144
6800719870921,0.3954517841,-0.0292529352,0.5571330190,0.4098601086,-0.7632612706,-0.4747532012,0.1551010065
6800753159521,0.3873478472,-0.0341512412,0.5611137748,0.4106840644,-0.7569373531,-0.4807541251,0.1651057662
6800786448221,0.3790176213,-0.0396235697,0.5657563210,0.4119631647,-0.7502074835,-0.4862439929,0.1761870086
6800819738121,0.3705352545,-0.0449745581,0.5700454712,0.4137474978,-0.7431259902,-0.4913245837,0.1875551232
6800853028821,0.3622407615,-0.0501186885,0.5742779374,0.4155748172,-0.7358651201,-0.4959837121,0.1995000092
6800886315521,0.3548359871,-0.0557583161,0.5789114237,0.4175594485,-0.7284664651,-0.4998743817,0.2123824821
6800919606221,0.3477139771,-0.0606034808,0.5830323696,0.4187591233,-0.7217982765,-0.5030568073,0.2249041869
6800952899421,0.3414745927,-0.0650569871,0.5868495107,0.4199304687,-0.7158491284,-0.5056093104,0.2357491296
6800986185721,0.3362578154,-0.0690174475,0.5901820660,0.4205657015,-0.7108484119,-0.5078079424,0.2448471353
6801019471421,0.3320414126,-0.0720366985,0.5925944448,0.4204857538,-0.7068500930,-0.5099583731,0.2519863778
6801052767021,0.3290811181,-0.0743838698,0.5940395594,0.4201381922,-0.7037465870,-0.5119570276,0.2571471224
6801086060321,0.3273700178,-0.0759805664,0.5947786570,0.4197375771,-0.7014031502,-0.5138422478,0.2604229859
6801119339721,0.3269389868,-0.0763158426,0.5944136381,0.4192387248,-0.7000625372,-0.5150029396,0.2625324890
6801152628321,0.3281013668,-0.0759863257,0.5933337808,0.4183485868,-0.7005082570,-0.5157025166,0.2613877507
6801185917221,0.3306229115,-0.0746291429,0.5914326906,0.4180167607,-0.7022311077,-0.5160807360,0.2565036709
6801219205221,0.3344111443,-0.0723013580,0.5889585614,0.4171805830,-0.7049379695,-0.5162579235,0.2500011534
6801252495421,0.3402115405,-0.0694667771,0.5878195763,0.4161668000,-0.7081525119,-0.5162455289,0.2425196249
6801285784321,0.3456444144,-0.0656943172,0.5849059224,0.4159096206,-0.7115032119,-0.5159594447,0.2335984125
6801319072521,0.3515860438,-0.0612884201,0.5817536712,0.4156633087,-0.7151652774,-0.5154933048,0.2236722882
6801352362121,0.3575031459,-0.0563520677,0.5785894394,0.4153834665,-0.7192350851,-0.5148451063,0.2123487333
6801385657621,0.3638590276,-0.0509081818,0.5757602453,0.4156500798,-0.7230784472,-0.5138238793,0.2009417612
6801418939521,0.3701110184,-0.0452228524,0.5732759237,0.4161171726,-0.7266934707,-0.5122024553,0.1908186129
6801452230821,0.3761724234,-0.0395348072,0.5711793303,0.4167362545,-0.7304014205,-0.5096809018,0.1818516910
6801485545421,0.3818455040,-0.0341246799,0.5692713857,0.4181714940,-0.7340054564,-0.5062440258,0.1734519472
6801518806621,0.3870257139,-0.0286936928,0.5678061843,0.4196484831,-0.7377766032,-0.5019102868,0.1663336961
6801552095921,0.3918230236,-0.0236561336,0.5665711164,0.4210394753,-0.7418232863,-0.4968774718,0.1598022219
6801585385221,0.3961285651,-0.0191375706,0.5656676292,0.4226534263,-0.7457187588,-0.4916254161,0.1535319648
6801618673721,0.3998261988,-0.0151440492,0.5650387406,0.4240649923,-0.7491518231,-0.4866625946,0.1486605102
6801652001521,0.4027471840,-0.0117779644,0.5647638440,0.4252514879,-0.7520317574,-0.4821288293,0.1454688967
6801685252121,0.4052231908,-0.0091175083,0.5648001432,0.4262786217,-0.7543891153,-0.4780598552,0.1436745426
6801718540421,0.4068701267,-0.0071838358,0.5650475025,0.4269731867,-0.7564042680,-0.4745354275,0.1426976150
6801751830221,0.4082802832,-0.0058668726,0.5655339956,0.4274411867,-0.7580064130,-0.4716587411,0.1423318012
6801785119121,0.4091022313,-0.0050730007,0.5661228299,0.4277852902,-0.7590344843,-0.4695755653,0.1427066419
6801818411821,0.4093926549,-0.0047772392,0.5668419600,0.4280707578,-0.7594357800,-0.4682155891,0.1441765739
6801851696421,0.4091606140,-0.0048075719,0.5674045682,0.4282657623,-0.7593589108,-0.4673763617,0.1467031626
6801884986321,0.4084638059,-0.0051513459,0.5677921176,0.4284360798,-0.7590908042,-0.4667239858,0.1496408957
6801918282721,0.4075474143,-0.0057077403,0.5680862069,0.4284939596,-0.7587676343,-0.4661548250,0.1528537958
6801951563421,0.4066387713,-0.0066354601,0.5685152411,0.4283639295,-0.7584603014,-0.4657221547,0.1560294516
6801984853821,0.4055537879,-0.0078061312,0.5685383677,0.4280361357,-0.7582682655,-0.4654491948,0.1586548174
6802018148221,0.4044533670,-0.0092205880,0.5684346557,0.4272735867,-0.7581423859,-0.4655173262,0.1610932146
6802051430621,0.4034934640,-0.0105939833,0.5681338906,0.4261352598,-0.7579669143,-0.4659863281,0.1635592832
6802084720521,0.4025716186,-0.0121004898,0.5678059459,0.4249922244,-0.7576276498,-0.4668126603,0.1657344067
6802118009921,0.4016751945,-0.0135930423,0.5674582720,0.4238571691,-0.7571418050,-0.4678864333,0.1678203590
6802151297521,0.4008754790,-0.0149082560,0.5671005845,0.4228706035,-0.7565321937,-0.4690668819,0.1697520334
6802184587921,0.3999166191,-0.0164188314,0.5666115880,0.4221727997,-0.7560115190,-0.4699065222,0.1714776098
6802217876221,0.3994315863,-0.0173362140,0.5660701394,0.4214493189,-0.7557939030,-0.4702779190,0.1731898576
6802251164921,0.3991914690,-0.0181195233,0.5655473471,0.4209872982,-0.7559499565,-0.4699965904,0.1743919809
6802284454521,0.3994412124,-0.0187462531,0.5651261806,0.4208424944,-0.7564189955,-0.4691630555,0.1749512089
6802317744021,0.3999464810,-0.0192185845,0.5647587180,0.4207916175,-0.7571171966,-0.4681041743,0.1748898143
6802351037621,0.4007423520,-0.0196103994,0.5643339157,0.4207863652,-0.7579343634,-0.4671637243,0.1738746400
