# timestamp [ns], tx [m], ty [m], tz [m], qw, qx, qy, qz
6795327049521,1.147803615709476,0.6811430487554905,-0.001205531977688675,-0.6934983527110854,0.7195148791995858,0.0318150802473398,-0.018605753579790135
6795360339221,1.147811838420493,0.6816027246665051,-0.001420045112193721,-0.6935415715772602,0.719474291315617,0.031733601834684724,-0.018703238880808024
6795393632421,1.1476976693303504,0.6819128719680265,-0.0015304732539281802,-0.6936313735092622,0.7193892420468031,0.031682121338931654,-0.018731772432036702
6795426916021,1.1477442195366208,0.6822418240165345,-0.0015500098534762077,-0.693674719632544,0.7193492594159031,0.031572580503355194,-0.018846710080605893
6795460206121,1.147723624736053,0.6827197522813846,-0.0017232117729684584,-0.6936931575060137,0.7193317045291556,0.0315189335482032,-0.018927728772898604
6795493495121,1.1476841057409015,0.6830018458843153,-0.0017456786417819324,-0.693856447466523,0.7191740190642644,0.0315038981460386,-0.018959562592356767
6795526783621,1.1477004562808406,0.6832677971016725,-0.0017960259604425117,-0.6939138599934692,0.7191190850818293,0.031429478934543065,-0.019065262493336167
6795560073621,1.147689059606606,0.6835549403850562,-0.0017803188204858016,-0.6939526005141565,0.7190822827458235,0.03136423206241304,-0.019150556854307662
6795593367321,1.147751502922074,0.6839429859664752,-0.0016870975255624432,-0.6939661242008579,0.7190680125676763,0.03133136778107658,-0.019249861209334772
6795626650621,1.1478579429013833,0.6842924937232193,-0.0016578696242501288,-0.6940015660370891,0.7190333515283657,0.0312677297326375,-0.019369945929727017
6795659940321,1.1479423691707002,0.6846394307995455,-0.0017724235229512491,-0.6940584542232056,0.7189775880169981,0.031217833156917854,-0.019481707921565224
6795693234921,1.1478699003586343,0.6850052698252171,-0.0018040512618896047,-0.6940939512450969,0.7189443479101602,0.031177097434061787,-0.019508973540158975
6795726517921,1.1479181482082483,0.6854167353624809,-0.0018857016699936743,-0.6941104405018541,0.7189301086161107,0.03104691632430878,-0.019654116573906675
6795759807221,1.1479100813211924,0.6856566452785214,-0.0019495302284154301,-0.694202629148923,0.718841372309902,0.03099151891309016,-0.01973111486458821
6795793096621,1.1479299189788512,0.6859196891659913,-0.0020052586948904254,-0.6942722571124055,0.7187730229610005,0.030955672221691443,-0.019827274771241757
6795826384721,1.1479471786637365,0.6862453060378115,-0.0020061868575053355,-0.6943144976064952,0.718732254895118,0.030895214896551216,-0.019920087432416893
6795859675821,1.1479639394775853,0.6865481784175803,-0.002022329290690545,-0.6943810751270725,0.7186685863092298,0.0308296628087998,-0.019997936112502918
6795892963421,1.147980943376313,0.6868496201788682,-0.002039806555806785,-0.6944471524750219,0.718604940555054,0.030769486188580268,-0.02008309111894818
6795926253121,1.1481767035426682,0.687216067764276,-0.0022810440868051493,-0.6945114381925112,0.7185422691487464,0.030683889854894675,-0.02023285866389729
6795959540521,1.1481677170164177,0.6873585766123059,-0.002301222093546517,-0.6945945160826374,0.7184645986664622,0.03056434932847482,-0.020319922270841295
6795992830821,1.1481747169504926,0.687788272354633,-0.002537312245069018,-0.6946574033064168,0.7184030088112756,0.03052931276515548,-0.02040024569900848
6796026123121,1.1481882141713093,0.6883253906163452,-0.002637018749912983,-0.6946727929157901,0.7183888641179975,0.030472683276998626,-0.02045889214324399
6796059407921,1.1482606892662517,0.6887233552617479,-0.0026916125379611413,-0.694737296492772,0.7183271446946878,0.030394028344588778,-0.020552496142303874
6796092697821,1.1480436485375216,0.6890518710322098,-0.002668230661657487,-0.6947863834053577,0.7182818576198201,0.030350004810522812,-0.020540975067530647
6796125992621,1.1478728121682917,0.6891351563446705,-0.0026576859090298626,-0.6948747739751814,0.7181984245558681,0.03029710075787803,-0.020546463055154014
6796159274821,1.1477940219707168,0.6891942896997296,-0.002541628998387299,-0.694960960127882,0.7181161453725973,0.030244350104503215,-0.020585065948189464
6796192564721,1.1478814539311455,0.68947722174155,-0.002553874688070902,-0.6950137367114316,0.7180664576704039,0.030141610948404625,-0.020686987226902754
6796225880521,1.1478695490707758,0.6902113372537864,-0.003015657830307745,-0.6950874439823584,0.7179945487630901,0.030091383759173924,-0.02077935966329509
6796259142021,1.1479033533901497,0.690724589641443,-0.0030566355129740446,-0.6951152505310075,0.7179680982693466,0.03002124346677796,-0.020864402397885118
6796292431721,1.1478544320970112,0.6910971836348435,-0.003168988928683769,-0.6951757240717895,0.7179076730986738,0.030018497214503302,-0.02093263940103987
6796325720621,1.147861903515004,0.6913948401689254,-0.003189843014805068,-0.6952329766283931,0.71785179960044,0.029976903455762673,-0.021006838839715363
6796359009021,1.1478668030274215,0.6916491844637861,-0.0032094953400840023,-0.6952835112632542,0.7178043724903798,0.029882434209081436,-0.021089379433083436
6796392328521,1.1478820878503748,0.6918868553607973,-0.003196949761323295,-0.6953532514696569,0.7177382181849653,0.029812636781325393,-0.02114030547064586
6796425587921,1.147754077228969,0.6920690672321408,-0.0030447078319948894,-0.6954111436188685,0.7176823430025613,0.029777766850811183,-0.02118207908657942
6796458903921,1.1475079937917707,0.6923153892417127,-0.0031087348048410455,-0.6954919324680215,0.7176045435373173,0.029773685129827115,-0.02117117474977043
6796492185721,1.1474497891446873,0.6925963307273345,-0.0031370828440943875,-0.6955549084530388,0.7175434270522435,0.02971500666919626,-0.021256010906476233
6796525454921,1.1475404929299613,0.6929031679797926,-0.003259654491823985,-0.6956158396667673,0.7174862730963077,0.029591211426952993,-0.02136379482569333
6796558751321,1.1475022873790102,0.6933196604574237,-0.0033100824568533544,-0.6956662022309618,0.7174360405946542,0.029558059920082314,-0.021456556647733795
6796592032421,1.1474954138932505,0.6937493724910074,-0.003394133987975715,-0.6957227706769362,0.7173825769280865,0.02945958194441979,-0.021545248044186706
6796625322121,1.1475471551455518,0.694049322973892,-0.003528918244128599,-0.6957978819552869,0.7173099580236323,0.029375604910725436,-0.02165191499152803
6796658616921,1.1475894436216163,0.6944404471183201,-0.003608298983805993,-0.6958500481513493,0.7172606669793281,0.029289318341814564,-0.021725144952472856
6796691899121,1.1475102211544201,0.6947611735971642,-0.003912485597539865,-0.6959280927699416,0.7171865148631998,0.029203365221839264,-0.02178889744086965
6796725192221,1.147499811087528,0.6951193928429842,-0.0040696886482191955,-0.6959991273582358,0.717117258465066,0.02914364972169323,-0.021879214086007893
6796758479121,1.1474719411810468,0.6954166136567271,-0.004130497543131793,-0.6960566020644435,0.7170631456873069,0.029059692436372762,-0.021935954390645277
6796791766321,1.1474714931561614,0.6958545969306786,-0.004319728110829238,-0.6961105288915163,0.7170101603245843,0.02901939509429299,-0.022009912904162543
6796825055721,1.1473254081318693,0.6960381768877784,-0.004455742736237936,-0.6961985674778028,0.7169258636045733,0.02896233396661434,-0.022046404421090727
6796858345321,1.1474738587476023,0.696142732163744,-0.004499096124370068,-0.6962711653071444,0.7168563651621156,0.02887498455024541,-0.02212806714590918
6796891633221,1.1474162875715532,0.6963342474534642,-0.004407251739676647,-0.6963250782734046,0.716805709563355,0.02879193554239478,-0.022180724799584578
6796924923221,1.1472116165213038,0.6964165171311879,-0.004208385033682622,-0.6963773509515584,0.7167572889435507,0.02872326921594182,-0.022193414192725854
6796958211621,1.1471079581920487,0.6966738248200676,-0.003980393802484116,-0.6963984383139011,0.716736193459239,0.028686354437091974,-0.022260664155175827
6796991502521,1.1469616022742246,0.6967561902286961,-0.0037751269245811115,-0.6964494277268661,0.7166883739245724,0.028620808035705162,-0.022289429056309894
6797024790321,1.1470555881436741,0.6971176633532121,-0.003629674077221995,-0.6964939430880819,0.7166434706289458,0.028585579185593978,-0.02238722647268207
6797058079421,1.1470682503336573,0.6975447645864358,-0.003672166262178646,-0.6965451740907066,0.7165918655396833,0.028557211358854702,-0.022481200428570266
6797091373121,1.1471469725762862,0.6979854388632994,-0.003720857919430565,-0.6966022030608053,0.7165350263334069,0.028517605514832765,-0.022575936390697795
6797124657021,1.1470043123723177,0.6983137575022623,-0.0038471182238997217,-0.6966531060311127,0.7164862249510243,0.028467794068453255,-0.022616896637464034
6797157946121,1.146860540004394,0.6988175536249962,-0.004134058996803713,-0.696716072337607,0.716425989817143,0.02840560667243964,-0.02266356482453589
6797191273121,1.146747110320129,0.6992466692943302,-0.004303665105289421,-0.6967665843546349,0.7163762866048555,0.028355788463240637,-0.022744058073292567
6797224522721,1.1467253652448621,0.699750531415353,-0.004562974118959524,-0.6968337233489754,0.7163129230050596,0.028250888443228723,-0.022813277750459344
6797257813321,1.146680216235864,0.7000619670404507,-0.0047004016788952776,-0.6969043084708432,0.7162441475115606,0.028193687091547893,-0.022887157936226
6797291103021,1.1465581325760257,0.7004418157604576,-0.0046974760996675215,-0.6969563329716539,0.716193714445554,0.02815278350394258,-0.0229315088985798
6797324390221,1.1464596866738619,0.7007123697694401,-0.004874028058248725,-0.6970110665900107,0.7161392343291023,0.02808258501181217,-0.023055119271807836
6797357680021,1.1463540796417448,0.7010372954713197,-0.004853924924021855,-0.6969943545360662,0.7161556710535446,0.027905223796713584,-0.02326420098681694
6797391005821,1.1464101486131835,0.7014327489683393,-0.004886700500723751,-0.6971458170980505,0.7160069952748377,0.027938660315137052,-0.023262065256238893
6797424257421,1.146437429886566,0.7017894497727256,-0.004897726869843446,-0.6973144947126062,0.7158435412560014,0.028059627360354528,-0.02309063052773524
6797457547421,1.1462061220971904,0.7023797322869618,-0.004861576682692121,-0.6962161231582141,0.7169965069092591,0.026773186687563292,-0.02196168046985732
6797490836221,1.1463634827663784,0.7029840472719521,-0.0031010269697022367,-0.6860465122840574,0.726835606041267,0.024960017176182632,-0.02066838929548203
6797524130121,1.1463950774947287,0.7038230323310884,-0.0011753130875957383,-0.670032747857188,0.7417198747711073,0.025042662329071916,-0.01675139492552049
6797557414121,1.1460645634965942,0.7042566522202505,0.000984592761814303,-0.6491185992032574,0.7600888409220915,0.028715489454792086,-0.009242225894461054
6797590702821,1.1454283258800713,0.7045934753610669,0.0034474753036551056,-0.6160826365702897,0.786843844866745,0.03631450874001187,0.0004529535185494294
6797623997821,1.1448286373905046,0.7039444079569006,0.0034572924571524477,-0.5755097111355897,0.8163825195550859,0.04591473443806085,0.014141828559365173
6797657282421,1.1454290587135176,0.7023991886385469,0.0057583429029857405,-0.5369434619764241,0.8414302496058944,0.054642439806884935,0.026477489701360928
6797690570421,1.1466811545165714,0.7026787986314665,0.0072386134338034034,-0.5029474625233373,0.861481080335514,0.0618594661197666,0.03267421945004148
6797723858821,1.1494794662751127,0.7046458050673658,0.011195235922379348,-0.4877225438116368,0.8698257296304114,0.0659499602324247,0.03435874089908174
6797757148521,1.1517652641235343,0.7083227971718977,0.017750476563825564,-0.492577976760403,0.8669665878646644,0.06756862204707884,0.034210431911747274
6797790437321,1.1565101248971723,0.7154184958025877,0.029609981169675247,-0.5087550189906836,0.8575520234430086,0.06925910614739318,0.031241542155518318
6797823725621,1.1617479186666284,0.7240143038704325,0.046630297005023566,-0.5345516170253304,0.8417887826004826,0.07132587199404802,0.023639674445530095
6797857021921,1.168172589046025,0.7333214856065144,0.06759758643816,-0.566840947308897,0.8206132556484942,0.07229684762919165,0.007641395868088329
6797890304521,1.175648843778882,0.7418340549842004,0.09461194707385591,-0.596449078904194,0.7990694823565595,0.07426424611360798,-0.01487549629209532
6797923594121,1.1846914863048033,0.7494083961285242,0.12361673759316258,-0.6201912963786218,0.7793348304436603,0.07861757591938354,-0.042652722188809854
6797956884221,1.1957837689883228,0.756148980086163,0.15438604556830213,-0.6349444873486267,0.7645207204324452,0.08728042932903624,-0.06881636920954017
6797990171421,1.2059656731877078,0.7715396940781193,0.19129547391231227,-0.6386643955203283,0.7578242019038031,0.10068023716530629,-0.08759999285305624
6798023467021,1.2211142230552599,0.7787284690900181,0.22490205646846345,-0.6330436469832877,0.7579400101256114,0.12126878152799313,-0.10038209348087303
6798056754621,1.2381915940180686,0.7810253416251156,0.254602968313138,-0.6243896350103535,0.7597057091016375,0.14691000729478643,-0.1067814075888752
6798090038921,1.2569699509739884,0.7805968713188495,0.28282921696987606,-0.6102075285062495,0.7650680349756862,0.1760099255141536,-0.10648089092996464
6798123327521,1.2785617759983092,0.7768814525606661,0.30582989060696747,-0.5929592785257976,0.7713149713729306,0.20776222896566282,-0.1015251947122518
6798156622021,1.3028325876963298,0.7730126131236899,0.32474403230069787,-0.570546314479025,0.7794309904648923,0.2411088475564746,-0.09397211164652652
6798189905821,1.32770253589597,0.7673500777208749,0.3398495129411125,-0.54577901664249,0.7869705819146551,0.27554132570099166,-0.08294302878847654
6798223196421,1.35596,0.759275,0.348932,0.522395,-0.791891,-0.307467,0.0740068
6798256483221,1.3840482814724882,0.7528713263550371,0.36051826441637314,-0.4981645501586705,0.7953775424068783,0.3390797769350527,-0.06505037181814537
6798289772721,1.4097911395436515,0.7469337756641383,0.3717875455417719,-0.4756410038299696,0.7966752616585897,0.36852616847157815,-0.05711940203201069
6798323061821,1.4348926920056495,0.7385923427448866,0.3799465855729196,-0.46061257834533464,0.7943692815661985,0.392611345290603,-0.05167038535919479
6798356349621,1.4579843299551516,0.7318675125704068,0.3892110956650708,-0.445854176700091,0.7933056853329659,0.4119144412781026,-0.046974842245887695
6798389639421,1.4797839646559823,0.7257058161731674,0.39842016763590393,-0.43251168021478126,0.7941500964198649,0.42456314677473384,-0.0447817511363943
6798422928821,1.4992295969928326,0.7207347267064501,0.40757089317770473,-0.42098075680229224,0.7966892927664844,0.4315266714450768,-0.042966324312665324
6798456217221,1.51697,0.715569,0.416683,0.41403,-0.799421,-0.433411,0.0407468
6798489515521,1.532669962474755,0.7113212626486648,0.42258087508335984,-0.41178510607832874,0.8026283890039142,0.4296935209870091,-0.03980167834184887
6798522795921,1.5462016509034293,0.7082119978065399,0.4283707524127687,-0.4100800214751448,0.8080464860839242,0.42084652669107414,-0.0422309517584729
6798556084721,1.5583985596285077,0.7064245247406037,0.43527501110617317,-0.40976217168981793,0.8145770168330863,0.40755999784544816,-0.04953881766425825
6798589378921,1.5674737542276072,0.7060361548740038,0.44280564546615664,-0.414327883926995,0.8192284199562434,0.3919606109844512,-0.0596999160239879
6798622662821,1.574622482930142,0.7072724700406078,0.4515062633004171,-0.41886830120472024,0.823349661839141,0.37660501874663416,-0.06937824190689194
6798655952221,1.5801180822028564,0.7092902954561381,0.46066185710876406,-0.4234607400076515,0.826378269794088,0.36272006701486065,-0.0788296255797061
6798689240021,1.58359,0.713268,0.473664,0.430278,-0.826499,-0.352025,0.0885334
6798722529821,1.5853138636014064,0.7168677152071591,0.4855086946657615,-0.43944034214228433,0.8238758665057796,0.3445283004969106,-0.09706179703638994
6798755818721,1.5857797093735506,0.7208881532237769,0.49788483766762087,-0.4481894954083651,0.8196144587803417,0.34159093525875556,-0.10331480103475758
6798789106921,1.5857856660140919,0.724534240748006,0.5108198664083524,-0.4581140629413508,0.8130705870568704,0.34258554089203636,-0.10808733954573504
6798822396621,1.5850074096581221,0.7277115753674067,0.5236820892636318,-0.4691877995481484,0.804559784515243,0.34668166677359796,-0.11116736849917964
6798855707121,1.584207802103424,0.7305848143454048,0.5369004555901445,-0.47918855947123357,0.7955847213930389,0.35264584781912073,-0.1142986507959659
6798888974121,1.5832729660210647,0.7329428863370113,0.5498007172562963,-0.48871458503020143,0.786312184547841,0.3589046393058334,-0.11856923165437852
6798922267221,1.582326519658101,0.7342752458107513,0.5618786069954941,-0.497619617798883,0.7774935635643166,0.36462346219526154,-0.12218103541259705
6798955552721,1.5813669507342996,0.7349584140251364,0.5732439197216661,-0.5057085927602836,0.7695459576065586,0.36955651813958595,-0.12444202762878877
6798988841321,1.580414693929136,0.7353298756849211,0.5834441948195224,-0.5122384795620691,0.7630485373244578,0.3729467236800965,-0.12759079527625333
6799022164921,1.579642008730825,0.7353690147313908,0.5927435642658534,-0.5160563775491298,0.7585438412811495,0.37518179593942125,-0.13242233965981295
6799055419721,1.5785084429434033,0.7348744013940717,0.5994500745998687,-0.5186837802753597,0.7551284117484698,0.37622312473192765,-0.13857986241312334
6799088708121,1.5776660506660363,0.7337899324672595,0.6049583145867973,-0.5202296711219898,0.7526894094745902,0.3762942852364887,-0.14567893824249017
6799122005121,1.5770211336864453,0.7321907872728787,0.6094098057353192,-0.5193458040761337,0.7518872570528098,0.3759917195818033,-0.15354385456941866
6799155287321,1.5767264382968786,0.7303229651272287,0.6119661469755006,-0.5178990079102035,0.751428670728721,0.3750909578094487,-0.16261101986668902
6799188576321,1.5766005026065937,0.7285902701049369,0.6136662860920227,-0.5173441513537402,0.7500578015933446,0.3737688398099079,-0.17339313053345795
6799221864221,1.5761203726787607,0.7268735977133646,0.6150495662707336,-0.5155527661720267,0.7488846593714608,0.373915408258963,-0.18320583974588742
6799255154621,1.5765026574747931,0.725476259347047,0.6166128063609417,-0.5145608621458159,0.746867814278686,0.37594203924988856,-0.18995570606583076
6799288444121,1.5765854454391344,0.7254417649150207,0.617693549658735,-0.5148784168983763,0.7433148931433852,0.3808372420686556,-0.19325159895069408
6799321731221,1.5765258341796495,0.7263952736739201,0.6188612803825352,-0.5150849926056384,0.7385540812971466,0.3896736949439336,-0.1933383843434082
6799355021521,1.5763822702095194,0.7278942504351236,0.6206690102507395,-0.5165335110404365,0.7313479674999105,0.40229934241405996,-0.19099351166781547
6799388310521,1.57647,0.730216,0.622163,0.518252,-0.722521,-0.417044,0.188288
6799421598421,1.5760182986350284,0.7326650079210514,0.6233055795913659,-0.5168321708200178,0.7145485122341743,0.43240784902049745,-0.18795846076956155
6799454893821,1.5761318877829003,0.7341365086965529,0.6228480728413538,-0.5119505872614343,0.7081102241024695,0.44713131704502124,-0.19120693512999967
6799488177421,1.5769562976936513,0.7347543037554362,0.6194715511958143,-0.5042478955931228,0.7037654519019688,0.45969420502473607,-0.19781174476203603
6799521465421,1.5777307988339853,0.734076475619815,0.6141856946377063,-0.4926208698015092,0.7027688438891772,0.4699637011735782,-0.20633649767771473
6799554761621,1.579865066780671,0.7325059873241714,0.6075491263259446,-0.4802425291359014,0.7039463635695341,0.4767833938190765,-0.2156483846560086
6799588043521,1.5829738106307663,0.730499629005679,0.599365104809298,-0.4680991932596225,0.7074871661887685,0.4796166054319464,-0.22430552097933976
6799621332321,1.5872671596153314,0.728376145921166,0.5911209478637017,-0.45385469973803194,0.7149985991420272,0.4799131821415647,-0.22907695728160238
6799654622821,1.5919267409537694,0.7268093988980683,0.5814852321516296,-0.4383479008078252,0.7258408175332783,0.4778086094473845,-0.2295760401216818
6799687911421,1.5975666057432811,0.7257526260643723,0.5721618431095739,-0.4248910684345366,0.7380712970462998,0.47374713407356506,-0.2242364675917682
6799721209521,1.602441206048001,0.7254672463927136,0.5631976684972879,-0.4138650964105138,0.7508045143190194,0.46994923439218567,-0.21013324426538502
6799754489621,1.60819857073854,0.7264662336808015,0.5558212142364579,-0.40674360061573167,0.761906706789758,0.4664319695405231,-0.19104719651825466
6799787778521,1.6138849434483318,0.7288807747829528,0.5492762440131406,-0.40209324421187137,0.7713338362896187,0.462928312343912,-0.17047731105437328
6799821067621,1.6186499649630315,0.7320459026003971,0.5438100175849492,-0.4002580590616048,0.7784638362648607,0.45906114190100855,-0.15182361404134498
6799854355521,1.62471,0.735966,0.540765,0.401563,-0.783421,-0.45464,0.135281
6799887647921,1.6290982133134484,0.7393474258699374,0.5376327043727653,-0.40721359397419377,0.7860179925620773,0.44929436322125804,-0.12036353031091693
6799920935921,1.6318868662459685,0.7425932638024078,0.534886562567687,-0.41420717225260323,0.7878533410662585,0.44252535157976347,-0.10904514952276836
6799954222721,1.6330710710902816,0.7450082492728839,0.5320955872913716,-0.42013499955811534,0.7899894661528138,0.4345682306384984,-0.10273109769500066
6799987518021,1.6334003800114933,0.7467288643901788,0.530137887687471,-0.42429970329023553,0.7925382266724702,0.42621778839401087,-0.10095205746884316
6800020835021,1.6328035905593945,0.7473310771250485,0.5289481762457449,-0.42657879649605945,0.7956013243401139,0.41762607945062913,-0.10313835780604247
6800054089821,1.6316860817081498,0.7468646921711125,0.5288909012409146,-0.42708185687124306,0.7987487863957791,0.4099083408303028,-0.1075946833278925
6800087386121,1.63066,0.74559,0.52988,0.426299,-0.801673,-0.403748,0.112145
6800120669321,1.6289109263498593,0.7440109436303393,0.5303914816219326,-0.42408417570371376,0.8043356137646952,0.3995468671256756,-0.11644369161758203
6800153956821,1.6269560282715698,0.7421480804605813,0.530728857896907,-0.42047057075425937,0.8066954130232856,0.3973037402890697,-0.1208170008280859
6800187246921,1.6240436661357696,0.739943162951014,0.5301156789806428,-0.4163060233413186,0.8084109971225502,0.3970207822782071,-0.1246412977317803
6800220535421,1.6216450931008133,0.7376984493433945,0.5297868925193968,-0.412325666327392,0.8090006030553006,0.3988081802974286,-0.12828719527562385
6800253823821,1.619130652920821,0.7356179234370936,0.5293639696207326,-0.4083929469210427,0.808717722704787,0.4023150183714762,-0.13165664389269757
6800287114121,1.6165270228226016,0.7335507686370915,0.5290955219842486,-0.40527987237095264,0.8073464124928379,0.4074274820191745,-0.1339508946645903
6800320402721,1.61427,0.731651,0.529941,0.403854,-0.804555,-0.413894,0.13522
6800353690721,1.6110261378265978,0.7296715070648628,0.5305678580935989,-0.40425111377217465,0.8004488709430195,0.4210256071851202,-0.1363821106831917
6800386980621,1.6075137359093394,0.7278502458037955,0.531785401516432,-0.4052653377677589,0.7956724324452669,0.42847630694856914,-0.13810662777119795
6800420275221,1.6038385438213378,0.7262133979486178,0.5334135784761938,-0.4073193168337786,0.7902293699749264,0.4357400911645783,-0.14056702997139847
6800453557721,1.5994678083489302,0.72415055086092,0.5348796228466537,-0.41006349122114344,0.7845550601921258,0.44238052946425965,-0.14359929611728092
6800486853221,1.5945424738373988,0.721886134761367,0.5361784400604211,-0.4123143833812533,0.7792703157597197,0.44843880560246674,-0.14709609737350754
6800520143121,1.5893010700995238,0.7193747674268076,0.5375020386241363,-0.413885695525389,0.7744389291649245,0.45425704161414604,-0.1503113973633212
6800553426621,1.58413,0.716451,0.539345,0.414866,-0.769939,-0.460043,0.153104
6800586714121,1.5787602352434988,0.7129523786785604,0.5416066119842445,-0.4148767557420455,0.7658045398305374,0.4660763629782238,-0.1555426250031964
6800620003521,1.5731222251412458,0.7088664123758981,0.5444834860525517,-0.4140008303289488,0.7619733727447408,0.47247981488220103,-0.15736173691157043
6800653313521,1.5672140416436284,0.7044304846293961,0.5481142950753332,-0.4129863228315675,0.7580374587560426,0.479031963224061,-0.1592164768057735
6800686580721,1.5607355288408853,0.6995197846788651,0.5518745169718884,-0.41264005714305435,0.7533979719612556,0.48537724812238797,-0.1628760451717258
6800719870921,1.5535060746284644,0.6944002558477175,0.555888882074376,-0.41278922064127455,0.7477332834510738,0.4916583554421961,-0.16962328161464296
6800753159521,1.5456265321009155,0.6888988247635667,0.5599124869466788,-0.41340853332679905,0.7411717463142579,0.4975279234816709,-0.17950986712176853
6800786448221,1.53756,0.682807,0.564594,0.414449,-0.734208,-0.502879,0.190483
6800819738121,1.5294360845950588,0.6770702438419338,0.5690558937051684,-0.4159287871040931,0.7269225105052292,0.5077795618425411,-0.20185842651197383
6800853028821,1.5214885059404968,0.671551512447467,0.5734622715180152,-0.41743403204893526,0.719463488294482,0.5122553589610085,-0.21381198543166974
6800886315521,1.5144615174502727,0.6655817021032275,0.5782532837602624,-0.41906708268521514,0.7118778204488395,0.515961032547787,-0.22670898053437266
6800919606221,1.5076681308519226,0.6604252690926754,0.582536561547596,-0.41992346867354857,0.7050462090021992,0.5189809650012387,-0.2392339474137931
6800952899421,1.5017313402708905,0.6557089132892895,0.5865074340271373,-0.4207936771651478,0.6989625562820226,0.5213816657728291,-0.2500903532115614
6800986185721,1.4967827452370646,0.6515422996660251,0.5899834686355228,-0.4211748604313473,0.6938518825328208,0.5234490298346447,-0.25919570831992017
6801019471421,1.49277,0.648375,0.592533,0.420896,-0.689763,-0.525491,0.266333
6801052767021,1.4897247669142997,0.6458964622906825,0.5938678717815211,-0.42045597511879923,0.6865979676542107,0.5273715256352688,-0.2714392708307628
6801086060321,1.4878765358515567,0.6442373751157947,0.5944834312209919,-0.42001405396252217,0.6842113965233306,0.5291514030774613,-0.27466661967322364
6801119339721,1.4872239036273667,0.6439121385126237,0.593985364871649,-0.4195022571810097,0.6828557268598369,0.530228948178104,-0.2767366528465347
