kf_id,score,node_score_graph,node_score_loop,img_bbox_coverage,total_observed_lms_score,time_score
9184612993821,0.850136,1,0.666667,0.413502,0.937888,0.878744
9184146946421,0.827812,1,0.5,0.507852,0.945946,0.878377
9181583695621,0.725549,1,0,0.523017,0.928058,0.876362
9142668862621,0.799003,1,0.5,0.290243,0.927007,0.845773
9129386507821,0.800804,1,0.5,0.282602,0.945055,0.835333
9124027025921,0.74201,1,0,0.678266,0.955357,0.83112
9122861860821,0.726533,1,0,0.558581,0.938272,0.830204
9120298606421,0.814105,1,0.5,0.4547,0.929078,0.828189
9119832559121,0.826462,1,0.5,0.581725,0.927536,0.827823
9115871166921,0.806717,1,0.5,0.416376,0.913043,0.824709
9115638148621,0.809191,1,0.5,0.40437,0.931507,0.824526
9090937690221,0.728238,1,0,0.585377,0.945946,0.80511
9323028736021,0.750216,1,0,0.635102,0.939759,0.987545
9087442343421,0.728476,1,0,0.588214,0.94709,0.802363
9309513394821,0.730691,1,0,0.462436,0.933775,0.976921
9086976297021,0.830335,1,0.5,0.599388,0.95098,0.801997
9072528861821,0.7263,1,0,0.600562,0.935897,0.79064
9070664676721,0.731666,1,0,0.649431,0.939024,0.789175
9052954917821,0.823185,1,0.5,0.544315,0.95614,0.775254
9048294454521,0.782782,1,0.5,0.244913,0.90566,0.771591
9015904236621,0.800113,1,0.5,0.398888,0.928058,0.746131
9009612611521,0.803221,1,0.5,0.4437,0.923664,0.741185
9006117272721,0.725966,1,0,0.685154,0.918033,0.738438
9005418194821,0.729754,1,0,0.684656,0.9375,0.737888
9002854941921,0.793715,1,0.5,0.315559,0.942857,0.735873
9147795336921,0.801617,1,0.5,0.429529,0.868421,0.849803
8979785649521,0.832362,1,0.666667,0.414392,0.929078,0.71774
8969066604821,0.824528,1,0.5,0.635463,0.950249,0.709314
8965571240921,0.849751,1,0.666667,0.613859,0.921875,0.706567
8967202398421,0.802769,1,0.5,0.422939,0.948454,0.707849
8962075890321,0.813747,1,0.5,0.550612,0.94152,0.703819
9116104189921,0.822298,1,0.5,0.513025,0.942529,0.824893
8948793570821,0.822993,1,0.5,0.643502,0.946524,0.693379
8934113120921,0.800036,1,0.5,0.428414,0.945055,0.681839
8928753579321,0.789139,1,0.5,0.346215,0.933775,0.677626
9285278987921,0.743555,1,0,0.594634,0.94152,0.957872
8915238237421,0.812198,1,0.5,0.566092,0.944444,0.667003
8910111729321,0.788087,1,0.5,0.348612,0.934641,0.662973
8892868016721,0.81787,1,0.5,0.640394,0.944444,0.649418
8886576390421,0.806786,1,0.5,0.558525,0.932432,0.644473
8886110375421,0.819884,1,0.5,0.643626,0.955556,0.644107
8885411273721,0.808364,1,0.5,0.52819,0.955947,0.643557
8881915932121,0.798908,1,0.5,0.461911,0.943182,0.64081
8929452649321,0.789575,1,0.5,0.356466,0.930556,0.678176
8874925231521,0.814043,1,0.5,0.617475,0.94382,0.635315
9329320360821,0.71529,1,0,0.38513,0.88764,0.99249
9326058037121,0.709865,1,0,0.36189,0.873418,0.989926
8868633632921,0.842887,1,0.666667,0.564172,0.950495,0.630369
8914073121321,0.818792,1,0.5,0.632329,0.944751,0.666087
8868400589521,0.81093,1,0.5,0.576203,0.951456,0.630186
8866070370921,0.806711,1,0.5,0.525337,0.95671,0.628354
8865138258821,0.818518,1,0.666667,0.354939,0.934641,0.627622
8864439195221,0.795887,1,0.5,0.443529,0.944134,0.627072
8862108957821,0.805065,1,0.5,0.558746,0.933333,0.62524
8861642919221,0.803577,1,0.5,0.499,0.955947,0.624874
8847661523921,0.789951,1,0.5,0.469116,0.908257,0.613884
8846729431321,0.758691,0.9,0.5,0.462646,0.955556,0.613151
8846496407021,0.831712,1,0.666667,0.461319,0.954751,0.612968
8845331291921,0.797315,1,0.5,0.459624,0.950739,0.612052
8844166186021,0.821071,1,0.666667,0.402295,0.931973,0.611137
8981649835221,0.800048,1,0.5,0.433943,0.923664,0.719205
8840670829921,0.813389,1,0.5,0.610971,0.957265,0.608389
8839039667821,0.802265,1,0.5,0.500288,0.957627,0.607107
8836010370921,0.783976,1,0.5,0.372017,0.931507,0.604726
8833214088121,0.808251,1,0.5,0.596945,0.94152,0.602528
8832981075521,0.854909,1,0.8,0.456633,0.945055,0.602345
8826689444021,0.793071,1,0.5,0.425901,0.953704,0.597399
8826223392721,0.78698,1,0.5,0.396227,0.938272,0.597033
8822029033721,0.774628,1,0.5,0.356631,0.897959,0.593736
8821795952621,0.786322,1,0.5,0.390881,0.939394,0.593553
8820164791921,0.800072,1,0.5,0.501478,0.953488,0.59227
8819232699621,0.768083,0.9,0.5,0.577007,0.95614,0.591538
8818766652521,0.808473,1,0.5,0.589716,0.951923,0.591171
8813873167421,0.797266,1,0.5,0.498327,0.943503,0.587325
9325125944221,0.730249,1,0,0.484236,0.91453,0.989193
8810843864721,0.782414,1,0.5,0.386257,0.926471,0.584944
8810610845721,0.789753,1,0.5,0.463143,0.924812,0.584761
9316271065121,0.730485,1,0,0.458669,0.931973,0.982233
8808513633021,0.801888,1,0.5,0.558466,0.93865,0.583112
8805717356221,0.796016,1,0.5,0.529622,0.924812,0.580914
8804785263421,0.791815,1,0.5,0.496698,0.920635,0.580181
8802688054921,0.834925,1,0.666667,0.571611,0.932886,0.578533
8797095499521,0.761632,1,0.5,0.274738,0.883721,0.574137
8802222013421,0.817131,1,0.666667,0.412481,0.923664,0.578167
8793600172121,0.779932,1,0.5,0.379441,0.924242,0.571389
8792668059621,0.794396,1,0.5,0.505756,0.933775,0.570657
8788240619621,0.818814,1,0.666667,0.438003,0.924812,0.567176
8778686669921,0.783157,1,0.5,0.407961,0.931973,0.559667
8773560160121,0.784721,1,0.5,0.437564,0.927007,0.555637
8771229936821,0.81655,1,0.666667,0.434607,0.921875,0.553805
8969765659921,0.725573,1,0,0.638892,0.953488,0.709864
8747228545521,0.797178,1,0.5,0.558795,0.939024,0.534939
8745131335221,0.792375,1,0.5,0.559954,0.915254,0.533291
8742335058321,0.828705,1,0.666667,0.595033,0.913793,0.531093
8741635995221,0.793679,1,0.5,0.558921,0.923664,0.530543
9256151104221,0.729015,1,0,0.488511,0.933333,0.934976
8715071348921,0.78821,1,0.5,0.535039,0.918699,0.509662
8972095885321,0.770786,1,0.5,0.259324,0.868421,0.711695
8709711816921,0.789977,1,0.5,0.568233,0.913043,0.505449
8709012747121,0.77808,1,0.5,0.430943,0.922481,0.5049
8674525320721,0.830754,1,0.75,0.417466,0.95614,0.477791
8673826252421,0.772535,1,0.5,0.344265,0.951923,0.477242
8666136488121,0.760033,1,0.5,0.263365,0.932886,0.471197
8660543936621,0.82291,1,0.75,0.372792,0.944751,0.466801
9309047385121,0.72554,1,0,0.403845,0.9375,0.976555
8652388127921,0.784722,1,0.5,0.515859,0.935484,0.46039
8619764880021,0.760229,1,0.5,0.358019,0.904762,0.434747
8607414652521,0.773444,1,0.5,0.426357,0.94152,0.425039
8590170940221,0.760541,1,0.5,0.364862,0.91453,0.411485
8547061657421,0.782861,1,0.5,0.588,0.931507,0.377599
8385343604521,0.734919,1,0.5,0.298711,0.9,0.250481
8338738973421,0.735362,1,0.5,0.354824,0.892473,0.213847
8318465962121,0.750998,1,0.5,0.555973,0.878049,0.197912
8254151587721,0.731534,1,0.5,0.316128,0.925926,0.147358
8237140893021,0.731798,1,0.5,0.38808,0.897959,0.133987
9126357213821,0.813096,1,0.5,0.419218,0.939394,0.832952
8254617626721,0.736452,1,0.5,0.353777,0.931507,0.147724
8991436810421,0.792887,1,0.5,0.354641,0.923664,0.726898
8244830662021,0.732351,1,0.5,0.318615,0.932432,0.140031
8221994396121,0.742263,1,0.5,0.425555,0.9375,0.122081
8345496643821,0.749138,1,0.5,0.546194,0.863014,0.219159
8219198118621,0.732833,1,0.5,0.347336,0.930556,0.119883
8211508354721,0.72626,1,0.5,0.316827,0.915966,0.113838
7962872694521,0.74621,1,0.5,0.500255,0.94012,0.0816008
7953784792721,0.762618,1,0.5,0.627522,0.954955,0.0887443
7942832708221,0.797504,1,0.666667,0.640043,0.952153,0.0973532
7941667591821,0.760088,1,0.5,0.587719,0.957447,0.098269
7935842014321,0.773033,1,0.666667,0.413907,0.94012,0.102848
7934676930221,0.739411,1,0.5,0.386968,0.951691,0.103764
7934443874321,0.77169,1,0.666667,0.385438,0.94709,0.103947
7932812713521,0.740865,1,0.5,0.412707,0.945355,0.105229
7932579697221,0.771966,1,0.666667,0.404372,0.938272,0.105413
7928618302921,0.74166,1,0.5,0.446958,0.930556,0.108526
7927686205921,0.742557,1,0.5,0.464462,0.925926,0.109259
7926055044321,0.734232,1,0.5,0.384453,0.923664,0.110541
7915335980921,0.757636,1,0.5,0.592533,0.932432,0.118967
9240538578221,0.727961,1,0,0.480364,0.938272,0.922704
7915102962521,0.75514,1,0.5,0.560452,0.935897,0.11915
7914869934021,0.758503,1,0.5,0.589919,0.937888,0.119333
7914403888721,0.793262,1,0.666667,0.592584,0.943503,0.1197
7914170865921,0.747221,1,0.5,0.466608,0.942857,0.119883
7913937841121,0.789766,1,0.666667,0.561219,0.94152,0.120066
7912539704621,0.744978,1,0.5,0.447661,0.940476,0.121165
7902286687121,0.767227,1,0.666667,0.418046,0.895833,0.129224
7915802028221,0.750736,1,0.5,0.52862,0.93007,0.118601
7894829953421,0.744432,1,0.5,0.434233,0.9375,0.135086
7892732739721,0.797745,1,0.666667,0.599126,0.954128,0.136734
7892499730721,0.759074,1,0.5,0.55909,0.947368,0.136917
7892266692921,0.751673,1,0.5,0.484337,0.947644,0.137101
7890169484521,0.752584,1,0.5,0.484649,0.951219,0.138749
7887839253521,0.747503,1,0.5,0.45715,0.93865,0.140581
7887373208221,0.795217,1,0.75,0.439425,0.935897,0.140947
9279686433121,0.72837,1,0,0.487704,0.92126,0.953476
8630949995721,0.769099,1,0.5,0.365101,0.941176,0.443539
7883877868421,0.764526,1,0.666667,0.34215,0.913043,0.143694
8604618375521,0.788161,1,0.5,0.575732,0.94152,0.422841
8421229162121,0.727187,1,0.5,0.191198,0.90099,0.278689
7880382514121,0.746685,1,0.5,0.457396,0.931507,0.146442
7833078824821,0.744359,1,0.5,0.443452,0.908257,0.183625
7825622085421,0.754456,1,0.5,0.48328,0.935897,0.189486
7828651385921,0.745841,1,0.5,0.430032,0.920635,0.187105
7824456975521,0.787583,1,0.666667,0.48723,0.932432,0.190402
7823990922921,0.760186,1,0.5,0.514183,0.948454,0.190768
7822126738321,0.759392,1,0.5,0.53414,0.933775,0.192234
9243334824321,0.730946,1,0,0.529487,0.927536,0.924902
7818165346321,0.786887,1,0.666667,0.467579,0.936306,0.195348
7817699305121,0.760362,1,0.5,0.57184,0.918033,0.195714
7815602109221,0.75064,1,0.5,0.424644,0.942197,0.197362
7815136045621,0.749411,1,0.5,0.410668,0.942857,0.197729
7814669999521,0.746793,1,0.5,0.376791,0.946524,0.198095
7813737907421,0.749304,1,0.5,0.406575,0.94382,0.198828
7812339770321,0.754253,1,0.5,0.44956,0.946524,0.199927
7811640699121,0.753479,1,0.5,0.437406,0.948454,0.200476
7810708606821,0.775619,1,0.666667,0.337927,0.94186,0.201209
8606482566721,0.758406,1,0.5,0.333666,0.913043,0.424306
7810475583921,0.754351,1,0.5,0.453232,0.944444,0.201392
7807679306821,0.760734,1,0.5,0.527206,0.938272,0.20359
9054120032621,0.731107,1,0,0.636425,0.949239,0.77617
7805815120621,0.762556,1,0.5,0.538153,0.941176,0.205055
7804416982921,0.761208,1,0.5,0.530149,0.937888,0.206154
7802552797221,0.747536,1,0.5,0.398463,0.934641,0.20762
7802319774521,0.746822,1,0.5,0.386203,0.937107,0.207803
7801620756021,0.741585,1,0.5,0.366224,0.920635,0.208352
7799989550321,0.744239,1,0.5,0.376638,0.928058,0.209635
7799756520421,0.750273,1,0.5,0.43084,0.931035,0.209818
7798591405221,0.750997,1,0.5,0.417581,0.940828,0.210734
8777754578121,0.796467,1,0.5,0.51502,0.945355,0.558934
7798358381921,0.739099,1,0.5,0.310788,0.934641,0.210917
7797426295621,0.740507,1,0.5,0.357357,0.918033,0.211649
7820029531421,0.760159,1,0.5,0.529661,0.939024,0.193882
7803018844321,0.74899,1,0.5,0.390759,0.945946,0.207253
7783444903421,0.750973,1,0.5,0.42132,0.932886,0.222639
7782512816521,0.757754,1,0.5,0.47687,0.93865,0.223372
7779483511421,0.757955,1,0.5,0.469404,0.942197,0.225753
7768298401621,0.765413,1,0.5,0.528874,0.945355,0.234545
7766201200021,0.789557,1,0.666667,0.460275,0.932886,0.236194
9311610601721,0.812133,1,0.5,0.351093,0.895833,0.97857
7765735146821,0.750778,1,0.5,0.407276,0.931973,0.23656
7765502123921,0.750194,1,0.5,0.395067,0.935065,0.236743
7764803061721,0.757227,1,0.5,0.494977,0.92,0.237293
7764570031121,0.748867,1,0.5,0.422135,0.91453,0.237476
9325358967821,0.740594,1,0,0.566938,0.924812,0.989377
7763171894421,0.744999,1,0.5,0.356341,0.927536,0.238575
7762239807221,0.747131,1,0.5,0.3547,0.93865,0.239308
8931316834221,0.729672,1,0,0.709667,0.953704,0.679641
7762006777221,0.746307,1,0.5,0.373955,0.924812,0.239491
9332815707721,0.70765,1,0,0.366979,0.857143,0.995238
9329553384021,0.712302,1,0,0.36564,0.882353,0.992673
7754317015821,0.785697,1,0.666667,0.455096,0.911504,0.245535
9315805018521,0.73543,1,0,0.507573,0.932432,0.981867
7753617945121,0.763193,1,0.5,0.494543,0.945652,0.246085
7752918876921,0.753551,1,0.5,0.397571,0.945652,0.246634
7752452831721,0.749122,1,0.5,0.369224,0.9375,0.247001
7751986784721,0.788759,1,0.666667,0.426649,0.94012,0.247367
7751054692221,0.742527,1,0.5,0.296219,0.940476,0.2481
8921063822621,0.816941,1,0.5,0.608944,0.944444,0.671582
7741966794521,0.751298,1,0.5,0.409255,0.924242,0.255243
7740801674621,0.742238,1,0.5,0.28318,0.94152,0.256159
7740568659521,0.745727,1,0.5,0.312656,0.944134,0.256342
7739403536121,0.805971,1,0.75,0.419416,0.94152,0.257258
7738937491721,0.771909,1,0.666667,0.296203,0.915966,0.257624
7736141213621,0.7531,1,0.5,0.398565,0.936306,0.259822
7735209153721,0.793292,1,0.75,0.33236,0.92,0.260555
7734044009221,0.7517,1,0.5,0.388862,0.933333,0.261471
7733111912521,0.786157,1,0.666667,0.41096,0.927536,0.262204
7766434218021,0.759465,1,0.5,0.484424,0.937107,0.236011
8605783491121,0.800218,1,0.666667,0.373295,0.935897,0.423757
7725422152821,0.785231,1,0.666667,0.396713,0.927007,0.268248
7724490057521,0.774036,1,0.5,0.57555,0.947917,0.268981
7722858902521,0.805346,1,0.666667,0.54077,0.954545,0.270263
7721227733621,0.771187,1,0.5,0.547281,0.946524,0.271545
9260112496121,0.725484,1,0,0.501936,0.907407,0.93809
7720761688621,0.771169,1,0.5,0.561732,0.939024,0.271911
7717033317921,0.755621,1,0.5,0.395005,0.943182,0.274842
7963105717221,0.745506,1,0.5,0.494123,0.939759,0.0814177
7713537979521,0.772149,1,0.5,0.549719,0.94709,0.277589
8838107573521,0.811076,1,0.5,0.595292,0.954545,0.606374
7711906810821,0.764385,1,0.5,0.4892,0.937888,0.278872
7710508671021,0.784845,1,0.666667,0.360143,0.9375,0.279971
7950988516421,0.761372,1,0.5,0.619394,0.951691,0.0909424
7961008515921,0.731277,1,0.5,0.380076,0.924812,0.0830662
7703984029821,0.766098,1,0.5,0.469342,0.953271,0.285099
7703051931621,0.767758,1,0.5,0.485644,0.953052,0.285832
7701886815721,0.745465,1,0.5,0.317157,0.925373,0.286748
9135212086621,0.725527,1,0,0.582021,0.916667,0.839912
7697692400021,0.759107,1,0.5,0.46363,0.918699,0.290045
7697459377221,0.7624,1,0.5,0.467103,0.933333,0.290228
7696294265521,0.799712,1,0.75,0.34682,0.929577,0.291144
7695129147521,0.746242,1,0.5,0.312206,0.929078,0.29206
7693264964421,0.797211,1,0.666667,0.454536,0.945355,0.293525
7692798915521,0.757034,1,0.5,0.423509,0.926471,0.293891
7678584506121,0.75632,1,0.5,0.39419,0.931973,0.305065
7677652413621,0.806335,1,0.666667,0.532331,0.945946,0.305797
8602987212721,0.773313,1,0.5,0.47551,0.918033,0.421559
7677186368121,0.748868,1,0.5,0.316741,0.932886,0.306164
7676487298521,0.757213,1,0.5,0.3817,0.94186,0.306713
7675788228121,0.791152,1,0.666667,0.377874,0.946524,0.307263
7675089187421,0.753866,1,0.5,0.346452,0.942197,0.307812
8605550467421,0.769832,1,0.5,0.395227,0.939759,0.423574
7669962651721,0.753602,1,0.5,0.40275,0.910714,0.311842
7669729628021,0.795032,1,0.666667,0.501039,0.901961,0.312025
7666001297221,0.755872,1,0.5,0.360728,0.94152,0.314956
7665535212621,0.758032,1,0.5,0.369169,0.947917,0.315322
8606249536321,0.798572,1,0.666667,0.346602,0.940828,0.424123
7655515218021,0.74657,1,0.5,0.29065,0.925926,0.323198
7654117080621,0.76924,1,0.5,0.532039,0.918033,0.324297
9251257610721,0.726865,1,0,0.468238,0.934641,0.931129
7653884062821,0.769458,1,0.5,0.536763,0.916667,0.32448
7651553826321,0.775666,1,0.5,0.548696,0.940828,0.326312
7651087779121,0.767063,1,0.5,0.454447,0.944751,0.326678
7650388710621,0.764518,1,0.5,0.417459,0.950249,0.327228
7647126393321,0.743635,1,0.5,0.297037,0.904762,0.329792
8846962455621,0.762429,0.9,0.5,0.510959,0.95,0.613335
7642465924121,0.741574,1,0.5,0.299679,0.891304,0.333455
9244732962921,0.74565,1,0,0.669386,0.930556,0.926001
7638970616321,0.758761,1,0.5,0.405251,0.923077,0.336203
7638504532121,0.807191,1,0.75,0.397941,0.918699,0.336569
7638271509021,0.763776,1,0.5,0.430878,0.935065,0.336752
7637339416821,0.763944,1,0.5,0.423165,0.939394,0.337485
7636640346921,0.759083,1,0.5,0.396683,0.928058,0.338035
8788007595421,0.811886,1,0.5,0.661755,0.945055,0.566993
7636407329321,0.789858,1,0.666667,0.364961,0.931035,0.338218
7635009194421,0.76701,1,0.5,0.440069,0.945355,0.339317
7634310116121,0.791011,1,0.666667,0.368492,0.934211,0.339866
9244033895221,0.734651,1,0,0.558043,0.931507,0.925451
7633611052521,0.761922,1,0.5,0.388698,0.945055,0.340416
7625688261621,0.741469,1,0.5,0.331207,0.868421,0.346644
7620794775521,0.748473,1,0.5,0.314422,0.90991,0.35049
7626154307121,0.754926,1,0.5,0.381549,0.910714,0.346277
7618464553021,0.761766,1,0.5,0.426631,0.919355,0.352322
7614969198021,0.790619,1,0.666667,0.355716,0.931035,0.355069
7614736181321,0.755971,1,0.5,0.347319,0.928571,0.355252
7613105012821,0.759027,1,0.5,0.446498,0.893617,0.356534
7612172920721,0.745198,0.9,0.5,0.583994,0.955357,0.357267
7611007805121,0.812825,1,0.666667,0.536735,0.95,0.358183
7610308736421,0.774239,1,0.5,0.475821,0.953917,0.358733
7610075712521,0.783653,1,0.5,0.567709,0.954955,0.358916
7609143628821,0.778333,1,0.5,0.513371,0.955157,0.359648
7607978513221,0.775786,1,0.5,0.49075,0.953271,0.360564
7651786869121,0.800357,1,0.666667,0.50284,0.920635,0.326129
7604483158121,0.75596,1,0.5,0.370197,0.913043,0.363312
7604250164221,0.752356,1,0.5,0.352371,0.903846,0.363495
7603784095921,0.772359,1,0.5,0.504658,0.927536,0.363861
7608444551621,0.781479,1,0.5,0.543875,0.955357,0.360198
7675555211621,0.793424,1,0.666667,0.397623,0.947917,0.307446
7600521766521,0.75632,1,0.5,0.353024,0.921875,0.366426
7597259443621,0.77619,1,0.5,0.501022,0.945946,0.36899
7595628288221,0.788588,1,0.666667,0.290975,0.945652,0.370272
7595395257821,0.757625,1,0.5,0.315084,0.945355,0.370455
8872828026021,0.804327,1,0.5,0.497321,0.95614,0.633666
7590035725721,0.803301,1,0.666667,0.462938,0.931035,0.374668
7588870617221,0.796508,1,0.666667,0.374503,0.940828,0.375584
7670195680221,0.75904,1,0.5,0.445404,0.916667,0.311659
7588637587721,0.764764,1,0.5,0.385514,0.943182,0.375767
7587705497621,0.761614,1,0.5,0.371222,0.934211,0.3765
7585608289721,0.779727,1,0.5,0.554253,0.932432,0.378148
7585375264221,0.798171,1,0.666667,0.427529,0.92126,0.378331
7584443171921,0.769602,1,0.5,0.469625,0.923664,0.379064
7583278056421,0.772537,1,0.5,0.484275,0.930556,0.37998
7582345964321,0.754366,1,0.5,0.359029,0.901961,0.380713
7582112948221,0.765297,1,0.5,0.42475,0.923664,0.380896
7581413871321,0.7615,1,0.5,0.366889,0.933333,0.381445
7808844421321,0.747918,1,0.5,0.396984,0.939759,0.202674
7581180848521,0.815367,1,0.75,0.395498,0.938272,0.381628
9326990129421,0.725145,1,0,0.445979,0.907407,0.990659
7579549691321,0.761925,1,0.5,0.361343,0.9375,0.38291
8901256848421,0.791468,1,0.5,0.392004,0.933333,0.656013
7579316663721,0.781352,1,0.5,0.54807,0.941176,0.383094
7576986432121,0.767105,1,0.5,0.442371,0.921875,0.384925
7576753415221,0.756406,1,0.5,0.391719,0.893617,0.385109
7575821317221,0.764741,1,0.5,0.422864,0.919355,0.385841
7572325970021,0.77429,1,0.5,0.501368,0.926471,0.388589
8654485328621,0.772765,1,0.5,0.363655,0.95098,0.462039
7695828225821,0.745184,1,0.5,0.306317,0.927007,0.29151
7571859925221,0.764473,1,0.5,0.449954,0.902913,0.388955
7571160854121,0.764648,1,0.5,0.42226,0.917355,0.389505
7570461785121,0.760708,1,0.5,0.372061,0.922481,0.390054
9245432032221,0.72963,1,0,0.575934,0.896907,0.92655
7569762715521,0.753598,1,0.5,0.327195,0.909091,0.390604
7576054339921,0.749975,1,0.5,0.286504,0.913793,0.385658
7571626901321,0.770074,1,0.5,0.524365,0.893617,0.389138
7561606907521,0.771416,1,0.5,0.452284,0.932432,0.397014
7561373883421,0.809586,1,0.666667,0.511318,0.927007,0.397198
7561140860521,0.768595,1,0.5,0.4265,0.931035,0.397381
7556480404921,0.764729,1,0.5,0.440421,0.902913,0.401044
7556014352021,0.751197,1,0.5,0.360558,0.875,0.40141
9217003212121,0.836038,1,0.5,0.596038,0.93007,0.904204
7662039872321,0.74439,1,0.5,0.244879,0.940476,0.318069
7580481779821,0.760464,1,0.5,0.369519,0.926471,0.382178
7553917145221,0.744956,1,0.5,0.242577,0.901961,0.403059
7552985052421,0.824984,1,0.75,0.46301,0.94152,0.403792
7551353905521,0.799363,1,0.666667,0.366333,0.944444,0.405074
7551120872721,0.764653,1,0.5,0.350564,0.945355,0.405257
7550654822021,0.760226,1,0.5,0.310268,0.943182,0.405623
7550421797721,0.789719,1,0.666667,0.283046,0.9375,0.405806
7549955752021,0.753321,1,0.5,0.268876,0.929078,0.406173
7546693428621,0.760924,1,0.5,0.37292,0.913793,0.408737
9284113872721,0.728471,1,0,0.493045,0.917355,0.956956
7546460405721,0.789688,1,0.5,0.622191,0.932886,0.40892
9273161785621,0.732113,1,0,0.474303,0.949239,0.948347
7545295289721,0.751507,1,0.5,0.315755,0.894737,0.409836
7538770642721,0.747838,1,0.5,0.2933,0.885057,0.414965
7812572793421,0.782279,1,0.666667,0.424852,0.932432,0.199744
7535974365121,0.76983,1,0.5,0.406142,0.9375,0.417163
