#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
7489327833194,-1.2061917782,2.2054750919,1.4599465132,0.2938385904,-0.1175171956,0.6233506799,-0.7150402665
7489560859494,-1.2782161236,2.1864712238,1.4976786375,0.0872716755,-0.0106293866,0.6191280484,-0.7803533077
7489793885094,-1.3365229368,2.1531076431,1.4429199696,0.1026420668,0.0148741165,0.6382350922,-0.7628232837
7490026909594,-1.1947523355,2.0527839661,1.4640178680,0.2611965835,-0.0752466470,0.6552389860,-0.7048234940
7490259935894,-1.0988357067,2.0077123642,1.4522831440,0.2814938724,-0.1201969013,0.6516127586,-0.6940568089
7490492960894,-1.0432083607,2.0262615681,1.4389215708,0.3912380338,-0.1470581293,0.6348829269,-0.6497926116
7490725993194,-1.1403578520,1.9858275652,1.5049616098,0.2207560986,-0.0664462149,0.6238859892,-0.7467381954
7490959011994,-1.1757502556,1.9881972075,1.4965046644,0.1991741806,-0.0483001508,0.6422974467,-0.7385463715
7491192037894,-1.3269437551,2.1030287743,1.4765089750,-0.0023239772,0.0732449144,0.6430211663,-0.7623343468
7491425086494,-1.5043234825,2.2822182178,1.5007359982,-0.3993981183,0.4071815312,0.4942353666,-0.6560608149
7491658096994,-1.5060822964,2.2575342655,1.4823769331,-0.3908061385,0.4330358505,0.4688484371,-0.6632735133
7491891148794,-1.4854984283,2.1847441196,1.4911396503,-0.4336282313,0.4137360156,0.4515591562,-0.6609716415
7492124142494,-1.4810018539,2.2290375233,1.4990590811,-0.4310165346,0.4899286330,0.4223161638,-0.6291611791
7492357167494,-1.5015505552,2.3177237511,1.4776052237,-0.4106332064,0.5082408190,0.4401635528,-0.6158959270
7492590193194,-1.4818671942,2.3091695309,1.5228264332,-0.3979969025,0.4204181135,0.4846558273,-0.6557101607
7492823223194,-1.4253103733,2.2256445885,1.4638524055,-0.4633411467,0.3699886799,0.5164905787,-0.6177871823
7493056243394,-1.3497588634,2.1168470383,1.4979437590,-0.3725316226,0.3311785758,0.5403080583,-0.6779441237
7493289269894,-1.3451412916,2.2235784531,1.5124863386,-0.4704026878,0.4239336848,0.4606350362,-0.6219460368
7493522294494,-1.3826280832,2.2964732647,1.4778968096,-0.4892781675,0.4235661626,0.4596496224,-0.6082112193
7493755327794,-1.3237787485,2.1824531555,1.5282930136,-0.3434692919,0.3054518700,0.5139031410,-0.7243145108
7493988345794,-1.3029397726,2.1437406540,1.5009332895,-0.3638862371,0.3502494693,0.5194284320,-0.6892795563
7494221371294,-1.3621824980,2.3063979149,1.4978207350,-0.5925911665,0.4930444062,0.3633121848,-0.5232086182
7494454397394,-1.2652602196,2.5714328289,1.5084692240,-0.7439193726,0.6056875587,0.1139094383,-0.2583627999
7494687427094,-1.2187368870,2.7006185055,1.5011976957,-0.7726014853,0.6143363118,-0.0302763041,-0.1573570073
7494920449394,-1.3337510824,2.7628726959,1.5151814222,-0.8048560619,0.5719004869,0.0114657851,-0.1581298560
7495153475394,-1.4334651232,2.8015141487,1.4801818132,-0.7975604534,0.5863128304,0.0622256547,-0.1275244355
7495386501394,-1.4978684187,2.7589604855,1.5149602890,-0.7973875999,0.5523496270,0.1210716888,-0.2107716203
7495619526894,-1.4920350313,2.7578034401,1.5225483179,-0.8014374971,0.5709230304,0.0583496392,-0.1683454514
7495852558294,-1.3716663122,2.7457847595,1.4933743477,-0.8177124858,0.5603308082,0.0267055575,-0.1290833056
7496085576894,-1.3951779604,2.7568066120,1.5114204884,-0.7665416002,0.6171895862,0.0851956233,-0.1556684971
7496318603894,-1.4923893213,2.8009204865,1.4555493593,-0.7603107691,0.6327821016,0.0886865109,-0.1168294251
7496551628194,-1.5874134302,2.8026654720,1.5038409233,-0.7814542651,0.5718063712,0.1212811470,-0.2183062881
7496784661294,-1.5359786749,2.8184700012,1.5400283337,-0.7930802703,0.5879951119,0.0680069625,-0.1437375396
7497017679594,-1.5215952396,2.8305370808,1.4821342230,-0.7860660553,0.6034117937,0.0362723358,-0.1291464567
7497250706294,-1.3972291946,2.7712080479,1.5220772028,-0.7867641449,0.5888392329,-0.1430559158,0.1174971759
7497483730894,-1.1874638796,2.5184605122,1.4624289274,-0.6666175723,0.4727763534,-0.3747952878,0.4377579987
7497716761494,-1.1218661070,2.4471180439,1.5406919718,-0.6593928337,0.4123874009,-0.4087866545,0.4775261581
7497949787694,-1.1107175350,2.5210931301,1.5092794895,-0.6484647989,0.4218278527,-0.4353581965,0.4604541063
7498182831994,-1.0716496706,2.5441281796,1.5098295212,-0.6731888056,0.3995428383,-0.4019300938,0.4750100970
7498415835394,-1.0631777048,2.4859278202,1.5040369034,-0.6318179965,0.5005087852,-0.4020524621,0.4343395233
7498648863894,-1.0659108162,2.4821386337,1.4724110365,-0.6247922778,0.5009580851,-0.4222098887,0.4247522652
7498881891794,-1.0517032146,2.5342612267,1.5136134624,-0.6671934724,0.4967780411,-0.3739856184,0.4101209641
7499114926794,-1.0742524862,2.6394162178,1.5034104586,-0.6619023681,0.4827637970,-0.4066944122,0.4042573273
7499347937394,-1.0853794813,2.6729528904,1.4824066162,-0.6687597632,0.4476054907,-0.4245166779,0.4149643183
7499580962194,-1.0489549637,2.5616538525,1.5161643028,-0.6310145259,0.4202785790,-0.4246693850,0.4948157668
7499813988694,-1.0540874004,2.5856704712,1.5113906860,-0.6664404869,0.4680437446,-0.3988660276,0.4215425551
7500047013294,-1.0739122629,2.6916389465,1.4790470600,-0.6922441721,0.4821597934,-0.3788208067,0.3805455267
7500280039994,-1.0208395720,2.5949127674,1.5560830832,-0.5727576017,0.3579468429,-0.4594886005,0.5767955184
7500513064894,-1.1135449409,2.3099575043,1.4628477097,-0.2381012738,0.0971723050,-0.6296932101,0.7330428362
7500746089994,-1.2101409435,2.2101383209,1.5276702642,-0.1088331491,-0.0244193003,-0.5964969993,0.7948273420
7500979123794,-1.1152409315,2.1587779522,1.5178952217,-0.1311368793,-0.0008140405,-0.6197476983,0.7737669349
7501212142294,-0.9900424480,2.1102778912,1.5122206211,-0.1170896739,0.0526112728,-0.5930141807,0.7948939204
7501445168994,-0.8416063190,2.1044831276,1.5372456312,-0.1969889253,0.0331245512,-0.5920236111,0.7807728648
7501678195394,-0.7591163516,2.0610117912,1.5042032003,-0.2132504880,0.0364445485,-0.6011415720,0.7693015933
7501911226294,-0.8334221244,2.0129344463,1.5557724237,-0.1388078183,0.0529000498,-0.5601691008,0.8149507046
7502144244194,-0.8739657402,2.0403535366,1.4846080542,-0.3412308097,0.2604808807,-0.5911503434,0.6828269362
7502377270794,-0.9174514413,2.3136658669,1.5301109552,-0.6623728871,0.5160174370,-0.3142151535,0.4430091083
7502610295694,-1.0250593424,2.5226223469,1.5148626566,-0.6932344437,0.5596147180,-0.3009122908,0.3401607573
7502843322494,-1.0474762917,2.6490576267,1.5125290155,-0.7015668154,0.5304155946,-0.3132345378,0.3582562804
7503076349594,-1.0109844208,2.5528273582,1.5330135822,-0.6624941230,0.4594101012,-0.3447296917,0.4808382690
7503309373894,-1.0311625004,2.5452787876,1.5376744270,-0.7375052571,0.5796737075,-0.2213748097,0.2665665150
7503542397994,-1.2865759134,2.6127212048,1.5176090002,-0.7749761343,0.6210604310,0.1028712168,-0.0557981879
7503775424294,-1.5323858261,2.6203470230,1.4849803448,-0.7569203973,0.6306270361,0.1013488770,-0.1382371336
7504008457494,-1.7406208515,2.6636326313,1.5040358305,-0.6956822872,0.6636106968,0.1347196996,-0.2397865951
7504241476294,-1.9807238579,2.6371252537,1.4869410992,-0.4491977692,0.4691842794,0.4798056781,-0.5898084641
7504474536794,-1.9832378626,2.5637893677,1.4711471796,0.0230386853,0.0624260567,0.6858488321,-0.7246955633
7504707528094,-1.9309581518,2.5626528263,1.4148449898,0.2264980227,-0.1083940044,0.6247504950,-0.7393485904
7504940553094,-1.9856913090,2.5649585724,1.2477028370,0.2205998600,-0.1094083637,0.6889589429,-0.6816898584
7505173604994,-1.9995567799,2.5347731113,1.2191214561,0.1765830070,-0.0653971806,0.7024356723,-0.6863861084
7505406604894,-1.7562048435,2.4906361103,1.4203939438,0.1436126977,-0.1397071332,0.6616984010,-0.7225043774
7505639629194,-1.5405356884,2.4688122272,1.4681019783,0.1587090045,-0.2045029700,0.5455039740,-0.7971295118
7505872655794,-1.6365948915,2.3289153576,1.5191504955,0.1396060884,-0.2044691592,0.5304614902,-0.8107485771
7506105686494,-1.8186486959,2.2183461189,1.4243203402,0.1491000056,-0.2135546952,0.5879676342,-0.7658053041
7506338707494,-1.8592790365,2.1667220592,1.3978364468,0.1611587554,-0.1950552016,0.6367695928,-0.7283582687
7506571731994,-1.6977993250,2.1854875088,1.3092353344,0.1628170311,-0.2024818063,0.6942346692,-0.6712152958
7506804757594,-1.4132535458,2.3214862347,1.3358258009,0.1756050885,0.0573672131,0.7065166831,-0.6831588745
7507037789594,-1.2804610729,2.3739256859,1.3337576389,0.1408554763,0.0692860559,0.7341238260,-0.6606220603
7507270809894,-1.2642635107,2.3507261276,1.3332328796,0.1181018800,-0.0091751497,0.7047983408,-0.6994476318
7507503835194,-1.3716816902,2.2911760807,1.3268780708,0.1789061427,-0.1636195481,0.6565834284,-0.7142264247
7507736862294,-1.5738897324,2.2309439182,1.3588777781,0.2920496762,-0.4499588609,0.5628698468,-0.6288255453
7507969887094,-1.7615801096,2.1353092194,1.3545440435,0.2927004993,-0.3552421927,0.6499180794,-0.6047611237
7508202943294,-1.8490092754,2.0903887749,1.3972696066,0.2766581476,-0.2165689021,0.6717222333,-0.6521866918
7508435938294,-1.8158340454,2.2244029045,1.4351583719,0.1897131652,-0.0575687028,0.6867869496,-0.6992985606
7508668962994,-1.5667058229,2.4658572674,1.4478186369,0.4223412871,-0.2068776786,0.6287145019,-0.6193122268
7508901989394,-1.6067960262,2.4359552860,1.5056185722,0.1521803141,-0.0396443680,0.6454684734,-0.7474222183
7509135020094,-1.7116082907,2.3608829975,1.4542087317,0.0753749833,0.0008211773,0.6814821959,-0.7279422879
7509368040794,-1.5222240686,2.4128968716,1.4859961271,0.3287257552,-0.2606447935,0.6161616445,-0.6665948033
7509601065394,-1.4460119009,2.4245915413,1.4944404364,0.2785876393,-0.2052210718,0.6334924698,-0.6920698285
7509834091094,-1.5420780182,2.2826476097,1.4793325663,0.1054651216,-0.0557683632,0.6491200328,-0.7512724400
7510067116994,-1.7323386669,2.2206881046,1.4750719070,-0.1092386395,0.2205030769,0.6348702312,-0.7323831916
7510300143894,-1.7794673443,2.2479724884,1.4352463484,-0.2760510743,0.3851757348,0.6159666181,-0.6293017268
7510533169294,-1.5986608267,2.2206401825,1.4072597027,-0.2625887096,0.3168724775,0.6163318157,-0.6713972092
7510766200894,-1.1484407187,2.1641850471,1.5000511408,0.0418223329,-0.0738881677,0.6115280390,-0.7866542339
7510999220794,-0.8262870312,2.1940479279,1.4678361416,0.3159291744,-0.4011337757,0.5238964558,-0.6817719936
7511232251894,-0.7484360933,2.0511684418,1.3975006342,0.3479599953,-0.3910686970,0.5527683496,-0.6484106183
7511465272294,-0.8082709312,1.7295590639,1.4407930374,0.2420953959,-0.1572894901,0.5860762596,-0.7570762634
7511698296594,-0.8428419232,1.5472463369,1.5047637224,0.2178870589,-0.0378706194,0.6027659774,-0.7666578293
7511931323294,-0.7939230204,1.5077797174,1.4522914886,0.0978471786,-0.0423269756,0.6733717322,-0.7315769792
7512164353994,-0.7680991292,1.4351830482,1.3983097076,0.0580251999,-0.2488091141,0.6646381617,-0.7021276355
7512397373994,-0.6864734888,1.4217401743,1.4245177507,0.2799817324,-0.3001498282,0.6330804229,-0.6562999487
7512630399194,-0.7092306614,1.4568825960,1.4313877821,0.1783370227,-0.2065106481,0.6731683612,-0.6873089671
7512863426294,-0.6777520180,1.5618138313,1.4127372503,0.1751566827,-0.2241262496,0.6328001618,-0.7201747298
7513096450494,-0.7663569450,1.5128940344,1.4657902718,-0.0187604316,-0.0883403942,0.6144353151,-0.7837814689
7513329499594,-1.0131108761,1.4269068241,1.4346313477,-0.3550648987,0.2834050655,0.5797028542,-0.6764281988
7513562503194,-1.0871504545,1.3084186316,1.4531735182,-0.3595241904,0.2944563627,0.6300953031,-0.6221075058
7513795561694,-1.1062003374,1.2982389927,1.4390283823,-0.5337642431,0.4741431177,0.4900058210,-0.5001782775
7514028555694,-1.0308617353,1.3831396103,1.4855974913,-0.7495093942,0.5688224435,0.2309159338,-0.2476987541
7514261587794,-1.0045351982,1.4845788479,1.4675189257,-0.6976075768,0.6584138870,0.2064380199,-0.1929204166
7514494605694,-0.9991858006,1.5424206257,1.4501332045,-0.6852807999,0.6852592230,0.1876727641,-0.1599656790
7514727630894,-1.0107731819,1.6165506840,1.3838222027,-0.6623082161,0.7263069749,0.1624019593,-0.0863234028
7514960657194,-0.9603404403,1.7920552492,1.4356495142,-0.7230914235,0.6767078638,0.0929239914,-0.1028128639
7515193681894,-0.9636892080,1.9998810291,1.5292317867,-0.8113511801,0.4573181868,0.2302721292,-0.2820355594
7515426708594,-0.9956851006,2.1709785461,1.5543994904,-0.7716326118,0.4576212466,0.2320199758,-0.3759421408
7515659733394,-1.1176348925,2.3046360016,1.5369149446,-0.6477216482,0.5010929704,0.2332035005,-0.5243841410
7515892760294,-1.3400841951,2.3399112225,1.5133870840,-0.5898036361,0.4809335172,0.2950722575,-0.5777258277
7516125786394,-1.5272134542,2.2733228207,1.4937072992,-0.1846855134,0.2521944940,0.5542411804,-0.7714310884
7516358815394,-1.5718477964,2.3078582287,1.4855742455,0.1556372344,-0.0419801474,0.5959957242,-0.7866408229
7516591837494,-1.6207230091,2.4162304401,1.5260179043,0.2685152888,-0.1120952889,0.5378717184,-0.7912194729
7516824862194,-1.6438734531,2.4838361740,1.5282319784,0.3418447971,-0.2508330047,0.5322725773,-0.7327420115
7517057887994,-1.5901784897,2.4902732372,1.4621850252,0.4117308557,-0.4087468088,0.5860835314,-0.5656057596
7517290921094,-1.5476555824,2.3225531578,1.4167364836,0.2411334813,-0.2962491214,0.6959109306,-0.6081110835
7517523939694,-1.4100981951,2.1286268234,1.3970203400,0.2191339731,-0.2645808756,0.7074163556,-0.6176887751
7517756964294,-1.2082202435,2.0640578270,1.4711667299,0.5576122999,-0.4396659732,0.5307594538,-0.4626627266
7517989990294,-1.0444636345,1.9860415459,1.4367984533,0.6609300971,-0.5369105339,0.4011669755,-0.3375850022
7518223015594,-0.8544523716,1.7883492708,1.4639379978,0.6052513123,-0.4911356866,0.4405785799,-0.4453617930
7518456042094,-0.7094752192,1.6293215752,1.5062456131,0.4957637489,-0.3612829745,0.4465933442,-0.6513427496
7518689066194,-0.5094013214,1.5994449854,1.4663707018,0.5570092797,-0.4721633792,0.4175169468,-0.5408160686
7518922093794,-0.4319698215,1.7085900307,1.4613811970,0.7104505301,-0.6836036444,0.1526467353,-0.0681554303
7519155117594,-0.4040509760,1.7088433504,1.3788707256,0.5636613965,-0.8212537766,-0.0473844223,0.0747187808
7519388149194,-0.3951508403,1.7148107290,1.3392951488,0.4652261734,-0.8676978350,-0.1640303284,0.0613117516
7519621184994,-0.4520439804,1.8474049568,1.3220906258,0.4855916798,-0.8481049538,-0.1968776733,0.0784721524
7519854196894,-0.5710471869,2.0276501179,1.3309195042,0.5051733851,-0.8154507875,-0.2276712060,0.1673492789
7520087252794,-0.6718618274,2.1540029049,1.4722809792,0.6824230552,-0.5328093767,-0.2279809415,0.4454635084
7520320255094,-0.7789899707,2.3150575161,1.5133509636,0.6791098714,-0.4736508727,-0.2628150582,0.4953715503
7520553273394,-0.9654819369,2.4248678684,1.5743596554,0.6339833736,-0.4247773886,-0.2933361828,0.5758326054
7520786297794,-1.2237341404,2.5025317669,1.5194435120,0.6212618351,-0.4439983070,-0.2810957134,0.5812783837
7521019324394,-1.4400061369,2.5570316315,1.6017423868,0.6458665133,-0.4646808505,-0.2683875859,0.5430436134
7521252348694,-1.5936043262,2.5917007923,1.5395658016,0.6628959775,-0.4271864295,-0.2650849521,0.5548068881
7521485380594,-1.8751226664,2.5385634899,1.4770435095,0.5827304721,-0.4577977061,-0.3148447871,0.5930591822
7521718402194,-2.1011254787,2.5067615509,1.4704793692,0.5171367526,-0.4852676988,-0.3539191484,0.6097754240
