#t_ns,in_ts
9904538073408,12442566898925
9904556579408,12442580960425
9904575087408,12442595174215
9904593594408,12442606484077
9904612101408,12442620426116
9904630607408,12442634623524
9904649115408,12442648412873
9904667622408,12442659599667
9904686130408,12442670824457
9904704635408,12442684292712
9904723141408,12442695111307
9904741648408,12442707595398
9904760156408,12442722126512
9904778665408,12442737075318
9904797169408,12442750640403
9904815677408,12442763512413
9904834186408,12442775802303
9904852691408,12442789807787
9904871198408,12442802504194
9904889707408,12442818165914
9904908212408,12442832540985
9904926719408,12442845835156
9904945226408,12442859772272
9904963734408,12442873529558
9904982240408,12442887392238
9905000747408,12442899592843
9905019255408,12442913443968
9905037765408,12442927211386
9905056268408,12442939987655
9905074774408,12442950402841
9905093282408,12442963243251
9905111789408,12442977750473
9905130295408,12442989865677
9905148804408,12443004364321
9905167310408,12443017926156
9905185817408,12443030438005
9905204325408,12443041797710
9905222833408,12443053521233
9905241340408,12443066212218
9905259846408,12443076962252
9905278352408,12443090728096
9905296860408,12443102666542
9905315365408,12443115201018
9905333873408,12443125173122
9905352380408,12443137621953
9905370889408,12443149458129
9905389394408,12443161798624
9905407901408,12443172322027
9905426406408,12443184133732
9905444915408,12443196116262
9905463430408,12443205756546
9905481931408,12443215653697
9905500452408,12443226927561
9905518944408,12443238266996
9905537450408,12443249136040
9905555957408,12443261296640
9905574465408,12443273445308
9905592972408,12443285747141
9905611482408,12443297503752
9905629984408,12443307503201
9905648491408,12443317760968
9905666999408,12443332497606
9905685506408,12443346561913
9905704013408,12443361220100
9905722522408,12443375210923
9905741026408,12443389216865
9905759534408,12443401219976
9905778041408,12443414404219
9905796548408,12443429797522
9905815054408,12443444101251
9905833561408,12443457387603
9905852070408,12443473437861
9905870577408,12443486558117
9905889083408,12443499870160
9905907591408,12443513019955
9905926100408,12443528032140
9905944604408,12443541545762
9905963112408,12443554167277
9905981617408,12443568023033
9906000125408,12443577890777
9906018632408,12443589640388
9906037138408,12443601303918
9906055646408,12443616511266
9906074155408,12443629756937
9906092661408,12443643274655
9906111166408,12443656182561
9906129672408,12443668910958
9906148181408,12443681895442
9906166687408,12443694524625
9906185194408,12443709177667
9906203702408,12443721246528
9906222208408,12443734801636
9906240716408,12443745800818
9906259224408,12443758701650
9906277732408,12443770992871
9906296236408,12443782976329
9906314743408,12443798345567
9906333251408,12443811996155
9906351757408,12443826024394
9906370265408,12443840548066
9906388772408,12443855217024
9906407280408,12443871130768
9906425787408,12443884437611
9906444293408,12443901568422
9906462800408,12443916933535
9906481306408,12443930232227
9906499813408,12443942740632
9906518319408,12443956456862
9906536829408,12443969530428
9906555333408,12443982873966
9906573843408,12443994639403
9906592348408,12444008199703
9906610857408,12444020393747
9906629364408,12444033513767
9906647869408,12444044105081
9906666376408,12444056885393
9906684884408,12444067766605
9906703392408,12444080468116
9906721897408,12444093815495
9906740405408,12444104778750
9906758913408,12444116021186
9906777418408,12444128686045
9906795925408,12444140168986
9906814432408,12444152249705
9906832939408,12444163854171
9906851447408,12444176259347
9906869954408,12444189799185
9906888468408,12444200687513
9906906967408,12444213649459
9906925474408,12444225070770
9906943982408,12444238237440
9906962490408,12444252874008
9906980996408,12444265952673
9906999503408,12444280294808
9907018009408,12444294172879
9907036516408,12444309019102
9907055022408,12444321788404
9907073531408,12444334642371
9907092038408,12444348421182
9907110546408,12444363205462
9907129051408,12444377543936
9907147558408,12444391392377
9907166066408,12444404512576
9907184571408,12444417534301
9907203079408,12444430060512
9907221585408,12444444692707
9907240093408,12444458311079
9907258601408,12444471365168
9907277106408,12444485591425
9907295615408,12444498037218
9907314123408,12444510721714
9907332629408,12444522652298
9907351135408,12444537495515
9907369644408,12444549564584
9907388149408,12444562259395
9907406656408,12444573333799
9907425163408,12444586604603
9907443672408,12444599234003
9907462179408,12444612842630
9907480684408,12444627065858
9907499191408,12444640769709
9907517698408,12444652963950
9907536206408,12444664343176
9907554712408,12444677421495
9907573217408,12444691408529
9907591726408,12444704162191
9907610233408,12444720011106
9907628740408,12444733999389
9907647249408,12444748491931
9907665756408,12444760465860
9907684262408,12444773751531
9907702769408,12444788124750
9907721274408,12444802075257
9907739783408,12444818619483
9907758288408,12444833177046
9907776797408,12444848658526
9907795305408,12444861597624
9907813813408,12444876964033
9907832316408,12444891869034
9907850824408,12444905963738
9907869331408,12444923214036
9907887837408,12444937283189
9907906343408,12444950017790
9907924852408,12444961065231
9907943360408,12444975281301
9907961865408,12444988200407
9907980373408,12445000811137
9907998881408,12445016566912
9908017388408,12445030401440
9908035895408,12445043614398
9908054399408,12445054788958
9908072909408,12445065028588
9908091414408,12445077888242
9908109922408,12445090619149
9908128431408,12445106108660
9908146939408,12445120164521
9908165442408,12445132814529
9908183950408,12445144822531
9908202457408,12445157423340
9908220963408,12445169256691
9908239470408,12445179479996
9908257977408,12445195727935
9908276483408,12445209585727
9908294992408,12445223900539
9908313504408,12445236981943
9908332007408,12445250040821
9908350514408,12445263363887
9908369020408,12445274506751
9908387526408,12445286257505
9908406034408,12445297633192
9908424542408,12445309970527
9908443048408,12445321371991
9908461554408,12445332596118
9908480062408,12445343568478
9908498572408,12445354194619
9908517075408,12445364485422
9908535583408,12445376563067
9908554090408,12445389306098
9908572596408,12445401548124
9908591102408,12445413046481
9908609611408,12445422709851
9908628116408,12445433684105
9908646624408,12445447121646
9908665131408,12445460014955
9908683639408,12445472487453
9908702148408,12445484140803
9908720653408,12445497875625
9908739159408,12445511148632
9908757667408,12445524435288
9908776173408,12445538855987
9908794681408,12445551053771
9908813188408,12445562991499
9908831696408,12445576024626
9908850203408,12445586756037
9908868709408,12445599386335
9908887217408,12445611576703
9908905722408,12445625727010
9908924229408,12445639018734
9908942736408,12445650918665
9908961245408,12445664760647
9908979749408,12445676484575
9908998258408,12445696783082
9909016765408,12445710403982
9909035273408,12445722647056
9909053780408,12445734331241
9909072285408,12445747709220
9909090792408,12445758951125
9909109299408,12445771464116
9909127806408,12445784233123
9909146313408,12445797395331
9909164822408,12445811384201
9909183372408,12445822742990
9909201837408,12445835350497
9909220343408,12445848613155
9909238849408,12445860981301
9909257354408,12445874129919
9909275862408,12445886283417
9909294370408,12445898298970
9909312876408,12445909689180
9909331382408,12445922402289
9909349891408,12445933685473
9909368399408,12445943414321
9909386906408,12445955883008
9909405413408,12445967837560
9909423919408,12445981031930
9909442425408,12445993952543
9909460932408,12446006664462
9909479439408,12446016902841
9909497949408,12446028550117
9909516454408,12446040137780
9909534962408,12446052797187
9909553468408,12446064533068
9909571974408,12446075986296
9909590480408,12446088372365
9909608988408,12446098472002
9909627496408,12446110480368
9909646002408,12446121585313
9909664509408,12446130970050
9909683016408,12446143979946
9909701533408,12446156417946
9909720034408,12446168974215
9909738539408,12446180673454
9909757043408,12446193179628
9909775551408,12446204011272
9909794058408,12446214562550
9909812564408,12446226598568
9909831073408,12446237788522
9909849578408,12446249251545
9909868087408,12446260452408
9909886601408,12446270787474
9909905101408,12446281516644
9909923607408,12446292475930
9909942114408,12446304536291
9909960621408,12446315481554
9909979127408,12446326607847
9909997636408,12446338295435
9910016141408,12446349536113
9910034649408,12446360281103
9910053156408,12446370810605
9910071665408,12446381805673
9910090171408,12446392369545
9910108677408,12446403819710
9910127183408,12446413100734
9910145691408,12446423981399
9910164198408,12446434504287
9910182705408,12446452017452
9910238227408,12446465010667
9910256733408,12446476388854
9910275239408,12446487549560
9910293748408,12446497168709
9910312254408,12446508271390
9910330761408,12446518879135
9910349268408,12446530411670
9910367774408,12446544331122
9910386282408,12446556703358
9910404789408,12446569035538
9910423296408,12446579586930
9910441806408,12446591560122
9910460309408,12446604125905
9910478817408,12446616134811
9910497324408,12446628301792
9910515830408,12446647557470
9910534338408,12446662653156
9910552846408,12446677437777
9910571355408,12446696362273
9910589862408,12446712197835
9910608367408,12446725931871
9910626873408,12446742538108
9910645379408,12446758338573
9910663888408,12446773452730
9910682394408,12446789216064
9910700902408,12446804828367
9910719407408,12446821826215
9910737915408,12446837929269
9910756422408,12446855620491
9910774930408,12446871819146
9910793439408,12446886947759
9910811944408,12446902798822
9910830449408,12446918032146
9910848957408,12446934598649
9910867463408,12446950104422
9910885971408,12446967133856
9910904478408,12446982118058
9910922987408,12446998822257
9910941491408,12447016538164
9910960000408,12447032746776
9910978507408,12447047682739
9910997012408,12447061345221
9911015520408,12447075874347
9911034026408,12447091244080
9911052535408,12447108431046
9911071040408,12447123583321
9911089546408,12447137394097
9911108057408,12447153391793
9911126568408,12447169379594
9911145069408,12447187601400
9911163576408,12447205287915
9911182082408,12447223550754
9911200590408,12447240630255
9911219096408,12447256643097
9911237603408,12447271947067
9911256113408,12447287877048
9911274620408,12447305157298
9911293129408,12447320790309
9911311631408,12447336381480
9911330138408,12447354093697
9911348646408,12447369886070
9911367152408,12447386511178
9911385659408,12447402483315
9911404168408,12447419575753
9911422673408,12447435367568
9911441180408,12447448930901
9911459688408,12447460444693
9911478196408,12447471432183
9911496702408,12447482876233
9911515209408,12447494331991
9911533715408,12447506413928
9911552222408,12447517144087
9911570729408,12447528671885
9911589236408,12447540783859
9911607744408,12447552771627
9911626252408,12447564342445
9911644760408,12447576679030
9911663264408,12447589840688
9911681771408,12447601991753
9911700278408,12447613950021
9911718785408,12447626030214
9911737292408,12447637862128
9911755800408,12447649591685
9911774305408,12447661367045
9911792812408,12447677539909
9911811322408,12447692055361
9911829830408,12447707557005
9911848335408,12447723184634
9911866841408,12447738422256
9911885347408,12447753482550
9911903855408,12447768916907
9911922361408,12447786676945
9911940869408,12447803715324
9911959377408,12447819900327
9911977886408,12447837351972
9911996390408,12447854138993
9912014897408,12447870354286
9912033404408,12447887368101
9912051911408,12447903164185
9912070417408,12447917573648
9912088925408,12447930511832
9912107433408,12447947638385
9912125939408,12447964466241
9912144445408,12447982027123
9912162954408,12448000108315
9912181462408,12448018257735
9912199968408,12448032847069
9912218474408,12448049484567
9912236981408,12448066816422
9912255488408,12448084199285
9912273995408,12448100950031
9912292502408,12448115686304
9912311012408,12448131571078
9912329516408,12448146901983
9912348024408,12448161451858
9912366530408,12448179733206
9912385038408,12448193142771
9912403544408,12448206634238
9912422051408,12448222702586
9912440560408,12448237196363
9912459066408,12448252588992
9912477571408,12448267299539
9912496080408,12448285375026
9912514592408,12448299241957
9912533096408,12448313232919
9912551600408,12448326148223
9912570106408,12448345311177
9912588613408,12448364860409
9912607121408,12448384583324
9912625627408,12448405417152
9912644136408,12448425909902
9912662643408,12448443978265
9912681149408,12448459068521
9912699656408,12448477905689
9912718162408,12448492162002
9912736670408,12448507759097
9912755176408,12448522775857
9912773684408,12448540270965
9912792192408,12448557892959
9912810699408,12448572504492
9912829204408,12448589944277
9912847711408,12448605168787
9912866220408,12448622068120
9912884725408,12448639708391
9912903232408,12448653392567
9912921740408,12448666920276
9912940246408,12448684267442
9912958753408,12448703767953
9912977260408,12448727134912
9912995768408,12448745558253
9913014277408,12448763872692
9913032782408,12448780121459
9913051289408,12448798028273
9913069797408,12448813091068
9913088303408,12448832059282
9913106809408,12448853735508
9913125317408,12448872829752
9913143825408,12448890859570
9913162333408,12448905542616
9913180837408,12448922589908
9913199343408,12448935967807
9913217854408,12448954241213
9913236359408,12448972138917
9913254865408,12448990637703
9913273372408,12449005519335
9913291880408,12449021566944
9913310390408,12449037407343
9913328894408,12449054740570
9913347402408,12449074183079
9913365910408,12449097979586
9913384415408,12449121984597
9913402921408,12449136758443
9913421428408,12449150365731
9913439938408,12449165553351
9913458443408,12449184419876
9913476951408,12449203778365
9913495457408,12449221729077
9913513963408,12449240573502
9913532469408,12449257769916
9913550977408,12449273957768
9913569487408,12449290810172
9913587993408,12449304757276
9913606498408,12449320635383
9913625006408,12449335656827
9913643513408,12449354376474
9913662020408,12449372179044
9913680527408,12449390401778
9913699036408,12449404138194
9913717540408,12449418203320
9913736047408,12449437438104
9913754554408,12449451859059
9913773062408,12449468407598
9913791568408,12449484787036
9913810075408,12449499561357
9913828583408,12449514436355
9913847092408,12449531833071
9913865596408,12449551154950
9913884105408,12449572290448
9913902610408,12449588615293
9913921117408,12449607248379
9913939634408,12449621371190
9913958132408,12449635090232
9913976640408,12449652082142
9913995145408,12449671873704
9914013651408,12449690370416
9914032160408,12449707352322
9914050667408,12449725570834
9914069175408,12449743653337
9914087679408,12449760170036
9914106187408,12449777048706
9914124694408,12449796414374
9914143200408,12449812979772
9914161708408,12449830203294
9914180217408,12449847009168
9914198724408,12449863149024
9914217230408,12449879979007
9914235736408,12449897378436
9914254242408,12449914509408
9914272749408,12449932576250
9914291256408,12449949170705
9914309764408,12449965011702
9914328270408,12449982560850
9914346778408,12449999467520
9914365284408,12450015833984
9914383793408,12450033691954
9914402302408,12450048095922
9914420805408,12450062697220
9914439312408,12450079340047
9914457820408,12450091167987
9914476327408,12450102677313
9914494833408,12450114237423
9914513341408,12450132422934
9914531849408,12450145285582
9914550357408,12450158602439
9914568863408,12450174832334
9914587367408,12450189218675
9914605875408,12450205924796
9914624383408,12450220221749
9914642889408,12450237167768
9914661396408,12450250696145
9914679904408,12450263969015
9914698412408,12450282329136
9914716918408,12450302890498
9914735426408,12450320939403
9914753934408,12450334525708
9914772438408,12450351501436
9914790945408,12450366532788
9914809452408,12450384265276
9914827959408,12450400946158
9914846466408,12450413557879
9914864975408,12450430093933
9914883488408,12450442832020
9914901988408,12450461171797
9914920495408,12450474320458
9914939000408,12450492552790
9914957507408,12450510868649
9914976015408,12450524766968
9914994522408,12450538125608
9915013029408,12450553551936
9915031537408,12450571718977
9915050044408,12450588589115
9915068551408,12450602506877
9915087058408,12450616229324
9915105565408,12450634285045
9915124073408,12450647208829
9915142578408,12450660341576
9915161087408,12450677530610
9915179593408,12450691382589
9915198099408,12450706684810
9915216608408,12450720194886
9915235116408,12450733180301
9915253619408,12450749566057
9915272128408,12450763617112
9915290633408,12450782494879
9915309140408,12450795473356
9915327657408,12450811110587
9915346156408,12450828189796
9915364663408,12450844611376
9915383171408,12450858534548
9915401677408,12450873425705
9915420185408,12450894453866
9915438693408,12450909135878
9915457199408,12450924695274
9915475704408,12450937821418
9915494212408,12450953822902
9915512718408,12450971700161
9915531226408,12450990499094
9915549732408,12451011663929
9915568240408,12451031688541
9915586749408,12451053033890
9915605252408,12451067536635
9915623760408,12451085655801
9915642266408,12451103767591
9915660776408,12451120237169
9915679280408,12451139787393
9915697788408,12451158981766
9915716294408,12451178512316
9915734802408,12451193929840
9915753309408,12451213046203
9915771817408,12451230227373
9915790326408,12451247338424
9915808830408,12451268023558
9915827337408,12451283629906
9915845844408,12451303706294
9915864351408,12451318470219
9915882858408,12451333637619
9915901365408,12451347716118
9915919874408,12451361280510
9915938381408,12451379536173
9915956886408,12451394029985
9915975394408,12451408952094
9915993900408,12451424202410
9916012405408,12451438536935
9916030914408,12451457326206
9916049421408,12451472916037
9916067930408,12451489464573
9916086434408,12451503976884
9916104943408,12451518157796
9916123450408,12451537867622
9916141958408,12451552629175
9916160463408,12451565252611
9916178969408,12451577965994
9916197476408,12451597610666
9916215984408,12451612216818
9916234491408,12451632607548
9916252999408,12451646919253
9916271507408,12451660584145
9916290013408,12451678195071
9916308520408,12451694524344
9916327026408,12451714252680
9916345532408,12451729165128
9916364039408,12451744482569
9916382545408,12451762252355
9916401054408,12451776980425
9916419561408,12451792665544
9916438068408,12451809006205
9916456576408,12451826565201
9916475084408,12451839848946
9916493590408,12451855252208
9916512097408,12451869243325
9916530602408,12451883519905
9916549109408,12451898605448
9916567616408,12451913369713
9916586124408,12451929022908
9916604631408,12451945304637
9916623139408,12451960070086
9916641645408,12451976213062
9916660153408,12451991455292
9916678657408,12452003879064
9916697165408,12452019136033
9916715671408,12452033509297
9916734179408,12452050043821
9916752692408,12452062688721
9916771193408,12452075576934
9916789700408,12452088440130
9916808208408,12452100260197
9916826717408,12452116313680
9916845222408,12452133402960
9916863728408,12452147012242
9916882236408,12452160078700
9916900743408,12452173896177
9916919249408,12452187736779
9916937757408,12452203145021
9916956265408,12452216113950
9916974772408,12452233043604
9916993278408,12452246821725
9917011785408,12452260319308
9917030291408,12452273973633
9917048798408,12452290943026
9917067304408,12452305044655
9917085812408,12452318021776
9917104318408,12452336111364
9917122826408,12452354533859
9917141333408,12452373853406
9917159843408,12452390891178
9917178349408,12452407345783
9917196855408,12452421386321
9917215362408,12452438874006
9917233868408,12452454909655
9917252375408,12452470368960
9917270883408,12452483723022
9917289389408,12452497318541
9917307898408,12452515683306
9917326406408,12452541131800
9917344911408,12452558131453
9917363417408,12452578525525
9917381924408,12452593274314
9917400430408,12452607644226
9917418937408,12452621022022
9917437444408,12452633771854
9917455953408,12452647628416
9917474460408,12452660150330
9917492966408,12452674527248
9917511475408,12452688638092
9917529983408,12452704970726
9917548486408,12452719551381
9917566994408,12452733336641
9917585501408,12452746210779
9917604008408,12452759257220
9917622515408,12452780364078
9917641023408,12452796399734
9917659531408,12452815562524
9917678038408,12452834576803
9917696544408,12452848595385
9917715050408,12452862273094
9917733557408,12452876187783
9917752065408,12452897119646
9917770571408,12452910570603
9917789079408,12452923772947
9917807585408,12452943565787
9917826093408,12452959411756
9917844601408,12452973417842
9917863107408,12452987142423
9917881615408,12453002736946
9917900121408,12453015817687
9917918628408,12453029905036
9917937134408,12453045589139
9917955642408,12453059586593
9917974149408,12453072566529
9917992657408,12453088243681
9918011164408,12453103764772
9918029669408,12453119841587
9918048176408,12453133235856
9918066683408,12453148787203
9918085190408,12453161838099
9918103697408,12453177537247
9918122203408,12453190727976
9918140710408,12453207448685
9918159219408,12453221635688
9918177735408,12453237991876
9918196233408,12453252381253
9918214740408,12453269071502
9918233247408,12453282906914
9918251753408,12453298530730
9918270260408,12453313063555
9918288766408,12453327372316
9918307274408,12453350642003
9918325781408,12453367486528
9918344290408,12453380332488
9918362797408,12453393366483
9918381301408,12453406045372
9918399809408,12453424182408
9918418315408,12453438781813
9918436823408,12453453160329
9918455329408,12453466703869
9918473836408,12453480613723
9918492343408,12453494182124
9918510854408,12453519103961
9918529357408,12453541013718
9918547869408,12453555016509
9918566373408,12453569163908
9918584878408,12453585105282
9918603386408,12453601526223
9918621893408,12453615420890
9918640399408,12453631208116
9918658906408,12453648485607
9918677415408,12453666231825
9918695922408,12453680543316
9918714430408,12453693399193
9918732935408,12453706697623
9918751443408,12453720575714
9918769948408,12453734368568
9918788455408,12453749137575
9918806962408,12453762512635
9918825469408,12453775972242
9918843976408,12453788768601
9918862484408,12453801566371
9918880990408,12453814686105
9918899499408,12453827134557
9918918006408,12453846125887
9918936513408,12453863946291
9918955020408,12453882638215
9918973525408,12453897427031
9918992033408,12453912948255
9919010539408,12453928346701
9919029048408,12453945793767
9919047556408,12453965325387
9919066065408,12453982574244
9919084566408,12454000702109
9919103074408,12454026086679
9919121582408,12454045178414
9919140089408,12454062935203
9919158596408,12454079322250
9919177102408,12454097781609
9919195609408,12454112860708
9919214117408,12454131143249
9919232623408,12454146046987
9919251132408,12454163457620
9919269639408,12454178182390
9919288144408,12454192159535
9919306651408,12454210293302
9919325158408,12454225350733
9919343666408,12454242046737
9919362172408,12454256971586
9919380680408,12454271214446
9919399189408,12454287355041
9919417692408,12454301714724
9919436201408,12454316051808
9919454708408,12454332793863
9919473215408,12454346411179
9919491721408,12454360762343
9919510229408,12454375252448
9919528734408,12454390505235
9919547241408,12454405451743
9919565761408,12454421484051
9919584257408,12454436821019
9919602765408,12454449613974
9919621270408,12454462201703
9919639776408,12454475440550
9919658284408,12454487619229
9919676791408,12454500260326
9919695299408,12454526702606
9919713806408,12454540266565
9919732314408,12454553104232
9919750821408,12454565864593
9919769327408,12454578184938
9919787834408,12454590537160
9919806340408,12454605550805
9919824849408,12454623362610
9919843354408,12454639966656
9919861862408,12454656284393
9919880367408,12454673929501
9919898875408,12454691388149
9919917382408,12454708066562
9919935891408,12454724510348
9919954397408,12454742112636
9919972903408,12454756854026
9919991411408,12454771630283
9920009917408,12454785781765
9920028425408,12454801479073
9920046931408,12454815517353
9920065438408,12454830337033
9920083947408,12454847853799
9920102454408,12454862756111
9920120959408,12454878072185
9920139466408,12454894537762
9920157973408,12454908653503
9920176480408,12454921457397
9920194987408,12454938061873
9920213494408,12454952707322
9920232000408,12454965179397
9920250507408,12454979266988
9920269016408,12454993220330
9920287523408,12455009078773
9920306031408,12455023855518
9920324536408,12455040355256
9920343044408,12455054536559
9920361549408,12455070344756
9920380056408,12455084231585
9920398563408,12455101384200
9920417071408,12455115238160
9920435578408,12455127440315
9920454088408,12455148335002
9920472592408,12455164348021
9920491099408,12455178014187
9920509605408,12455191807969
9920528113408,12455204507435
9920546619408,12455219629486
9920565128408,12455232876649
9920583632408,12455245371444
9920602140408,12455259962200
9920620648408,12455272642182
9920639156408,12455286149815
9920657663408,12455299729832
9920676170408,12455313270235
9920694675408,12455331262039
9920713183408,12455344157072
9920731689408,12455358341653
9920750197408,12455372627441
9920768704408,12455387587915
9920787213408,12455401874343
9920805717408,12455415436929
9920824225408,12455428563615
9920842732408,12455442941738
9920861239408,12455457968396
9920879745408,12455471993572
9920898252408,12455485191330
9920916760408,12455499812034
9920935266408,12455515652611
9920953772408,12455528601061
9920972282408,12455542148103
9920990788408,12455556131817
9921009294408,12455569130680
9921027801408,12455584601518
9921046309408,12455600490421
9921064816408,12455612757633
9921083324408,12455624982669
9921101829408,12455637999248
9921120338408,12455652011539
9921138845408,12455665770713
9921157350408,12455679180674
9921175858408,12455694537807
9921194367408,12455707999378
9921212871408,12455720690507
9921231377408,12455733338361
9921249885408,12455757140398
9921268393408,12455771565170
9921286899408,12455783976133
9921305406408,12455796572675
9921323914408,12455812150503
9921342423408,12455826148925
9921360927408,12455837896121
9921379434408,12455850388482
9921397941408,12455865062638
9921416448408,12455877944732
9921434955408,12455892141647
9921453462408,12455904723607
9921471971408,12455915865370
9921490480408,12455926609032
9921508984408,12455939300690
9921527490408,12455951642280
9921545997408,12455969273399
9921564503408,12455982208604
9921583010408,12455994121122
9921601518408,12456008832733
9921620026408,12456020602534
9921638532408,12456037195690
9921657038408,12456050435910
9921675546408,12456062848068
9921694056408,12456077955830
9921712559408,12456090482775
9921731066408,12456105474374
9921749573408,12456117098465
9921768081408,12456131648962
9921786589408,12456142620659
9921805096408,12456154566236
9921823603408,12456166867835
9921842111408,12456178799345
9921860615408,12456192829660
9921879123408,12456204986726
9921897629408,12456220123771
9921916139408,12456232027123
9921934643408,12456244393094
9921953153408,12456258883923
9921971659408,12456270799445
9921990164408,12456284916726
9922008672408,12456296698323
9922027181408,12456313104953
9922045690408,12456325487854
9922064193408,12456340620093
9922082699408,12456354582635
9922101207408,12456367287457
9922119714408,12456380744770
9922138220408,12456392290760
9922156727408,12456406175835
9922175237408,12456417895029
9922193741408,12456429424460
9922212248408,12456441892633
9922230755408,12456452960431
9922249262408,12456464156848
9922267769408,12456475298314
9922286276408,12456491021529
9922304784408,12456503561826
9922323293408,12456515472180
9922341798408,12456530187133
9922360304408,12456543676761
9922378827408,12456559133715
9922397318408,12456570968013
9922415829408,12456583665708
9922434332408,12456599119117
9922452839408,12456610737682
9922471346408,12456623164606
9922489853408,12456638931990
9922508362408,12456651191534
9922526871408,12456663630987
9922545374408,12456680575981
9922563883408,12456694742992
9922582389408,12456708282094
9922600895408,12456720832822
9922619402408,12456733606900
9922656418408,12456746502079
9922674925408,12456763917467
9922693429408,12456780479691
9922711937408,12456797185013
9922730445408,12456811098960
9922748951408,12456827452749
9922767459408,12456840854509
9922785966408,12456858152823
9922804473408,12456871692282
9922822979408,12456888101140
9922841487408,12456900319262
9922859995408,12456912074247
9922878503408,12456924240504
9922897008408,12456935662130
9922915514408,12456946804316
9922934021408,12456957309137
9922952529408,12456971202491
9922971036408,12456984733099
9922989542408,12456997589174
9923008052408,12457009311343
9923026559408,12457021320959
9923045063408,12457036802510
9923063569408,12457051934947
9923082081408,12457068575367
9923100583408,12457084021263
9923119091408,12457097435976
9923137598408,12457110071329
9923156105408,12457125648998
9923174612408,12457138114500
9923193119408,12457150264791
9923211627408,12457167821126
9923230135408,12457182230006
9923248640408,12457195202775
9923267147408,12457211504427
9923285654408,12457225742726
9923304161408,12457242268228
9923322668408,12457257969526
9923341176408,12457275514687
9923359685408,12457292502909
9923378189408,12457308669859
9923396695408,12457325518210
9923415202408,12457341975919
9923433712408,12457358435433
9923452217408,12457372861862
9923470723408,12457391176933
