#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
2292187948196,1.5529912710,0.0127693396,1.0535923243,0.4729167521,0.3779205978,0.7498171329,-0.2670208216
2292317498196,1.5273256302,0.0111423815,1.0647456646,0.4742420316,0.3778643310,0.7403628230,-0.2901308239
2292447045196,1.4947416782,0.0038766998,1.0745050907,0.4826108515,0.3634712398,0.7372803688,-0.3023129106
2292576592196,1.4662580490,-0.0091912150,1.0851334333,0.5116339922,0.3382912874,0.7362663150,-0.2858351171
2292706140196,1.4399499893,-0.0244582426,1.0894362926,0.5282334685,0.3194863796,0.7376291752,-0.2734980285
2292835688196,1.4243423939,-0.0385103822,1.0717971325,0.5015993714,0.3126816750,0.7689071298,-0.2437418997
2292965267196,1.4177359343,-0.0454487205,1.0345634222,0.4300214350,0.3175742030,0.8195751309,-0.2062151581
2293094785196,1.4126080275,-0.0381474830,1.0199708939,0.4071559906,0.3145749271,0.8345838189,-0.1968160123
2293224332196,1.4258955717,-0.0239872672,1.0010417700,0.3729369640,0.3161843717,0.8523783684,-0.1854632497
2293353883196,1.4521974325,-0.0039393576,0.9851230383,0.3433830738,0.3327327371,0.8595117331,-0.1806008369
2293483430196,1.4894161224,0.0219801962,0.9839220047,0.3437555432,0.3541239202,0.8494597673,-0.1866724640
2293612976196,1.5305283070,0.0473820977,0.9850440025,0.3406414092,0.3650791645,0.8429496884,-0.2002911568
2293742525196,1.5637747049,0.0650633499,0.9935129285,0.3441601396,0.3782867193,0.8308990002,-0.2192258686
2293872073196,1.5898727179,0.0801187530,1.0167593956,0.3964512646,0.3763628304,0.8013619781,-0.2428919524
2294001621196,1.6082175970,0.1011480540,1.0322556496,0.4304708838,0.3726788759,0.7839497924,-0.2474431098
2294131168196,1.6191983223,0.1172610819,1.0430802107,0.4512540400,0.3705640733,0.7706578970,-0.2552222908
2294260717196,1.6214928627,0.1259652078,1.0481696129,0.4595562220,0.3734202981,0.7630514503,-0.2590714395
2294390298196,1.6193771362,0.1229855344,1.0531319380,0.4655160904,0.3756780922,0.7573658228,-0.2618354559
2294519815196,1.5996187925,0.1170348227,1.0606141090,0.4819549918,0.3705472052,0.7492039800,-0.2628831267
2294649362196,1.5741875172,0.1025969386,1.0685154200,0.5005679131,0.3687069118,0.7369228601,-0.2653898299
2294778909196,1.5403809547,0.0781165734,1.0722764730,0.5089818835,0.3895969391,0.7194457054,-0.2674874365
2294908457196,1.5114579201,0.0568239465,1.0735514164,0.5145623088,0.4033120871,0.7090807557,-0.2641393244
2295038005196,1.4939485788,0.0440662876,1.0780402422,0.5351883173,0.3959695399,0.7036215663,-0.2483913153
2295167553196,1.4725220203,0.0377909504,1.0788520575,0.5500394702,0.4066792727,0.6900800467,-0.2363431305
2295297102196,1.4390971661,0.0358207710,1.0695166588,0.5466597676,0.4568190873,0.6630854607,-0.2297763079
2295426651196,1.4094985723,0.0399866998,1.0573019981,0.5345236063,0.5117018223,0.6330045462,-0.2274885923
2295556199196,1.3873442411,0.0444575250,1.0474342108,0.5305128098,0.5527781844,0.6030809879,-0.2220040709
2295685746196,1.3740649223,0.0459171832,1.0346715450,0.5146199465,0.5900395513,0.5841442347,-0.2139982879
2295815314196,1.3667329550,0.0488580205,1.0239197016,0.4922325313,0.6135817766,0.5803447366,-0.2107713372
2295944842196,1.3664956093,0.0519334748,1.0241485834,0.4851173460,0.6146446466,0.5841868520,-0.2135389149
2296074389196,1.3687443733,0.0550576299,1.0268656015,0.4867543876,0.6085696220,0.5880616307,-0.2165566385
2296203939196,1.3744897842,0.0543188564,1.0346695185,0.4909348488,0.5985627174,0.5913271308,-0.2259158194
2296333486196,1.3822630644,0.0451687835,1.0500351191,0.5018628240,0.5796214342,0.5936351418,-0.2444791496
2296463036196,1.3894573450,0.0310460944,1.0642910004,0.5097348094,0.5524042249,0.6053569913,-0.2618453205
2296592583196,1.3955854177,0.0203620438,1.0756388903,0.5148028135,0.5201364160,0.6231865883,-0.2758163810
