#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
2270294324196,-0.0260965042,1.7302103043,0.9560977817,-0.0536578745,-0.0474101976,0.9882878065,0.1347606778
2270423897196,-0.0483785868,1.7234975100,0.9456724524,-0.1337622255,-0.0871376246,0.9800511599,0.1183829531
2270553420196,-0.0627757758,1.7206753492,0.9506025910,-0.1623161584,-0.0737734810,0.9707613587,0.1607278436
2270682967196,-0.0752674043,1.7207782269,0.9629638195,-0.0990112126,-0.0818387941,0.9726980925,0.1932812035
2270812517196,-0.1002129763,1.7359150648,0.9920860529,-0.0170297697,-0.1187544391,0.9670136571,0.2247043401
2270942066196,-0.1288868934,1.7259666920,1.0329226255,0.0587304272,-0.1175047532,0.9683320522,0.2123121321
2271071611196,-0.1541947424,1.7255083323,1.0592865944,0.0690240711,-0.1213971153,0.9725658298,0.1860489547
2271460257196,-0.1731006652,1.6895824671,1.0950647593,0.0772371516,-0.0556028597,0.9904011488,0.1002414227
2271719354196,-0.1734054536,1.6888978481,1.0891788006,0.0712613314,-0.0603197850,0.9918224216,0.0870159864
2271848919196,-0.1633955836,1.6853979826,1.0893293619,0.1036685929,-0.0364684910,0.9908986688,0.0777345821
2271978450196,-0.1515319049,1.6813608408,1.0864899158,0.1364335716,-0.0241553672,0.9884211421,0.0618550405
2272107997196,-0.1357924491,1.6758780479,1.0776807070,0.1601611525,-0.0217123963,0.9856046438,0.0496040620
2272237545196,-0.1221126243,1.6782501936,1.0703014135,0.1668523103,-0.0272008684,0.9846290946,0.0438850112
2272367093196,-0.1118015274,1.6837378740,1.0675237179,0.1822132319,-0.0387045518,0.9814314246,0.0457475223
2272496641196,-0.1065409258,1.6886527538,1.0666301250,0.1929379106,-0.0482378975,0.9788329005,0.0483142957
2272626189196,-0.1085151806,1.7004133463,1.0626767874,0.1762195677,-0.0629104227,0.9807538986,0.0557745025
2272755737196,-0.1072097197,1.7178639174,1.0605394840,0.1801857948,-0.0933175236,0.9770755768,0.0644075572
2272885287196,-0.1044833362,1.7445428371,1.0698078871,0.2074211389,-0.1306501925,0.9658228755,0.0842214748
2273014833196,-0.0918994993,1.7714571953,1.1041159630,0.2954691648,-0.1531233191,0.9352318048,0.1208003536
2273144381196,-0.0812242702,1.8013633490,1.1426063776,0.3522046208,-0.1661748141,0.8967517018,0.2101768553
2273273944196,-0.0708604306,1.8071449995,1.1498827934,0.3629638553,-0.1148068756,0.8890824318,0.2541831732
2273403478196,-0.0810418352,1.8146067858,1.1272424459,0.3230495453,-0.0597956479,0.9213753343,0.2076802552
2273533026196,-0.1006030589,1.8518124819,1.1147739887,0.2903026640,-0.0389633663,0.9377316236,0.1867236197
2273662573196,-0.1116117984,1.8629825115,1.1233899593,0.2951792181,0.0190990660,0.9476782680,0.1200434864
2273792121196,-0.1178254560,1.8583346605,1.1475774050,0.3260882795,0.0666818619,0.9416843057,0.0495054945
2273921671196,-0.1172801405,1.8581643105,1.1669783592,0.3662494719,0.0949421003,0.9252725840,0.0267956965
2274310314196,-0.0873258710,1.8807545900,1.1970916986,0.4063582420,0.0058528865,0.9130113125,0.0353423655
2274698963196,-0.0617193356,1.9134113789,1.1976847649,0.3939350545,-0.1044989526,0.9059809446,0.1144277602
2275087603196,-0.0766924843,1.8375378847,1.1832953691,0.3786080778,-0.0194580480,0.9113087654,0.1606042385
2275217151196,-0.0986294523,1.8123078346,1.1833782196,0.3792670071,0.0139144650,0.9128644466,0.1504707485
2275605796196,-0.1585776657,1.9468388557,1.2636932135,0.4636570811,-0.1744479090,0.8541020155,0.1584292352
2275735343196,-0.1772706509,2.0471231937,1.2687039375,0.4633862972,-0.2860205472,0.8251442313,0.1503410637
2275864890196,-0.2037661076,2.1675248146,1.1891689301,0.3357250690,-0.4539968073,0.8142772317,0.1346406043
2275994439196,-0.2434940338,2.2454080582,1.0872890949,0.1920575202,-0.5495398641,0.8046888709,0.1166011244
2276123996196,-0.2730935216,2.2762024403,1.0011477470,0.1165284514,-0.6031239629,0.7844699025,0.0852611065
2276253535196,-0.2757944763,2.2943217754,0.9071096778,0.0859628320,-0.6358504891,0.7650638819,0.0546062179
2276383083196,-0.2682619393,2.3038427830,0.8326520920,0.0795945525,-0.6518433094,0.7535827160,0.0296322405
2276512630196,-0.2557192743,2.3099877834,0.7780851126,0.0748402774,-0.6624555588,0.7450218797,0.0222252924
2276642182196,-0.2488777190,2.3141024113,0.7433810234,0.0676603243,-0.6633045673,0.7450954914,0.0167896003
2276771727196,-0.2474920154,2.3178145885,0.7232959270,0.0525699519,-0.6644226909,0.7453600168,0.0147429816
2276901276196,-0.2418004125,2.3293209076,0.7264826298,0.0644960329,-0.6626425385,0.7455760837,0.0293519814
2277030822196,-0.2310618162,2.3416657448,0.7433905602,0.0844446421,-0.6553889513,0.7492885590,0.0436023921
2277160373196,-0.2130781859,2.3494632244,0.7912262082,0.1180809960,-0.6371555328,0.7591182590,0.0618806295
2277289920196,-0.1797542423,2.3421537876,0.8786509633,0.1798822880,-0.5941335559,0.7802777290,0.0762523040
2277549016196,-0.1279279739,2.2273566723,1.1338582039,0.3834587336,-0.4155584574,0.8211658597,0.0771833435
2277678563196,-0.1298974305,2.1188635826,1.2197802067,0.4613010585,-0.2640291154,0.8459423184,0.0432626195
2277808113196,-0.1562657952,1.9953484535,1.2717754841,0.5336594582,-0.0274190344,0.8448082805,-0.0274744071
2277937660196,-0.2301231027,1.8944072723,1.2829369307,0.5265996456,0.2220727950,0.8066354394,-0.1507178545
2278067209196,-0.2981251478,1.8536293507,1.2920027971,0.4784511328,0.3756090403,0.7559546232,-0.2419401705
2278196758196,-0.3216750026,1.8419358730,1.2991815805,0.4654229283,0.4361508489,0.7178069949,-0.2791184187
2278326304196,-0.3306612670,1.8286991119,1.3053462505,0.4596466422,0.4649190009,0.6900677681,-0.3104543388
2278455851196,-0.3398720920,1.7957097292,1.3170715570,0.4328942597,0.4855926037,0.6620431542,-0.3721577525
2278585401196,-0.3481862843,1.7408142090,1.3171573877,0.3908647299,0.5075190067,0.6535174847,-0.4031924903
2278714951196,-0.3392882943,1.6655443907,1.3056443930,0.3896693587,0.5118409395,0.6681031585,-0.3739183843
2278974074196,-0.2815998495,1.5217951536,1.2520619631,0.3659999073,0.4747104049,0.7529606819,-0.2715591490
2279103593196,-0.2207878530,1.4838948250,1.2160197496,0.3370467424,0.4241064787,0.8166314960,-0.1991137564
2279362690196,-0.0761798844,1.4686850309,1.1530206203,0.2682169378,0.3368217349,0.8964855671,-0.1045201495
2279492237196,0.0056177494,1.4721750021,1.1409443617,0.2537907362,0.3080126047,0.9116808772,-0.0977576599
2279621785196,0.0830419436,1.4769257307,1.1512012482,0.2663874328,0.2804127634,0.9172899127,-0.0947921872
2279880881196,0.1757813543,1.4751312733,1.1778899431,0.3125534058,0.2321247458,0.9177237749,-0.0788140073
2280010430196,0.2011318654,1.4635065794,1.1854491234,0.3320791423,0.2167508602,0.9152866602,-0.0706608817
2280399074196,0.2486736774,1.4267432690,1.2111980915,0.3856342137,0.1965019554,0.8997143507,-0.0564576685
2280528621196,0.2343267798,1.4198462963,1.2212326527,0.3971136808,0.2002847642,0.8926803470,-0.0728601366
2280658169196,0.2215622813,1.4189175367,1.2265509367,0.4058159888,0.1881192327,0.8906393647,-0.0817688257
2280787718196,0.2143642008,1.4237284660,1.2161431313,0.3870654106,0.1697814465,0.9034512639,-0.0716280341
2280917265196,0.2045417279,1.4267076254,1.1790083647,0.3237734735,0.1913370341,0.9252630472,-0.0494901650
2281046813196,0.2081467360,1.4181758165,1.1418027878,0.2566290200,0.2210586220,0.9393028617,-0.0546336696
2281305910196,0.2624785602,1.3752955198,1.2411453724,0.4560998678,0.3399036825,0.7986240983,-0.1965656877
2281435459196,0.2960647941,1.3755844831,1.2783155441,0.5189028978,0.3774717748,0.7250931263,-0.2499898523
2281565006196,0.3735914826,1.3791283369,1.2909309864,0.5085171461,0.3771920800,0.7321769595,-0.2511043251
2281694554196,0.4377901256,1.3753311634,1.2832828760,0.4505056143,0.3827977777,0.7558460236,-0.2814380229
2281824121196,0.4357733428,1.3701188564,1.2829535007,0.2981965840,0.4450351894,0.7307429910,-0.4231279194
2281953652196,0.4435867071,1.3535038233,1.2825961113,0.2147507370,0.4789159596,0.6957113147,-0.4904156327
2282083198196,0.4521532953,1.3215286732,1.2705136538,0.1788530201,0.5082195401,0.6837823987,-0.4921038449
2282730939196,0.3658992648,1.2040910721,1.2496623993,-0.0190721229,0.7014861703,0.5039813519,-0.5035437346
2282860486196,0.3582331836,1.2003564835,1.2556585073,-0.0037628824,0.7061501741,0.4894901216,-0.5116026998
2283378679196,0.3997618556,1.2721781731,1.3044281006,-0.0340422057,0.7239713669,0.3804732859,-0.5744099617
2283508227196,0.4251849651,1.3132916689,1.2972035408,-0.0313393585,0.7498687506,0.3456546664,-0.5632385015
2283637774196,0.4477882683,1.3547381163,1.2844640017,-0.0432475507,0.7886620760,0.2986041307,-0.5357026458
2283767322196,0.4610546827,1.3819504976,1.2792992592,-0.0511804447,0.8018860817,0.2566362917,-0.5371192694
2283896871196,0.4658730030,1.4083608389,1.2826548815,-0.1175617650,0.8013607264,0.1906242669,-0.5546735525
2284026422196,0.4625791907,1.4225003719,1.2776780128,-0.1599105448,0.8147255182,0.1460921019,-0.5378735065
2284155967196,0.4552640617,1.4324316978,1.2735173702,-0.1705705225,0.8296251297,0.1029411554,-0.5215659142
2284285515196,0.4498524666,1.4395680428,1.2733861208,-0.1993959248,0.8343229890,0.0643097088,-0.5099123120
2284544612196,0.4053454697,1.4501584768,1.2394245863,-0.1777776629,0.8857655525,0.0294911824,-0.4277206063
2284674168196,0.3983881474,1.4574073553,1.2272304296,-0.1789989471,0.8901485801,0.0094805816,-0.4189332426
2284933256196,0.3934518397,1.4730904102,1.2271386385,-0.1951800734,0.8861804605,-0.0095073208,-0.4201173186
2285062806196,0.3874529898,1.4764602184,1.2271219492,-0.1788752824,0.8863298893,-0.0223027226,-0.4265274405
2285192353196,0.3727769852,1.4871959686,1.2387866974,-0.1766825169,0.8762316108,-0.0449469574,-0.4460731447
2285321899196,0.3724132776,1.5418418646,1.2773878574,-0.2555815279,0.8175548911,-0.1413875967,-0.4962778687
2285451448196,0.3442445397,1.5925487280,1.2876971960,-0.2905299067,0.8021804094,-0.2025332302,-0.4807070196
2285580997196,0.2841427922,1.6298799515,1.2766000032,-0.2588086426,0.8215367794,-0.2243233323,-0.4558229148
2285710545196,0.2358780056,1.6572862864,1.2562706470,-0.2330116630,0.8330308199,-0.2581068873,-0.4302861094
2285840092196,0.2020731270,1.6688026190,1.2348531485,-0.2211207896,0.8506760597,-0.2698309422,-0.3932520747
2285969640196,0.1781505942,1.6634397507,1.2124480009,-0.1893745512,0.8678469062,-0.2796321511,-0.3643968105
2286099190196,0.1555753201,1.6478136778,1.1968412399,-0.1706984639,0.8657145500,-0.3181741536,-0.3466490805
2286358285196,0.1280910224,1.6276229620,1.1940902472,-0.1893600672,0.8509944081,-0.3794220090,-0.3098229468
2286487832196,0.1455326229,1.6452231407,1.2024124861,-0.2260822654,0.8346465826,-0.3967388272,-0.3079776466
2286617387196,0.1733323634,1.6772993803,1.2158635855,-0.2571676970,0.8133489490,-0.4131801128,-0.3187640905
2286746928196,0.1990306228,1.7052303553,1.2172909975,-0.2557618022,0.7960894704,-0.4432565272,-0.3230343759
2286876477196,0.2240827680,1.7249619961,1.2280181646,-0.2787765563,0.7640342116,-0.4713519216,-0.3411197960
2287006025196,0.2462044954,1.7308580875,1.2316763401,-0.3035248816,0.7357724309,-0.4991809130,-0.3425346613
2287135575196,0.2625017762,1.7321308851,1.2362734079,-0.3249102235,0.7064396739,-0.5198823214,-0.3536930382
2287265121196,0.2720862925,1.7316226959,1.2441219091,-0.3404704034,0.6793960333,-0.5381312966,-0.3645759225
2287394669196,0.2764660120,1.7344774008,1.2540028095,-0.3660123646,0.6486297250,-0.5496656299,-0.3783941865
2287653765196,0.2628084719,1.7324196100,1.2821297646,-0.3906179368,0.6111823916,-0.5208567381,-0.4500910938
2287783314196,0.2355992347,1.7328115702,1.2783992290,-0.3255014420,0.7011302114,-0.4398104846,-0.4572003186
2287912861196,0.1717236042,1.7033623457,1.2444468737,-0.1760648340,0.8404974341,-0.2789464295,-0.4298302233
2288042409196,0.1272782385,1.6217343807,1.2200418711,-0.0358285941,0.9066897035,-0.0864119530,-0.4112944901
2288171959196,0.1250098944,1.5230311155,1.2261203527,0.0481578521,0.8965327740,0.0890070572,-0.4312627912
2288301508196,0.1606955081,1.4058727026,1.2161761522,0.1169623211,0.8621021509,0.2827627361,-0.4039121270
2288431053196,0.2452776730,1.2900468111,1.1824523211,0.1875650436,0.8043871522,0.4560642838,-0.3313398659
2288560603196,0.3757805526,1.2078745365,1.1493387222,0.2580655515,0.7313001156,0.5815123320,-0.2458573580
2288690150196,0.5048753023,1.1695683002,1.1321455240,0.3004123867,0.6602075696,0.6617909670,-0.1895023137
2288949246196,0.7054114938,1.1694295406,1.1265747547,0.2822034359,0.5721882582,0.7557151914,-0.1478392035
2289078793196,0.7691619396,1.1689056158,1.1391662359,0.2849113047,0.5409765840,0.7752718925,-0.1585035473
2289208345196,0.7699220181,1.1553969383,1.1742818356,0.3078049123,0.5849204063,0.7145411372,-0.2292495370
2289337893196,0.7229233980,1.1469051838,1.2158049345,0.3329921365,0.6545372605,0.5946838856,-0.3271823525
2289467438196,0.7122375369,1.1119118929,1.2269886732,0.3431062996,0.6751672029,0.5609800816,-0.3342584670
2289726535196,0.7940952182,1.0426644087,1.2383040190,0.4295836091,0.6209139228,0.6005418897,-0.2631981075
2289856082196,0.8582857847,1.0378454924,1.2364864349,0.4551835954,0.5949500799,0.6161376238,-0.2433451265
2289985630196,0.9388102889,1.0495842695,1.2320492268,0.4667690098,0.5769128203,0.6234691143,-0.2461392283
2290115185196,1.0688840151,1.0765928030,1.2258313894,0.5000624657,0.5407662988,0.6378498077,-0.2250711322
2290244729196,1.2144789696,1.1001309156,1.2276222706,0.5088194609,0.4834794998,0.6815781593,-0.2068853527
2290503824196,1.3816328049,1.1048207283,1.2199131250,0.4688385725,0.4797499478,0.7130678892,-0.2038740665
2290633371196,1.4328906536,1.0847394466,1.2010833025,0.4307823181,0.5065785050,0.7146819830,-0.2168744355
2290892468196,1.4613111019,1.0100643635,1.1595592499,0.2755526006,0.6151090264,0.6814738512,-0.2851403058
2291151562196,1.5105348825,0.9679250717,1.1820781231,0.2601384521,0.6461400986,0.6505627036,-0.3026536703
2291669755196,1.7228053808,1.0650790930,1.1918261051,0.2836751342,0.6499583721,0.6269967556,-0.3224247098
2292058400196,1.8131227493,1.1443320513,1.2606626749,0.3755447268,0.5678930879,0.6274219155,-0.3778959811
2292317498196,1.8007116318,1.1612670422,1.2839349508,0.3929457068,0.5424383283,0.6227889061,-0.4043368995
2292835688196,1.6774123907,1.1706373692,1.2917463779,0.4314661026,0.4839917123,0.6672888398,-0.3664896786
2293094785196,1.6678650379,1.1781573296,1.2492574453,0.3486092389,0.5049561262,0.7316645384,-0.2969141304
2293224332196,1.6841968298,1.1887375116,1.2260664701,0.3199324012,0.5108453035,0.7478447556,-0.2782242298
2293483430196,1.7599525452,1.1975364685,1.2108161449,0.2910751402,0.5470116735,0.7362945676,-0.2718895972
2293742525196,1.8456664085,1.1985102892,1.2203276157,0.2836519480,0.5657232404,0.7124963403,-0.3030640185
2293872073196,1.8764654398,1.2003375292,1.2426464558,0.3286051452,0.5563297868,0.6839041114,-0.3388082683
2294001621196,1.9029492140,1.2085886002,1.2578151226,0.3601474464,0.5482528210,0.6681416631,-0.3511402011
2294131168196,1.9202903509,1.2182846069,1.2681635618,0.3786277175,0.5427080989,0.6555679440,-0.3637851775
2294519815196,1.9033370018,1.2230118513,1.2874614000,0.4048005641,0.5379633307,0.6358585954,-0.3773802817
2294649362196,1.8745033741,1.2182841301,1.2971434593,0.4207382798,0.5337762833,0.6253831983,-0.3833511770
2294778909196,1.8344222307,1.2113826275,1.2974234819,0.4289832413,0.5496390462,0.6032533646,-0.3872411847
2294908457196,1.8001346588,1.2049580812,1.2951444387,0.4356992841,0.5602830052,0.5897969604,-0.3852124810
2295038005196,1.7799586058,1.2007048130,1.2959612608,0.4598745704,0.5516223907,0.5862980485,-0.3748102188
2295167553196,1.7593525648,1.2039755583,1.2930237055,0.4776078165,0.5585224032,0.5705689192,-0.3665987849
2295297102196,1.7341638803,1.2161726952,1.2808017731,0.4761519134,0.6007801294,0.5323178768,-0.3591382205
2295426651196,1.7006040812,1.2357343435,1.2705420256,0.4656572342,0.6464486122,0.4896894097,-0.3542200327
2295685746196,1.6679553986,1.2577849627,1.2469116449,0.4504669309,0.7105599642,0.4232512414,-0.3362180591
2295815314196,1.6587692499,1.2641090155,1.2351990938,0.4300461113,0.7324428558,0.4137334526,-0.3277383745
2296203939196,1.6641875505,1.2658221722,1.2449711561,0.4253844023,0.7203466892,0.4277913272,-0.3422620893
2296333486196,1.6641803980,1.2533431053,1.2568149567,0.4320752323,0.7019524574,0.4349966645,-0.3624247015
2296592583196,1.6618148088,1.2245820761,1.2791329622,0.4374394715,0.6506553292,0.4782391489,-0.3957041800
2296722130196,1.6667716503,1.2023694515,1.3034178019,0.4798252881,0.5902376771,0.4906745255,-0.4250008762
2296981226196,1.6816743612,1.1747404337,1.2919919491,0.4522303343,0.5192900300,0.6026468277,-0.4032895267
2297240346196,1.7184995413,1.1810349226,1.2658880949,0.4365009069,0.4484599829,0.7039692402,-0.3358243108
2297369870196,1.7211979628,1.1928441525,1.2595980167,0.4304673970,0.4318310618,0.7228627205,-0.3250989020
2297758515196,1.6154558659,1.1856553555,1.1874421835,0.2955082357,0.5392013788,0.7318300009,-0.2938734889
2298017611196,1.5785330534,1.1567664146,1.1632239819,0.2721894681,0.5481730700,0.7492838502,-0.2529684305
2298276707196,1.6081410646,1.1472837925,1.1482031345,0.2663575709,0.5233566165,0.7814087868,-0.2110729367
2298406255196,1.6482030153,1.1470524073,1.1285057068,0.2587449849,0.5188386440,0.7927997708,-0.1879517883
2298535802196,1.6695381403,1.1338723898,1.1523004770,0.3004405200,0.5159623623,0.7719610929,-0.2181614488
2298794900196,1.7158864737,1.1524447203,1.2793174982,0.4485273659,0.4839977920,0.6431896091,-0.3884283006
2298924446196,1.7452957630,1.1870771646,1.3043242693,0.4752063155,0.4827601910,0.6048703194,-0.4186329246
2299313090196,1.8243830204,1.2382005453,1.3240451813,0.5019999743,0.4829227328,0.5477957129,-0.4633591175
2299442640196,1.8213006258,1.2406189442,1.3178282976,0.5063099265,0.4739648402,0.5459623337,-0.4700348675
2299572187196,1.7969696522,1.2387229204,1.3117034435,0.5136789680,0.4678333104,0.5424117446,-0.4722875357
2299701737196,1.7783427238,1.2479617596,1.3217478991,0.5123832226,0.4662485421,0.5455372334,-0.4716619253
2299831284196,1.7384197712,1.2451436520,1.3266515732,0.5178218484,0.4595516324,0.5481674075,-0.4692392349
2299960831196,1.6910110712,1.2428139448,1.3285986185,0.5222138762,0.4570741355,0.5514103174,-0.4629499018
2300090399196,1.6261038780,1.2378864288,1.3282358646,0.5306799412,0.4518522620,0.5508851409,-0.4590577483
2300479024196,1.4913456440,1.1835767031,1.3288491964,0.5254693031,0.4691482782,0.5424364805,-0.4577604830
2300608573196,1.4947543144,1.1862460375,1.3308047056,0.5174813271,0.4674806595,0.5484877229,-0.4613417685
2300738121196,1.5069361925,1.2178269625,1.3292074203,0.5089528561,0.4673338532,0.5556529760,-0.4624023438
2300867669196,1.5257596970,1.2540441751,1.3262312412,0.4955176115,0.4823850095,0.5610229373,-0.4549948871
2300997216196,1.5668761730,1.2781245708,1.3234406710,0.4875705540,0.4854159653,0.5650548339,-0.4553672671
2301126765196,1.6107413769,1.3003351688,1.3198364973,0.4838220775,0.4821997285,0.5721554160,-0.4539140165
2301256312196,1.6564273834,1.3211982250,1.3121140003,0.4799101949,0.4929085076,0.5716807246,-0.4471113980
2301385859196,1.7006715536,1.3345147371,1.3168482780,0.4765639007,0.5026826262,0.5633599162,-0.4503583908
2301515408196,1.7289831638,1.3362491131,1.3237267733,0.4787246883,0.5014384389,0.5561872721,-0.4582989812
2301644956196,1.7383702993,1.3356901407,1.3255596161,0.4789220393,0.5016033053,0.5531303883,-0.4616001546
2301774506196,1.7354103327,1.3168684244,1.3283661604,0.4797203541,0.4848290682,0.5615872145,-0.4684324861
2301904053196,1.7087429762,1.2803213596,1.3287388086,0.4811896980,0.4778082073,0.5764451027,-0.4559242427
2302033601196,1.6625491381,1.2582868338,1.2974588871,0.4961109757,0.4655407071,0.5786767006,-0.4497545362
2302163148196,1.6293402910,1.2636930943,1.2554974556,0.5031287074,0.4583870471,0.5774084330,-0.4509350955
2302292696196,1.6187933683,1.2705959082,1.3023918867,0.5169532895,0.4436622560,0.5632194281,-0.4676612318
2302422247196,1.6177794933,1.3103775978,1.2855390310,0.5126330853,0.4351430833,0.5687211156,-0.4737238288
2302681340196,1.6020364761,1.4041156769,1.3101710081,0.5058272481,0.4560093284,0.5585720539,-0.4734888077
2302810890196,1.6011624336,1.4355297089,1.3028930426,0.4975484908,0.4782536924,0.5660761595,-0.4508622587
2302940469196,1.6087576151,1.4589869976,1.2960220575,0.4936207533,0.4879239798,0.5706672072,-0.4388709366
2303069985196,1.6226776838,1.4739283323,1.2932064533,0.4921987057,0.4953646362,0.5678019524,-0.4358384609
2303199533196,1.6444293261,1.4830052853,1.2952511311,0.4958550334,0.4925644100,0.5636702180,-0.4402091503
2303329081196,1.6693849564,1.4999935627,1.2904325724,0.4999961853,0.4918535352,0.5563719273,-0.4455718696
2303458629196,1.6943761110,1.5115262270,1.2906664610,0.5133945346,0.4862342179,0.5419571996,-0.4541858733
2303588177196,1.7059221268,1.5062485933,1.3003796339,0.5206589103,0.4829474092,0.5334974527,-0.4594089687
2303847272196,1.6936517954,1.5007656813,1.2990951538,0.5218610168,0.4751782119,0.5342173576,-0.4652726650
2303976822196,1.6584678888,1.4995911121,1.3000578880,0.5280111432,0.4698933959,0.5314781666,-0.4668354988
2304106370196,1.6228353977,1.4958730936,1.3045393229,0.5336489677,0.4562665224,0.5325286984,-0.4727080762
2304235917196,1.5843356848,1.4830780029,1.3102974892,0.5358156562,0.4486057460,0.5369646549,-0.4725712538
2304495013196,1.5462627411,1.4550293684,1.3196651936,0.5351852179,0.4423582852,0.5368349552,-0.4792746305
2304754109196,1.5929830074,1.4317470789,1.3176565170,0.5346179008,0.4446170330,0.5304456949,-0.4848987460
2304883658196,1.6463207006,1.4160912037,1.3207921982,0.5361931324,0.4437265098,0.5276651382,-0.4870043695
2305013206196,1.7055013180,1.3972613811,1.3261567354,0.5351530313,0.4449014962,0.5200790167,-0.4951683879
2305272301196,1.7778345346,1.3780902624,1.3150519133,0.5098694563,0.4963430166,0.5276396275,-0.4639754295
2305401853196,1.7795946598,1.3723702431,1.3107892275,0.4961987138,0.5211646557,0.5317166448,-0.4466002285
2305531397196,1.7590008974,1.3793755770,1.3054107428,0.4914056659,0.5346982479,0.5291022658,-0.4389407933
2305660946196,1.7232522964,1.3901228905,1.2989702225,0.4895378649,0.5362197757,0.5348221660,-0.4321878552
2305790516196,1.6837097406,1.3965415955,1.2998732328,0.4916362166,0.5279986858,0.5421089530,-0.4308471084
2305920042196,1.6414283514,1.4032367468,1.3022490740,0.4969011545,0.5165472031,0.5484855771,-0.4306180179
2306049591196,1.6008092165,1.4091267586,1.3053992987,0.5062658191,0.5018293858,0.5546059608,-0.4292720258
2306438235196,1.5315873623,1.4264359474,1.3096169233,0.5154807568,0.4939890206,0.5488841534,-0.4347191751
2306697330196,1.5543923378,1.4426922798,1.3022838831,0.5046840906,0.5206905007,0.5337489247,-0.4350719750
2306826879196,1.5846722126,1.4452850819,1.2956211567,0.4929736257,0.5412120223,0.5252609849,-0.4337827563
2306956426196,1.6288845539,1.4480423927,1.2998900414,0.4788709581,0.5522175431,0.5196360350,-0.4423989356
2307085976196,1.6833928823,1.4368276596,1.3051416874,0.4723872542,0.5526701808,0.5187462568,-0.4497869015
2307345071196,1.8418674469,1.3920934200,1.3088790178,0.4639596343,0.5369945168,0.5221130848,-0.4730498493
2307604167196,1.9607542753,1.3405820131,1.2964214087,0.4382991791,0.5304395556,0.5263713002,-0.4994606972
2307733715196,2.0032258034,1.3148463964,1.2915809155,0.4288307428,0.5226556659,0.5287082791,-0.5132279396
2307992811196,2.0682411194,1.2698086500,1.3062249422,0.4759511352,0.4570617676,0.5031148791,-0.5580686331
2308122361196,2.0209069252,1.3114060163,1.3487501144,0.4879028499,0.4566296637,0.4667126834,-0.5793268085
2308251908196,1.9406611919,1.3518744707,1.3787713051,0.5043267608,0.4624901712,0.4466705024,-0.5764050484
2308381456196,1.8540189266,1.3720675707,1.3958133459,0.5203509331,0.4583842456,0.4347907007,-0.5745221972
2308511004196,1.7707144022,1.3748685122,1.3928174973,0.5418480039,0.4430119395,0.4436033666,-0.5597832203
