#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,backend_state_pushed,consumer_state_received
7466291581494,12625405159829,12625408225347,12625412518213,12625412527471,12625412602100,12625413183212,12625413923530,12625413925163,12625414442159,12625414699033,12625416245773,12625416251192,12625416251418,12625416367293,12625416525774,12625417131410,12625418256285,12625418491878,12625418836402,12625419160711,12625419446464,12625419454128,12625419465710
7466324869494,12625412523501,12625415552620,12625419470910,12625419479476,12625419561406,12625420317489,12625420946539,12625420948241,12625421659974,12625421897549,12625423324549,12625423330689,12625423330938,12625423405768,12625423572316,12625424010440,12625425219224,12625425415337,12625425684931,12625426027613,12625426350036,12625426357155,12625426369992
7466358195394,12625419476321,12625422491737,12625426374626,12625426383623,12625426460108,12625427019869,12625427677726,12625427679538,12625428281255,12625428527101,12625429970407,12625429976056,12625429976300,12625430111642,12625430265087,12625430865484,12625432095638,12625432284547,12625432561931,12625432860605,12625433091263,12625433098646,12625433111308
7466391448094,12625426379089,12625429687734,12625433113114,12625433117307,12625433221653,12625433969293,12625434674152,12625434676226,12625435386095,12625435624354,12625436923644,12625436930153,12625436930423,12625437060741,12625437229580,12625437868099,12625439080695,12625439275572,12625439602530,12625439918332,12625440167173,12625440175179,12625440188982
7466424737994,12625433115198,12625436133573,12625440193815,12625440205219,12625440273433,12625441079921,12625441741827,12625441743666,12625442347793,12625442562474,12625443863311,12625443870214,12625443870478,12625443965631,12625444138340,12625444699650,12625445953942,12625446157399,12625446455244,12625446789355,12625447038130,12625447047088,12625447060693
7466458034094,12625440198565,12625443153843,12625447065808,12625447075704,12625447155383,12625447746773,12625448426499,12625448428442,12625448967191,12625449247900,12625450676925,12625450683074,12625450683313,12625450774712,12625450933284,12625451601386,12625452808257,12625452985607,12625453231700,12625453570218,12625453812874,12625453820665,12625453832950
7466491318694,12625447070790,12625450055133,12625453838215,12625453848558,12625453943353,12625454578401,12625455288943,12625455290669,12625455905569,12625456152087,12625457623635,12625457630367,12625457630621,12625457714962,12625458595336,12625459465121,12625461042750,12625461430198,12625461833530,12625462315075,12625462624720,12625462815317,12625462828446
7466524605794,12625453842842,12625456854754,12625462842354,12625462855137,12625462916708,12625463648910,12625464644589,12625464646574,12625465217333,12625465448577,12625467035426,12625467042303,12625467042573,12625467168593,12625467360815,12625468180734,12625469817679,12625470222566,12625470663551,12625471174014,12625471556526,12625471584811,12625471597409
7466557902394,12625462848116,12625465814835,12625471662922,12625471666984,12625471704791,12625472312726,12625473128677,12625473130619,12625473696209,12625474035839,12625475749876,12625475756822,12625475757084,12625475875532,12625476063522,12625476895736,12625478458357,12625478809368,12625479213825,12625479729592,12625480100582,12625480119522,12625480133569
7466591185594,12625471666066,12625474611615,12625480139138,12625480150746,12625480214348,12625480757395,12625481621811,12625481624030,12625482194407,12625482383972,12625483974872,12625483982615,12625483982876,12625484071739,12625484251915,12625485113361,12625486812678,12625487211331,12625487679828,12625488171746,12625488562850,12625488588995,12625488602594
7466624474194,12625480144415,12625483445085,12625488608309,12625488619902,12625488685386,12625489462274,12625490264925,12625490267011,12625490853721,12625491091394,12625492760646,12625492767380,12625492767668,12625492889743,12625493069452,12625493987810,12625495668478,12625496003628,12625496416552,12625496835298,12625497117791,12625497139551,12625497154124
7466657770694,12625488614406,12625491614281,12625497159140,12625497170821,12625497232452,12625498036181,12625498764362,12625498766090,12625499310557,12625499570507,12625501287522,12625501294494,12625501294730,12625501424360,12625501597705,12625502272368,12625503977626,12625504360395,12625504809670,12625505343246,12625505659452,12625505684238,12625505698943
7466691054094,12625497164938,12625500145120,12625505705134,12625505716488,12625505790746,12625506457051,12625507201411,12625507203919,12625507693992,12625507882819,12625509565073,12625509571536,12625509571873,12625509661205,12625509824331,12625510343835,12625512033800,12625512343643,12625512771048,12625513203071,12625513532852,12625513558294,12625513573284
7466724343894,12625505711694,12625508700172,12625513578740,12625513590313,12625513652765,12625514809292,12625515602846,12625515605004,12625516144548,12625516408391,12625518100127,12625518107015,12625518107268,12625518187363,12625518959944,12625520293915,12625522239875,12625522756394,12625523333537,12625523959766,12625524448615,12625524681832,12625524693808
7466757633294,12625513583896,12625516601397,12625524704697,12625524714370,12625524773299,12625525538356,12625526529670,12625526531967,12625527086744,12625527320189,12625529023537,12625529029825,12625529030082,12625529183129,12625529381875,12625530558064,12625532512977,12625532993704,12625533529579,12625534168895,12625534749904,12625534784358,12625534797275
7466790921094,12625524709905,12625527712998,12625534802136,12625534812024,12625534886865,12625535731760,12625536380139,12625536382463,12625536893210,12625537106605,12625538638576,12625538645010,12625538645231,12625538730793,12625538903559,12625539795323,12625541595329,12625542001987,12625542419792,12625542941123,12625543400093,12625543428511,12625543440869
7466824211194,12625534806654,12625537839111,12625543445781,12625543455302,12625543516698,12625544875891,12625545726832,12625545729058,12625546256567,12625546526168,12625548094993,12625548103401,12625548103826,12625548233167,12625548423094,12625549488839,12625551220162,12625551563282,12625551929202,12625552435563,12625552836695,12625552870161,12625552884619
7466857501194,12625543451087,12625546702880,12625552891633,12625552900501,12625552970804,12625553636917,12625554368902,12625554371195,12625554908780,12625555113720,12625556753567,12625556760795,12625556761307,12625556895964,12625557079389,12625558118666,12625559933821,12625560292503,12625560725715,12625561263303,12625561663340,12625561699323,12625561711508
7466890789594,12625552897497,12625555972412,12625561716571,12625561724000,12625561792951,12625562375903,12625563121711,12625563123781,12625563671960,12625563889445,12625565617488,12625565624237,12625565624488,12625565732796,12625565907117,12625566775085,12625568571040,12625568966398,12625569391139,12625569932995,12625570418580,12625570453848,12625570466840
7466924079694,12625561721543,12625564828070,12625570471678,12625570482511,12625570546142,12625572149756,12625572870144,12625572872029,12625573370479,12625573565761,12625575335753,12625575341996,12625575342268,12625575424621,12625575620358,12625576378804,12625578178510,12625578541554,12625578940380,12625579460738,12625579814567,12625579844199,12625579856520
7466957369294,12625570476547,12625573590865,12625579861125,12625579869341,12625579934707,12625580643000,12625581395288,12625581397472,12625581916324,12625582208155,12625583929312,12625583936885,12625583937129,12625584066398,12625584762810,12625585970999,12625588067788,12625588498100,12625588924088,12625589615784,12625590104951,12625590280159,12625590289629
7466990657294,12625579866276,12625582941608,12625590300850,12625590311470,12625590374158,12625590977370,12625591877913,12625591880075,12625592386714,12625592590154,12625594309735,12625594316478,12625594316761,12625594395573,12625594622345,12625595806381,12625597772102,12625598286983,12625598765063,12625599406480,12625599937609,12625599979304,12625599994130
7467023947494,12625590305898,12625593373696,12625600006161,12625600016181,12625600075146,12625600673192,12625601549742,12625601551775,12625602067345,12625602334312,12625604064720,12625604071600,12625604071836,12625604192379,12625604378794,12625605564552,12625607374021,12625607891736,12625608456670,12625609006790,12625609417487,12625609446978,12625609460356
7467057237294,12625600011619,12625603048577,12625609465600,12625609475656,12625609552081,12625610566748,12625611465270,12625611467295,12625611973138,12625612263939,12625613939693,12625613946791,12625613947038,12625614026418,12625614223024,12625615365981,12625617272270,12625617685600,12625618096648,12625618705753,12625619212349,12625619242456,12625619257166
7467090530894,12625609470741,12625612635331,12625619264360,12625619275089,12625619371585,12625620072439,12625620880367,12625620882710,12625621360421,12625621553344,12625623236111,12625623244151,12625623244369,12625623323743,12625623497840,12625624338946,12625626168239,12625626551076,12625627003923,12625627669849,12625628037783,12625628058085,12625628072626
7467123815894,12625619271335,12625622376107,12625628074651,12625628078510,12625628179228,12625628724544,12625629517951,12625629520284,12625629933469,12625630491976,12625632151317,12625632158687,12625632158958,12625632272534,12625632388691,12625633080294,12625634517228,12625634865437,12625635234752,12625635689914,12625635961319,12625635983719,12625635996527
7467157104094,12625628077115,12625631182699,12625636006438,12625636016362,12625636089659,12625636888018,12625637583553,12625637585710,12625638008482,12625638200554,12625639911551,12625639918532,12625639918798,12625640005283,12625640139565,12625641034376,12625642611761,12625642955563,12625643340296,12625643765996,12625644067220,12625644088887,12625644101786
7467190400694,12625636011351,12625639070200,12625644107178,12625644116039,12625644182940,12625644841639,12625645512430,12625645514742,12625645955106,12625646153919,12625647960300,12625647968812,12625647969119,12625648054784,12625648521002,12625649543523,12625651401122,12625651801455,12625652159754,12625652723896,12625653050227,12625653178689,12625653192461
7467223705794,12625644176007,12625647184046,12625653209656,12625653223212,12625653282459,12625656008686,12625656854500,12625656856830,12625657273234,12625657554059,12625659428951,12625659436079,12625659436343,12625659578375,12625659766542,12625660405133,12625662076130,12625662453511,12625662902768,12625663535174,12625663964688,12625663990692,12625664011784
7467256971994,12625653216860,12625656348338,12625664023237,12625664034808,12625664163201,12625664920435,12625665649105,12625665651328,12625666074895,12625666268692,12625668124520,12625668131105,12625668131348,12625668209761,12625668376462,12625669344113,12625671210144,12625671574540,12625672036025,12625672706290,12625673133690,12625673162751,12625673175878
7467290268294,12625664028817,12625667238582,12625673180822,12625673190336,12625673264799,12625674168730,12625674923353,12625674926091,12625675421677,12625675639473,12625677444734,12625677453479,12625677453724,12625677588757,12625677849663,12625679070006,12625681049935,12625681414102,12625681848646,12625682481410,12625682899401,12625682932242,12625682946621
7467323577194,12625673186262,12625676282445,12625683028688,12625683033999,12625683079910,12625683661423,12625684472803,12625684475197,12625685079159,12625685356589,12625687074197,12625687082110,12625687082363,12625687195442,12625687376571,12625688087491,12625689862475,12625690318332,12625690743129,12625691360593,12625691745216,12625691780482,12625691795920
7467356840694,12625683032559,12625686040376,12625691802483,12625691815164,12625691885766,12625692703094,12625693504224,12625693506860,12625694103165,12625694294345,12625696122729,12625696129380,12625696129633,12625696214604,12625696397222,12625697519539,12625699366982,12625699794450,12625700227358,12625700848974,12625701265228,12625701282903,12625701299604
7467390137194,12625691809175,12625694818224,12625701305930,12625701320024,12625701420223,12625702099217,12625702880157,12625702882612,12625703430852,12625703637898,12625705398346,12625705405808,12625705406043,12625705491717,12625705672445,12625706798571,12625708587342,12625709044771,12625709533568,12625710107340,12625710685346,12625710724378,12625710739172
7467423431594,12625701313236,12625704309107,12625710745247,12625710757505,12625710829578,12625711598207,12625712417645,12625712419829,12625712886581,12625713114008,12625714905188,12625714910245,12625714910496,12625714984033,12625715593878,12625716906884,12625718873797,12625719347405,12625719784904,12625720453700,12625721063142,12625721216096,12625721227384
7467456709994,12625710751383,12625713812764,12625721239425,12625721250203,12625721311556,12625721934322,12625722736417,12625722738207,12625723272514,12625723501658,12625725338281,12625725344107,12625725344333,12625725427883,12625725615812,12625726364069,12625728215615,12625728597778,12625728993523,12625729552962,12625730363142,12625730408975,12625730424377
7467489999494,12625721245096,12625724221706,12625730430286,12625730442579,12625730508270,12625731329303,12625732019018,12625732020622,12625732574694,12625732798795,12625734567423,12625734572821,12625734573080,12625734649821,12625734803326,12625735653454,12625737408803,12625737796377,12625738148916,12625738634137,12625739183997,12625739209955,12625739224648
7467523287594,12625730436204,12625733370791,12625739230153,12625739243715,12625739312055,12625740570942,12625741339257,12625741340647,12625742084370,12625742327480,12625743965106,12625743971580,12625743971848,12625744058576,12625744231568,12625745033022,12625746641969,12625746986290,12625747324958,12625747773934,12625748365985,12625748398565,12625748412687
7467556578294,12625739236700,12625742255877,12625748419058,12625748431053,12625748523265,12625749100795,12625749818886,12625749820598,12625750540390,12625750778179,12625752243635,12625752250956,12625752251169,12625752354738,12625752504292,12625753275150,12625754802306,12625755122520,12625755435660,12625755776330,12625756158505,12625756169955,12625756184731
7467589866294,12625748425388,12625751413332,12625756190582,12625756202445,12625756274420,12625756842455,12625757608317,12625757609916,12625758269543,12625758534934,12625760127761,12625760134097,12625760134329,12625760260509,12625760421814,12625761109472,12625762670364,12625762944436,12625763243385,12625763622780,12625764037509,12625764048590,12625764062849
7467623155794,12625756196257,12625759143889,12625764067893,12625764078130,12625764168679,12625764672059,12625765350981,12625765353295,12625765911399,12625766125011,12625767475745,12625767482359,12625767482604,12625767613811,12625767771718,12625768366900,12625769678601,12625769926060,12625770194753,12625770547031,12625770870804,12625770881220,12625770893433
7467656445894,12625764073440,12625767062135,12625770897990,12625770906063,12625770978652,12625771609185,12625772500401,12625772502211,12625773097664,12625773349051,12625774839955,12625774846989,12625774847226,12625774922932,12625775550861,12625776162178,12625777927718,12625778301137,12625778660845,12625779065515,12625779491962,12625779604361,12625779614731
7467689735094,12625770903083,12625773927259,12625779625892,12625779632994,12625779693954,12625780446356,12625781352492,12625781354758,12625781920921,12625782135747,12625783571857,12625783578625,12625783578885,12625783689050,12625783870122,12625784517093,12625786104773,12625786423025,12625786642160,12625787117161,12625787507433,12625787534157,12625787547895
7467723023194,12625779630302,12625782609387,12625787553778,12625787563193,12625787647201,12625788204310,12625789086748,12625789088783,12625789645319,12625789909384,12625791223299,12625791230172,12625791230411,12625791342936,12625791508942,12625792232332,12625793706300,12625794007743,12625794250700,12625794634868,12625795009549,12625795028861,12625795042719
7467756314194,12625787559424,12625790536492,12625795048143,12625795058139,12625795103018,12625796313439,12625797087143,12625797089181,12625797599903,12625797876524,12625799251688,12625799258435,12625799258692,12625799335030,12625799514618,12625800173318,12625801797243,12625802096514,12625802451714,12625802844433,12625803153181,12625803175817,12625803189803
7467789603994,12625795053389,12625798072764,12625803194840,12625803204699,12625803268876,12625803980008,12625804802236,12625804804348,12625805389601,12625805638683,12625807105286,12625807111316,12625807111566,12625807202795,12625807373499,12625808155767,12625809731926,12625810021260,12625810258195,12625810672948,12625810974577,12625811013185,12625811026252
7467822899794,12625803199916,12625806177308,12625811031311,12625811048785,12625811133700,12625812230429,12625813111105,12625813113299,12625813681286,12625813918315,12625817082857,12625817099060,12625817099882,12625817179863,12625817379343,12625817835454,12625819493471,12625819788762,12625820058400,12625820521994,12625820944207,12625820972109,12625820985860
7467856199994,12625811038539,12625814058812,12625820990647,12625820998847,12625821099649,12625821581460,12625822336453,12625822338429,12625822893312,12625823168973,12625824869941,12625824882888,12625824883397,12625824999743,12625825190500,12625826081382,12625827759186,12625828109797,12625828402128,12625828833231,12625829194293,12625829221520,12625829234600
7467889470894,12625820995450,12625824084355,12625829239046,12625829247263,12625829310659,12625830131910,12625830959274,12625830961582,12625831511175,12625831720368,12625833541964,12625833550680,12625833550987,12625833653233,12625834504095,12625835541515,12625837579515,12625837937827,12625838282816,12625838884296,12625839383295,12625839564367,12625839575664
7467922768194,12625829244183,12625832316665,12625839660524,12625839665371,12625839713322,12625840675064,12625841597069,12625841599608,12625842200367,12625842419203,12625844139087,12625844148089,12625844148362,12625844262627,12625844440775,12625845205037,12625846777978,12625847098558,12625847403485,12625847875298,12625848257059,12625848289293,12625848301227
7467956049894,12625839663211,12625843038059,12625848306721,12625848314795,12625848385176,12625848955166,12625849827030,12625849829365,12625850378287,12625850583623,12625852059188,12625852066679,12625852066908,12625852149552,12625852303305,12625853026658,12625854595104,12625854924303,12625855205440,12625855640632,12625855942971,12625855962628,12625855977162
7467989338794,12625848311861,12625851574632,12625855982569,12625855994902,12625856067057,12625856624690,12625857554147,12625857556913,12625858085886,12625858294370,12625859636071,12625859643086,12625859643334,12625859752190,12625859920597,12625860844675,12625862479789,12625862935011,12625863371517,12625863837854,12625864207659,12625864234532,12625864246935
7468022634994,12625855988307,12625859224478,12625864252617,12625864263015,12625864328649,12625865090450,12625865829794,12625865832264,12625866344072,12625866560380,12625867897216,12625867904781,12625867905054,12625868045272,12625868196870,12625868929626,12625870547172,12625870955175,12625871261186,12625871781378,12625872109418,12625872137640,12625872153477
7468055918494,12625864257987,12625867401955,12625872160041,12625872172965,12625872263792,12625873548103,12625874513826,12625874516429,12625874969798,12625875166534,12625876598779,12625876607149,12625876607430,12625876721010,12625876894679,12625877804935,12625879510354,12625879925413,12625880317290,12625880797701,12625881144113,12625881174593,12625881189763
7468089206994,12625872165908,12625875274741,12625881249304,12625881254080,12625881297920,12625881906377,12625882734875,12625882737378,12625883261220,12625883514830,12625884929561,12625884937596,12625884937830,12625885048714,12625885208881,12625885929289,12625887548985,12625887857991,12625888154243,12625888596883,12625888933674,12625888958127,12625888972103
7468122503794,12625881252923,12625884304842,12625888977693,12625888988399,12625889090294,12625889881920,12625890758545,12625890761069,12625891222554,12625891498546,12625892795231,12625892802506,12625892802759,12625892885214,12625893589892,12625894299812,12625896309310,12625896739568,12625897180852,12625897829946,12625898210371,12625898376866,12625898391111
7468155786794,12625888983708,12625892139050,12625898405156,12625898414669,12625898499182,12625899271191,12625900214249,12625900216880,12625900743284,12625900947079,12625902166852,12625902175089,12625902175336,12625902276860,12625902494636,12625903333900,12625905258610,12625905792322,12625906253484,12625906935170,12625907378680,12625907417194,12625907431930
