#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,backend_state_pushed,consumer_state_received
9902076642408,12440613706759,12440622274418,12440626058515,12440626188475,12440626221421,12440632016011,12440633542234,12440633544891,12440635368140,12440636019866,12440638584703,12440638595800,12440638596059,12440638629704,12440638824138,12440639682170,12440640689188,12440640877929,12440641187311,12440641617205,12440641882582,12440641921767,12440642071829
9902095151408,12440626068708,12440634641371,12440642074672,12440642189431,12440642219716,12440645281597,12440646816575,12440646819272,12440648631486,12440649321903,12440651917065,12440651929670,12440651930361,12440651965055,12440652196650,12440652914470,12440653816006,12440654031852,12440654587742,12440655022014,12440655356544,12440655397148,12440655496588
9902113658408,12440642079948,12440650530809,12440655499355,12440655571367,12440655605397,12440662022347,12440663422982,12440663426167,12440665424382,12440666099997,12440668744550,12440668758824,12440668759099,12440668798370,12440668996741,12440669930349,12440670800016,12440670961601,12440671393903,12440671860401,12440672175502,12440672195993,12440672273573
9902132163408,12440655503758,12440663838950,12440672276827,12440672298078,12440672378926,12440680011812,12440681180098,12440681182864,12440683291814,12440683971317,12440686563866,12440686580495,12440686580741,12440686680836,12440686847851,12440687718119,12440688719066,12440688886404,12440689366535,12440689869027,12440690116345,12440690149169,12440690233038
9902150671408,12440672281885,12440685926582,12440690240233,12440690297539,12440690333455,12440693520041,12440695064373,12440695067985,12440696932135,12440697522956,12440700089375,12440700102828,12440700103069,12440700138849,12440700635481,12440701548457,12440702590179,12440702785679,12440703351520,12440703895208,12440704192574,12440704366062,12440704411237
9902169177408,12440690250290,12440699653967,12440704416654,12440704452051,12440704480368,12440711197833,12440712792553,12440712794923,12440717196407,12440718023052,12440724813529,12440724834688,12440724835244,12440724897499,12440725168080,12440725728588,12440726652796,12440726834297,12440727226631,12440727655847,12440727927724,12440727967108,12440728048562
9902187684408,12440704421861,12440713253794,12440728052715,12440728064203,12440728105411,12440731161227,12440732702557,12440732705480,12440734817841,12440735458985,12440738030892,12440738041138,12440738041416,12440738076874,12440738172736,12440738349577,12440739430389,12440739608442,12440740150623,12440740675731,12440740816744,12440740847608,12440740933998
9902206191408,12440728058780,12440738324404,12440740939405,12440741008705,12440741038866,12440744128246,12440745422906,12440745426240,12440747120029,12440747651119,12440750134583,12440750146292,12440750146565,12440750181552,12440750299790,12440751509729,12440752849153,12440753113195,12440753794015,12440754381030,12440754785126,12440754807290,12440754814919
9902224698408,12440740943512,12440750306535,12440754820069,12440754886853,12440754926460,12440758054126,12440759174726,12440759178293,12440760919528,12440761473407,12440764004304,12440764015747,12440764015990,12440764071498,12440764265768,12440764549156,12440765774140,12440765951166,12440766578751,12440767155902,12440767521622,12440767576199,12440767655507
9902243205408,12440754828709,12440763331714,12440767658902,12440767752599,12440767784024,12440776081242,12440777655106,12440777658134,12440779977042,12440780637341,12440783603943,12440783613247,12440783613523,12440783648768,12440783852210,12440785376463,12440786847341,12440787068312,12440788362897,12440788928785,12440789263558,12440789314263,12440789396737
9902261712408,12440767663570,12440776042287,12440789398985,12440789459627,12440789489467,12440793246341,12440794553079,12440794555422,12440796300786,12440796819260,12440799330640,12440799341343,12440799341586,12440799379334,12440799571605,12440799996811,12440801488430,12440801660954,12440802323143,12440802850777,12440803158944,12440803203504,12440803297697
9902280218408,12440789403624,12440797967943,12440803300611,12440803372930,12440803404618,12440809824040,12440811421554,12440811425411,12440813524185,12440814065335,12440816907676,12440816919181,12440816919441,12440816955069,12440817646240,12440818845097,12440820126532,12440820365602,12440820857447,12440821407035,12440821750919,12440821963709,12440822043049
9902298728408,12440803305034,12440812120454,12440822147542,12440822231701,12440822271019,12440825780833,12440826993986,12440826996709,12440828737826,12440829327023,12440831833799,12440831845004,12440831845303,12440831882027,12440832186530,12440833572083,12440834697408,12440834878597,12440835552976,12440836197933,12440836569864,12440836624072,12440836770460
9902317235408,12440822151828,12440830827076,12440836773911,12440836836742,12440836867008,12440842157966,12440843412044,12440843414677,12440845171576,12440845737233,12440848382086,12440848393328,12440848393575,12440848428397,12440848651581,12440848924781,12440850076714,12440850252380,12440850873689,12440851362152,12440851628219,12440851662480,12440851742863
9902335740408,12440836778389,12440845196293,12440851746159,12440851844697,12440851876856,12440854943775,12440856094169,12440856096999,12440857853582,12440858384344,12440860894033,12440860903450,12440860903692,12440860940143,12440861062844,12440861336610,12440862704515,12440862901890,12440863643103,12440864143972,12440864581021,12440864619955,12440864695631
9902354247408,12440851750643,12440861318407,12440864699443,12440864777892,12440864810468,12440867991297,12440869359534,12440869363105,12440871206606,12440871772659,12440874323680,12440874336146,12440874336404,12440874372086,12440874569496,12440874903194,12440876280975,12440876436591,12440877079866,12440877659561,12440878065690,12440878109518,12440878191246
9902372755408,12440864705118,12440873533243,12440878198117,12440878241649,12440878270442,12440882933810,12440884186228,12440884188967,12440885962826,12440886462486,12440888978123,12440888989379,12440888989592,12440889062679,12440889324314,12440890760499,12440892023297,12440892253645,12440892975933,12440893561868,12440893990094,12440894044655,12440894220694
9902391261408,12440878207580,12440886611862,12440894224115,12440894229781,12440894256718,12440896352091,12440897556225,12440897558883,12440899307779,12440899800963,12440902364434,12440902374190,12440902374442,12440902411178,12440902522352,12440902718064,12440903958681,12440904104478,12440904703549,12440905169428,12440905558970,12440905604817,12440905770159
9902409768408,12440894228511,12440902648245,12440905773086,12440905780177,12440905809974,12440908904533,12440910006733,12440910009941,12440911781641,12440912320655,12440914861138,12440914873132,12440914873356,12440914933070,12440915674945,12440916673267,12440917805317,12440918029219,12440918751070,12440919382611,12440919761135,12440920144014,12440920159295
9902428276408,12440905778273,12440914126513,12440920169419,12440920174393,12440920203461,12440923830390,12440924856282,12440924859305,12440926666054,12440927146387,12440929839836,12440929853072,12440929853315,12440929908943,12440930137855,12440930816345,12440931874237,12440932083912,12440932591255,12440933159072,12440933539697,12440933584648,12440933598159
9902446784408,12440920174660,12440928525190,12440933604209,12440933615554,12440933687721,12440936876800,12440937959441,12440937962439,12440939760847,12440940265408,12440942771155,12440942783812,12440942784041,12440942876953,12440943092257,12440943378646,12440944560442,12440944755413,12440945519734,12440946145446,12440946412837,12440946446541,12440946462318
9902465290408,12440933611728,12440941988364,12440946468940,12440946484260,12440946558659,12440950185452,12440951151088,12440951153509,12440952913992,12440953345702,12440955958248,12440955969986,12440955970238,12440956028476,12440956279726,12440956530242,12440957746558,12440957983705,12440958704858,12440959282302,12440959688378,12440959736040,12440959748921
9902483797408,12440946477510,12440955505453,12440959755925,12440959768209,12440959838224,12440963023369,12440964046989,12440964051202,12440965829622,12440966242045,12440968742774,12440968755109,12440968755372,12440968844189,12440969088041,12440969430623,12440970674495,12440970873475,12440971584024,12440972073900,12440972472134,12440972517781,12440972531120
9902502302408,12440959763050,12440968184835,12440972541353,12440972552993,12440972599206,12440974922952,12440976033543,12440976036441,12440977788778,12440978318420,12440980809411,12440980819763,12440980820050,12440980895693,12440981110034,12440981382082,12440982523123,12440982723139,12440983285331,12440983983684,12440984384936,12440984430558,12440984442325
9902520809408,12440972546747,12440980897585,12440984447881,12440984458837,12440984504591,12440988316993,12440989362683,12440989365572,12440991063476,12440991479273,12440994089574,12440994100570,12440994100780,12440994241698,12440994451702,12440994803454,12440995926822,12440996171039,12440996851273,12440997474601,12440997885809,12440997934416,12440997948072
9902539316408,12440984453435,12440992812952,12440997953449,12440997961672,12440998042827,12441001569693,12441002601713,12441002604912,12441004320669,12441004703917,12441007333528,12441007344176,12441007344392,12441007443764,12441008284960,12441008599077,12441009904484,12441010072493,12441010729817,12441011254885,12441011659722,12441012150482,12441012166357
9902557825408,12440997958956,12441006305091,12441012180988,12441012194903,12441012283167,12441016170148,12441017126207,12441017128654,12441018884401,12441019345986,12441021929045,12441021941022,12441021941436,12441022037726,12441022321560,12441022725730,12441023748387,12441023913353,12441024638252,12441025343970,12441025790815,12441025846584,12441025860584
9902576333408,12441012188037,12441020523326,12441025866071,12441025876993,12441025951129,12441031577528,12441032740169,12441032742877,12441034456488,12441034886649,12441037550953,12441037561056,12441037561292,12441037653603,12441037897191,12441038261910,12441039667499,12441039889513,12441040582756,12441041179023,12441041520385,12441041559548,12441041573991
9902594840408,12441025872869,12441034287350,12441041578987,12441041588865,12441041635223,12441048229043,12441049173119,12441049175476,12441050942248,12441051377311,12441054007359,12441054016019,12441054016234,12441054108679,12441054342090,12441054820586,12441056201114,12441056437371,12441057199245,12441057848959,12441058246322,12441058297055,12441058308236
9902613345408,12441041584252,12441051019969,12441058313691,12441058321978,12441058389811,12441062061145,12441063032250,12441063034752,12441064786236,12441065215937,12441067728937,12441067740486,12441067740733,12441067835956,12441068074897,12441068567183,12441070191678,12441070402215,12441071355327,12441071987095,12441072463054,12441072511575,12441072525276
9902631852408,12441058319187,12441066651657,12441072530932,12441072538578,12441072607288,12441076320508,12441077534145,12441077537379,12441079224376,12441079692433,12441082195913,12441082207030,12441082207462,12441082303841,12441082569669,12441082881707,12441084095953,12441084341050,12441085080258,12441085673670,12441086165650,12441086215410,12441086227991
9902650365408,12441072536320,12441080867678,12441086232894,12441086240648,12441086314642,12441089878382,12441090944763,12441090947386,12441092673403,12441093071431,12441095566730,12441095576642,12441095576855,12441095676452,12441095926247,12441096429428,12441097745657,12441097951771,12441098733615,12441099369529,12441099859467,12441099913473,12441099929651
9902668868408,12441086238344,12441094636679,12441099934388,12441099943854,12441100024010,12441103193895,12441104246299,12441104249440,12441105976930,12441106315434,12441108766869,12441108777460,12441108777646,12441108904300,12441109835161,12441110274622,12441111742228,12441111967058,12441112838173,12441113434996,12441113906865,12441114339709,12441114352104
9902687372408,12441099939672,12441108282823,12441114361555,12441114369911,12441114433151,12441117686083,12441118787517,12441118790690,12441120508110,12441120987210,12441123422603,12441123433217,12441123433396,12441123536229,12441123849081,12441124749681,12441126258164,12441126566076,12441127824439,12441128589479,12441129027480,12441129083383,12441129095959
9902705880408,12441114367192,12441122797079,12441129168674,12441129172451,12441129202493,12441132270918,12441133381313,12441133384419,12441135101934,12441135469698,12441137912842,12441137923414,12441137923619,12441138080415,12441138358797,12441138791109,12441140026829,12441140245275,12441141001442,12441141624786,12441141970577,12441142016862,12441142031049
9902724386408,12441129171785,12441137484791,12441142035710,12441142045254,12441142115775,12441145955485,12441146938897,12441146942464,12441148690920,12441149092996,12441151570636,12441151583399,12441151583617,12441151675779,12441151972712,12441152556246,12441154208004,12441154568914,12441155419159,12441156065362,12441156602869,12441156655719,12441156669674
9902742894408,12441142041250,12441151092625,12441156675589,12441156685863,12441156750368,12441159814796,12441160884244,12441160887242,12441162624396,12441163018445,12441165575491,12441165588381,12441165588584,12441165721628,12441165955905,12441166562996,12441168319003,12441168575983,12441169644171,12441170340554,12441170806679,12441170858620,12441170869669
9902761402408,12441156681012,12441165076784,12441170874368,12441170881750,12441170938170,12441174042994,12441175060111,12441175062861,12441176789009,12441177149037,12441179651082,12441179662092,12441179662314,12441179756562,12441180021785,12441180479972,12441182093444,12441182335589,12441183293025,12441183887717,12441184447238,12441184500790,12441184514959
9902779909408,12441170879522,12441179235631,12441184519719,12441184528807,12441184589291,12441188423539,12441189380168,12441189382638,12441191138849,12441191527846,12441194167708,12441194178547,12441194178774,12441194270600,12441194524240,12441194992688,12441196505723,12441196819686,12441197715653,12441198343132,12441198855027,12441198902454,12441198912309
9902798416408,12441184525701,12441192864267,12441198917162,12441198927116,12441198994668,12441202413550,12441203525472,12441203527874,12441205234572,12441205602638,12441208176736,12441208190536,12441208190768,12441208285553,12441209222775,12441209707716,12441211127791,12441211385877,12441212281170,12441212902290,12441213385952,12441213852268,12441213864039
9902816924408,12441198922769,12441207270329,12441213874066,12441213883325,12441213944621,12441217586844,12441218615054,12441218618231,12441220348880,12441220718064,12441223351847,12441223362791,12441223363015,12441223440751,12441223736388,12441223884805,12441224655196,12441224786327,12441225294358,12441225855438,12441226340144,12441226395909,12441226408319
9902835429408,12441213878941,12441222213251,12441226412596,12441226421826,12441226473266,12441230210298,12441231195710,12441231198742,12441232924159,12441233336566,12441235921506,12441235933033,12441235933290,12441236079640,12441236351825,12441236815269,12441238280991,12441238505317,12441239532169,12441240174621,12441240937348,12441241017956,12441241028832
9902853936408,12441226419135,12441234729991,12441241034037,12441241045469,12441241119812,12441245153733,12441246386308,12441246388870,12441248201641,12441248568968,12441251195741,12441251211754,12441251211976,12441251315639,12441251601822,12441252033606,12441253662672,12441253941925,12441255028764,12441255780541,12441256410702,12441256488361,12441256506299
9902872443408,12441241039771,12441249353328,12441256513095,12441256526125,12441256623378,12441260417763,12441261517550,12441261520665,12441263379641,12441263823443,12441266462552,12441266476910,12441266477329,12441266567949,12441266865731,12441267231119,12441268811187,12441269104868,12441270099415,12441270839580,12441271414937,12441271477935,12441271493453
9902890949408,12441256521862,12441264950991,12441271498999,12441271509564,12441271562849,12441274726312,12441275661994,12441275664690,12441277438579,12441277790061,12441280285238,12441280297506,12441280297732,12441280392626,12441280685457,12441280846389,12441281498686,12441281614466,12441282094782,12441282679673,12441283307380,12441283370573,12441283385302
9902909457408,12441271505638,12441279873135,12441283390647,12441283400387,12441283473310,12441291147747,12441292157070,12441292159486,12441294201557,12441294552381,12441297286766,12441297296860,12441297297059,12441297395509,12441297666564,12441298162798,12441299775832,12441300026797,12441301102986,12441301799207,12441302303493,12441302356717,12441302370754
9902927966408,12441283396797,12441291972869,12441302377356,12441302389515,12441302482632,12441306557628,12441307606898,12441307609484,12441309311208,12441309714169,12441312298419,12441312308231,12441312308445,12441312419404,12441313343538,12441313520341,12441314290751,12441314406359,12441314786446,12441315311115,12441315914706,12441316236737,12441316252567
9902946473408,12441302384051,12441310691338,12441316267075,12441316279678,12441316356032,12441319423429,12441320526613,12441320529896,12441322247320,12441322627147,12441325107807,12441325119781,12441325120011,12441325191292,12441325433811,12441325882189,12441327313555,12441327564561,12441328493535,12441329170081,12441329770850,12441329831627,12441329845256
9902964977408,12441316274419,12441324696021,12441329852326,12441329865835,12441329941991,12441334080396,12441335147703,12441335150935,12441336975195,12441337439476,12441340025804,12441340038505,12441340038748,12441340123730,12441340393901,12441340859559,12441342594881,12441342892868,12441343863230,12441344557885,12441345443256,12441345536315,12441345551282
9902983488408,12441329860110,12441338235899,12441345557336,12441345572605,12441345663273,12441348884314,12441350142569,12441350145934,12441351987302,12441352368913,12441354953562,12441354972403,12441354972876,12441355068271,12441355318932,12441355792632,12441357261663,12441357505874,12441358446631,12441359100386,12441359624897,12441359675698,12441359688673
9903001994408,12441345563443,12441353890244,12441359694153,12441359704329,12441359773623,12441363413860,12441364380293,12441364383024,12441366114338,12441366513163,12441369112266,12441369124600,12441369125043,12441369202736,12441369471905,12441369977899,12441371339166,12441371586584,12441372478280,12441373217571,12441373810155,12441373865205,12441373876288
9903020501408,12441359700591,12441368086740,12441373881243,12441373891957,12441373963903,12441376237408,12441377229510,12441377232275,12441378954980,12441379385326,12441381844841,12441381858153,12441381858399,12441381944061,12441382079471,12441382470289,12441383868257,12441384119527,12441385110193,12441385709441,12441386229805,12441386283273,12441386294659
9903039005408,12441373886275,12441382329467,12441386299344,12441386307814,12441386374611,12441388633740,12441389678663,12441389682053,12441391405914,12441391743229,12441394186760,12441394197564,12441394197802,12441394274030,12441394401052,12441394844977,12441396352167,12441396621911,12441397442765,12441397988940,12441398449519,12441398501932,12441398513983
9903057513408,12441386304845,12441394775996,12441398519313,12441398529814,12441398580962,12441401865624,12441402975204,12441402978432,12441404771714,12441405150664,12441407678836,12441407695410,12441407695789,12441407832546,12441408785093,12441409345372,12441410675071,12441410903615,12441411575234,12441412290719,12441412819105,12441413094848,12441413105810
9903076019408,12441398600411,12441406820221,12441413116748,12441413125301,12441413173000,12441416708155,12441417810783,12441417813767,12441419583295,12441420060634,12441422638409,12441422651739,12441422652172,12441422804964,12441423073815,12441423576958,12441425151829,12441425421830,12441426344944,12441427102894,12441427788028,12441427847833,12441427863498
9903094527408,12441413123589,12441421536744,12441427874380,12441427883653,12441427955418,12441431118289,12441432072036,12441432074623,12441433804562,12441434147899,12441436570184,12441436581515,12441436582092,12441436673840,12441436957465,12441437424293,12441438751095,12441438989737,12441439757649,12441440403210,12441441230865,12441441294479,12441441305913
9903113035408,12441427881031,12441436295984,12441441311419,12441441321731,12441441383633,12441444434395,12441445553681,12441445557957,12441447371172,12441447760541,12441450214370,12441450229060,12441450229299,12441450304944,12441450547051,12441451044529,12441452617562,12441452954755,12441453934663,12441454620834,12441455235213,12441455293646,12441455308672
9903131541408,12441441318167,12441449667816,12441455396523,12441455408874,12441455455958,12441460478571,12441461580815,12441461583880,12441463368814,12441463787084,12441466175687,12441466193250,12441466193500,12441466281655,12441466571885,12441467152387,12441468751016,12441469033615,12441470020174,12441470753511,12441471280577,12441471335410,12441471348491
9903150049408,12441455403844,12441463706903,12441471353194,12441471364301,12441471413433,12441475344436,12441476398413,12441476401434,12441478182313,12441478615497,12441481115615,12441481128838,12441481129081,12441481291509,12441481545868,12441482003702,12441483563833,12441483813693,12441484712910,12441485330221,12441485939043,12441485981639,12441485996473
9903168555408,12441471358553,12441479657874,12441486008512,12441486023763,12441486112904,12441492048527,12441492976088,12441492978405,12441494860277,12441495249430,12441497748708,12441497761552,12441497761809,12441497850499,12441498153515,12441498619218,12441500003678,12441500313774,12441501128727,12441501770337,12441502352256,12441502409015,12441502422358
9903187062408,12441486014525,12441494379739,12441502427617,12441502439273,12441502524529,12441506111107,12441507232343,12441507236407,12441508972292,12441509425885,12441511877917,12441511891474,12441511891708,12441511978782,12441513085804,12441513623099,12441515214649,12441515521766,12441516590665,12441517395291,12441518033200,12441518379230,12441518391128
9903205568408,12441502433654,12441510881347,12441518404843,12441518420058,12441518462822,12441521640610,12441522789969,12441522793493,12441524586577,12441524948152,12441527386554,12441527399601,12441527399835,12441527493352,12441527777339,12441528455116,12441530442571,12441530811016,12441531971835,12441532889327,12441533381777,12441533445240,12441533457702
9903224075408,12441518411656,12441526927086,12441533462428,12441533471873,12441533522936,12441536497912,12441537574085,12441537577073,12441539361174,12441539764783,12441542206962,12441542220769,12441542220984,12441542315583,12441542614179,12441543115739,12441544584906,12441544860891,12441545767895,12441546438845,12441547056322,12441547205446,12441547218323
9903242582408,12441533467947,12441541831811,12441547223370,12441547232316,12441547281859,12441551014094,12441552165073,12441552168232,12441553990982,12441554373748,12441556864648,12441556883508,12441556884039,12441557036336,12441557332541,12441557714499,12441559174386,12441559469587,12441560265550,12441560881665,12441561429082,12441561482586,12441561494394
9903261091408,12441547228779,12441555424397,12441561499932,12441561508587,12441561561587,12441564643889,12441565772199,12441565775718,12441567511510,12441567869455,12441570272415,12441570288028,12441570288225,12441570386754,12441570658307,12441570824265,12441571558457,12441571703095,12441572135200,12441572702890,12441573211220,12441573272976,12441573286243
9903279598408,12441561505876,12441569875513,12441573292058,12441573303668,12441573355874,12441576484141,12441577538800,12441577541997,12441579322737,12441579699467,12441582126250,12441582143345,12441582143537,12441582284099,12441582514646,12441582660449,12441583248722,12441583382352,12441583704289,12441584234324,12441584723988,12441584781270,12441584794389
9903298105408,12441573297935,12441581665046,12441584799896,12441584810467,12441584879598,12441587915496,12441588939444,12441588942172,12441590723406,12441591139754,12441593560084,12441593571254,12441593571441,12441593731715,12441593964110,12441594409341,12441596092987,12441596375884,12441597360980,12441598072211,12441598715457,12441598765737,12441598775742
9903316610408,12441584805889,12441593236735,12441598779190,12441598785392,12441598834509,12441602512346,12441603457218,12441603459849,12441605268510,12441605753584,12441608329589,12441608341620,12441608341846,12441608430821,12441609268784,12441610465219,12441611507313,12441611731345,12441612472771,12441613091715,12441613597189,12441613849022,12441613859982
9903335116408,12441598783252,12441607189233,12441613868826,12441613877277,12441613928836,12441617117104,12441618064662,12441618067603,12441619938766,12441620375056,12441622729335,12441622744637,12441622744827,12441622833259,12441623106316,12441623663335,12441625015563,12441625268436,12441626181126,12441626875217,12441627404927,12441627465150,12441627477634
9903353627408,12441613873400,12441622340201,12441627482448,12441627491059,12441627544171,12441630621923,12441631690715,12441631693152,12441633641137,12441634086491,12441636476277,12441636488633,12441636488833,12441636637611,12441636913679,12441637263639,12441638875539,12441639134249,12441639935976,12441640610411,12441641777357,12441641843069,12441641856339
9903372132408,12441627488817,12441635784229,12441641860876,12441641870971,12441641935843,12441645218509,12441646611998,12441646614466,12441648664706,12441649146857,12441651451344,12441651469796,12441651470322,12441651628522,12441651872372,12441652390743,12441653873759,12441654122523,12441654976443,12441655656589,12441656973482,12441657020739,12441657035288
9903390640408,12441641866098,12441650178439,12441657040171,12441657049829,12441657119723,12441660220301,12441661165386,12441661167857,12441663205070,12441663686815,12441666143121,12441666160564,12441666161060,12441666219762,12441666453520,12441667408582,12441668682133,12441668932780,12441669584066,12441670117118,12441670847490,12441670868649,12441670883763
9903409145408,12441657046404,12441665383094,12441670891426,12441670901893,12441670953355,12441674495851,12441675453709,12441675456388,12441677436592,12441678052187,12441680568023,12441680582466,12441680582709,12441680675406,12441680910211,12441681790770,12441682836151,12441683046171,12441683388245,12441683832800,12441684237596,12441684258511,12441684270249
9903427653408,12441670897564,12441679257704,12441684275818,12441684284757,12441684341053,12441687687473,12441688789415,12441688792174,12441690709498,12441691232717,12441693870724,12441693880744,12441693880970,12441693975712,12441694190431,12441694592685,12441695656801,12441695839045,12441696266377,12441696702741,12441697108264,12441697125847,12441697142448
9903446160408,12441684281398,12441692592197,12441697147503,12441697160349,12441697228159,12441700534889,12441701526942,12441701528995,12441703562152,12441704156408,12441707094737,12441707104666,12441707105282,12441707202979,12441708039788,12441708828181,12441710005269,12441710230832,12441710638717,12441711127164,12441711825953,12441711987861,12441711998309
9903464667408,12441697153301,12441705541505,12441712127572,12441712135572,12441712166401,12441715220715,12441716327339,12441716329502,12441718298641,12441718846803,12441721538777,12441721550258,12441721550473,12441721608703,12441721831328,12441722264615,12441723364260,12441723548902,12441723833986,12441724291105,12441724580269,12441724616253,12441724626883
9903483174408,12441712132922,12441720456912,12441724631918,12441724640357,12441724690956,12441728468373,12441729529227,12441729531633,12441731435282,12441731976132,12441734563840,12441734577525,12441734577765,12441734636203,12441734831029,12441735127308,12441736257414,12441736459669,12441736739280,12441737188589,12441737617402,12441737646434,12441737656775
9903501682408,12441724636669,12441732886576,12441737662062,12441737672095,12441737731129,12441740803899,12441741846520,12441741849061,12441743777965,12441744372726,12441746860310,12441746874087,12441746874322,12441746950812,12441747191840,12441748047557,12441749124510,12441749320060,12441749609130,12441750070757,12441750480841,12441750501815,12441750512051
9903520188408,12441737668302,12441745959530,12441750516951,12441750528516,12441750580386,12441754385264,12441755595205,12441755597673,12441757475766,12441758088397,12441760757069,12441760771161,12441760771421,12441760830897,12441761075984,12441761814194,12441762913727,12441763126891,12441763419902,12441763835808,12441764224316,12441764246704,12441764260612
9903538695408,12441750522356,12441758800364,12441764266351,12441764278444,12441764329883,12441767466168,12441768645892,12441768648702,12441770545261,12441771113127,12441773654153,12441773667112,12441773667342,12441773761876,12441774026973,12441774703335,12441775733331,12441775901907,12441776162170,12441776574858,12441776989363,12441777021502,12441777032430
9903557202408,12441764271744,12441772532416,12441777089801,12441777093382,12441777123885,12441780277312,12441781421045,12441781423989,12441783380781,12441783924299,12441786494752,12441786508908,12441786509132,12441786608701,12441786834942,12441787337665,12441788447113,12441788604588,12441788865615,12441789320543,12441789665313,12441789686604,12441789697996
9903575708408,12441777092419,12441785321719,12441789703094,12441789710682,12441789766223,12441792876256,12441794073006,12441794076151,12441796068265,12441796599265,12441799108375,12441799121646,12441799121867,12441799192792,12441800369008,12441801407820,12441802917956,12441803250886,12441803702338,12441804266928,12441804752604,12441804977103,12441804986657
9903594216408,12441789709202,12441797962501,12441804997442,12441805012417,12441805088926,12441808731682,12441809952003,12441809954791,12441811950173,12441812492871,12441815114324,12441815128472,12441815128709,12441815217924,12441815478150,12441816466208,12441817848355,12441818134884,12441818540781,12441819099678,12441819649166,12441819711139,12441819722957
