#t_ns,out_ts
7482669991894,12629465836048
7482703249894,12629474367862
7482736536594,12629483214102
7482769830494,12629490025522
7482803114894,12629499768191
7482836403294,12629507070889
7482869692694,12629514878703
7482902982794,12629524649242
7482936328894,12629532289051
7482969560394,12629541227687
7483002850994,12629549119079
7483036140694,12629555585062
7483069429894,12629560735361
7483102719094,12629564614775
7483136007694,12629568811846
7483169298894,12629573164112
7483202587194,12629577510965
7483235875894,12629581259276
7483269166294,12629586561876
7483302460994,12629592124776
7483335744294,12629598148466
7483369034394,12629603680260
7483402329894,12629609166112
7483435613894,12629613965341
7483468902694,12629619506712
7483502197494,12629624854212
7483535481994,12629629974651
7483568769794,12629635549155
7483602058894,12629640753257
7483635349594,12629645953993
7483668639694,12629650658272
7483701926994,12629656330164
7483735217494,12629662653079
7483768508194,12629669347981
7483801824194,12629675292496
7483835085494,12629680146536
7483868374094,12629685769416
7483901678394,12629690583859
7483934953894,12629695042166
7483968242194,12629705186195
7484001532494,12629713841927
7484034828094,12629720637631
7484068110194,12629728693590
7484101400594,12629736858420
7484134697294,12629743959413
7484167978194,12629750131735
7484201269094,12629757371397
7484234563594,12629765759759
7484267847594,12629772291106
7484301135794,12629779986251
7484334425394,12629786155195
7484367715594,12629793737239
7484401006194,12629800632576
7484434293394,12629808079703
7484467584494,12629818569485
7484500874294,12629828150373
7484534162094,12629835914088
7484567451994,12629843233204
7484600743794,12629850630185
7484634030294,12629858107322
7484667320894,12629865200501
7484700608794,12629871113827
7484733899094,12629878414432
7484767194994,12629883536182
7484800476194,12629888857675
7484833767294,12629894184473
7484867063594,12629899442351
7484900345794,12629907754695
7484933635194,12629915206333
7484966981694,12629923261772
7485000213394,12629930254798
7485033503594,12629935742089
7485066792094,12629942136434
7485100082294,12629952938358
7485133370694,12629963787481
7485166659694,12629972095735
7485199950294,12629979765761
7485233265894,12629988027308
7485266527594,12629995289809
7485299818594,12630001848368
7485333107894,12630008159412
7485366396794,12630016071062
7485399687394,12630021810788
7485432975294,12630028333678
7485466265594,12630034111575
7485499559594,12630040573457
7485532843094,12630050353800
7485566133794,12630059338245
7485599429394,12630067151962
7485632710994,12630072365533
7485666001594,12630078774247
7485699298994,12630085505796
7485732581094,12630092111175
7485765869794,12630099042926
7485799158194,12630105400055
7485832449294,12630112214937
7485865736994,12630118784851
7485899026394,12630125176101
7485932316594,12630131942042
7485965605794,12630138127897
7485998894094,12630144177941
7486032184894,12630150644884
7486065474594,12630157388095
7486098763694,12630162836513
7486132053194,12630169142984
7486165341394,12630174446884
7486198631694,12630179879312
7486231925794,12630185486890
7486265209294,12630191746298
7486298499994,12630198071769
7486331795094,12630203491955
7486365077694,12630210132453
7486398368094,12630216292958
7486431664994,12630222422011
7486464945094,12630229044023
7486498248994,12630234712378
7486531524694,12630241567394
7486564848394,12630247942281
7486598103394,12630254236121
7486631393194,12630261320652
7486664683094,12630267734406
7486697972194,12630273148800
7486731260794,12630278909039
7486764551394,12630284956318
7486797841694,12630290656140
7486831128894,12630296863060
7486864419194,12630302597879
7486897708094,12630308425031
7486930997994,12630314689191
7486964291694,12630320510886
7486997575294,12630327838687
7487030866294,12630333572963
7487064162794,12630339694154
7487097443494,12630345640766
7487130733994,12630352511369
7487164031294,12630358861579
7487197311994,12630365058786
7487230602694,12630371957008
7487263891194,12630378157924
7487297180694,12630386255945
7487330471294,12630392556637
7487363759194,12630398271060
7487397049494,12630404283108
7487430340294,12630414116927
7487463627294,12630423147024
7487496917094,12630430246546
7487530206494,12630436417888
7487563495394,12630441669200
7487596786094,12630446494937
7487630075594,12630451578123
7487663363994,12630456721105
7487696660094,12630464480275
7487729942394,12630471769736
7487763232794,12630478747389
7487796527194,12630484197402
7487829811094,12630491511669
7487863100694,12630497133157
7487896429394,12630504296692
7487929678494,12630513221499
7487962968894,12630519993315
7487996296294,12630526341663
7488029559094,12630533058136
7488062837094,12630539562481
7488096125294,12630544552320
7488129416294,12630549848075
7488162704494,12630556755366
7488195993894,12630562622991
7488229283894,12630568476929
7488262573094,12630574545745
7488295861894,12630580753045
7488329152194,12630586308600
7488362441694,12630591397041
7488395731994,12630597771766
7488429025994,12630604982180
7488462308494,12630610702993
7488495599894,12630616692493
7488528893194,12630622829993
7488562176194,12630628956182
7488595466894,12630635542520
7488628762894,12630643163883
7488662044494,12630651599034
7488695335294,12630658591559
7488728631594,12630665467459
7488761922594,12630671237151
7488795202994,12630677954048
7488828491994,12630683972458
7488861781994,12630691168228
7488895070394,12630697423768
7488928360194,12630703493561
7488961650294,12630708863404
7488994939594,12630715532297
7489028228194,12630722198601
7489061518694,12630728774407
7489094808794,12630735961398
7489128095894,12630743920108
7489161395194,12630751263257
7489194675094,12630758538574
7489227985394,12630765856639
7489261259194,12630772627882
7489294543494,12630779687791
7489327833194,12630787409350
7489361130894,12630794435557
7489394410894,12630801485967
7489427701394,12630808625387
7489460994194,12630813656054
7489494279894,12630819236182
7489527570094,12630826175162
7489560859494,12630834538010
7489594147694,12630842900742
7489627437994,12630849738266
7489660726294,12630857334118
7489694016694,12630865166578
7489727306594,12630873014227
7489760594194,12630880137909
7489793885094,12630887013046
7489827175194,12630893915690
7489860462494,12630901615594
7489893758494,12630909558670
7489927053194,12630917077671
7489960331794,12630924675555
7489993626594,12630931824033
7490026909594,12630940519607
7490060200194,12630948758055
7490093510394,12630957193768
7490126777394,12630964588677
7490160068094,12630972029338
7490193363994,12630980120460
7490226644994,12630987948495
7490259935894,12630995599673
7490293225794,12631003956203
7490326514794,12631012516980
7490359804694,12631019870103
7490393092894,12631027402776
7490426383194,12631034830893
7490459671494,12631042241977
7490492960894,12631050200698
7490526251194,12631057793547
7490559591494,12631064915993
7490592828294,12631071838326
7490626124594,12631078495987
7490659408794,12631085427420
7490692698494,12631092111282
7490725993194,12631101189142
7490759275694,12631109161262
7490792567594,12631117399984
7490825860694,12631125537892
7490859144394,12631133190305
7490892434294,12631138643628
7490925729794,12631145965068
7490959011994,12631152039328
7490992302694,12631159423301
7491025592294,12631167577554
7491058885094,12631174462244
7491092170594,12631181792048
7491125459194,12631188601870
7491158749994,12631195231887
7491192037894,12631204110912
7491225327394,12631211939182
7491258617694,12631217864946
7491291907994,12631222924987
7491325195394,12631228356577
7491358490794,12631233407703
7491391776194,12631239200410
7491425086494,12631245725053
7491458359794,12631251695574
7491491643494,12631258005524
7491524942094,12631263629370
7491558226794,12631269443514
7491591510794,12631274770467
7491624800894,12631280230850
7491658096994,12631287488674
7491691378494,12631293177637
7491724669194,12631299534658
7491757959094,12631303969611
7491791246494,12631308079212
7491824536994,12631314271134
7491857825594,12631318695460
7491891148794,12631326675031
7491924404694,12631334527688
7491957693494,12631341744638
7491990983994,12631346912752
7492024273394,12631352348814
7492057561694,12631357306184
7492090856894,12631365557525
7492124142494,12631372707481
7492157429394,12631380305726
7492190726294,12631386991792
7492224009094,12631393691443
7492257298594,12631399154808
7492290594694,12631404886643
7492323876894,12631410880307
7492357167494,12631418723844
7492390463894,12631426497642
7492423744694,12631433062474
7492457035494,12631440114154
7492490325394,12631445110702
7492523613194,12631449719745
7492556903694,12631454734446
7492590193194,12631462353541
7492623482194,12631469958578
7492656771294,12631477031898
7492690060194,12631484959291
7492723350494,12631492687707
7492756660994,12631498380816
7492789928094,12631504903831
7492823223194,12631513334294
7492856523794,12631521351145
7492889796394,12631528882157
7492923092794,12631535295111
7492956379594,12631543379863
7492989665394,12631551601125
7493022960894,12631558355291
7493056243394,12631565890235
7493089533894,12631573560798
7493122825594,12631579591916
7493156111494,12631584835317
7493189401494,12631592619051
7493222731794,12631600438985
7493255979294,12631607430121
7493289269894,12631616298751
7493322560094,12631624612207
7493355849494,12631632802932
7493389137694,12631639460707
7493422426394,12631646149936
7493455717994,12631652810469
7493489005194,12631658324693
7493522294494,12631666353635
7493555589394,12631674358385
7493588873894,12631682343815
7493622163094,12631689151835
7493655458794,12631696749714
7493688742694,12631704575793
7493722038794,12631710445009
7493755327794,12631719128539
7493788615394,12631727372869
7493821900294,12631733352655
7493855191494,12631740811084
7493888477494,12631748345491
7493921768094,12631756200342
7493955057094,12631763785986
7493988345794,12631772437239
7494021636294,12631779280365
7494054927094,12631787445926
7494088239094,12631794234442
7494121504094,12631801460142
7494154792894,12631808099952
7494188105394,12631814931561
7494221371294,12631821836917
7494254660894,12631828444257
7494287955794,12631836027071
7494321240794,12631842616781
7494354529294,12631848602494
7494387825494,12631854741030
7494421111194,12631859307129
7494454397394,12631868815066
7494487694194,12631876874440
7494520975794,12631883908976
7494554300194,12631889558516
7494587561294,12631894258709
7494620844094,12631899944596
7494654134794,12631904913861
7494687427094,12631910007265
7494720712394,12631915704734
7494754002894,12631921487837
7494787293094,12631926541560
7494820580194,12631931770687
7494853887794,12631937688253
7494887159094,12631947817353
7494920449394,12631957726099
7494953738294,12631965176788
7494987027294,12631972283115
7495020322894,12631978104920
7495053606694,12631984536418
7495086895594,12631989307118
7495120191894,12631994488991
7495153475394,12632000908032
7495186763594,12632006512016
7495220059994,12632012210471
7495253343794,12632017435160
7495286632794,12632024011638
7495319928794,12632028736840
7495353210594,12632034548532
7495386501394,12632040611154
7495419788994,12632047397024
7495453078594,12632053518087
7495486369294,12632060245331
7495519687594,12632066615442
7495552947094,12632072945020
7495586237694,12632078072444
7495619526894,12632085113191
7495652815994,12632091433271
7495686105294,12632097342882
7495719393894,12632103348345
7495752689494,12632109702585
7495785972594,12632115354090
7495819262194,12632119954169
7495852558294,12632126784127
7495885842894,12632131384263
7495919129894,12632136939961
7495952426394,12632143236861
7495985710194,12632148265804
7496018999694,12632152930878
7496052294494,12632157362846
7496085576894,12632164330451
7496118868294,12632170864479
7496152155494,12632175944834
7496185444994,12632181850161
7496218735694,12632188147186
7496252024794,12632193155685
7496285313394,12632200078203
7496318603894,12632206775987
7496351893394,12632213755327
7496385186294,12632219767573
7496418471494,12632224669164
7496451760194,12632232089933
7496485055894,12632237572553
7496518338994,12632243215628
7496551628194,12632254453335
7496584924194,12632264111917
7496618208094,12632272612090
7496651496194,12632280263454
7496684792694,12632287104225
7496718076794,12632293428350
7496751401794,12632300480009
7496784661294,12632307380611
7496817943494,12632312837416
7496851271494,12632319245161
7496884521794,12632325262074
7496917811494,12632330184464
7496951101994,12632335257907
7496984392394,12632341429781
7497017679594,12632349327446
7497050970294,12632354421248
7497084259494,12632360591401
7497117547794,12632367357885
7497150837694,12632373484482
7497184128094,12632380175130
7497217420694,12632385657939
7497250706294,12632391611497
7497283994394,12632396749322
7497317290894,12632401318860
7497350574894,12632405862910
7497383862594,12632410462868
7497417159194,12632415264787
7497450443194,12632424891829
7497483730894,12632434830214
7497517027594,12632442190219
7497550320894,12632449343121
7497583600194,12632456069855
7497616889894,12632462236851
7497650177794,12632470077530
7497683468694,12632477186306
7497716761494,12632484721394
7497750046194,12632491716699
7497783336494,12632497388557
7497816625394,12632502967528
7497849913994,12632509104644
7497883204594,12632514927093
7497916493694,12632520821917
7497949787694,12632527527103
7497983072194,12632533963344
7498016361194,12632540269292
7498049657194,12632544916088
7498082939994,12632550829831
7498116229194,12632556530701
7498149525794,12632562612508
7498182831994,12632567371357
7498216096794,12632573531700
7498249394094,12632579558070
7498282677494,12632585094849
7498315966594,12632589977623
7498349256294,12632595776645
7498382544494,12632601955179
7498415835394,12632608197468
7498449123094,12632613905557
7498482412094,12632620788965
7498515702794,12632625632179
7498548991894,12632631639542
7498582280594,12632637105773
7498615571094,12632643245430
7498648863894,12632650395359
7498682154894,12632657153302
7498715438794,12632663975076
7498748727494,12632669814809
7498782025194,12632675763673
7498815305894,12632680734193
7498848595894,12632685708724
7498881891794,12632691177911
7498915176194,12632698131783
7498948463994,12632703742772
7498981760394,12632710504561
7499015044994,12632714928754
7499048344294,12632721192267
7499081622894,12632727840428
7499114926794,12632734934881
7499148203094,12632742325201
7499181489294,12632748092364
7499214778794,12632754242097
7499248069094,12632761074941
7499281358294,12632766375335
7499314646994,12632772767728
7499347937394,12632778829793
7499381227194,12632785731047
7499414518894,12632792812026
7499447805694,12632798687499
7499481093594,12632805121158
7499514421694,12632811848135
7499547672694,12632817465366
7499580962194,12632823024827
7499614258594,12632829495346
7499647541994,12632835482994
7499680830294,12632841350427
7499714126894,12632847911119
7499747410694,12632853830926
7499780698494,12632859537369
7499813988694,12632864964725
7499847276894,12632871605377
7499880567394,12632878889374
7499913856694,12632884642685
7499947145294,12632889689854
7499980435694,12632895964199
7500013725694,12632901817367
7500047013294,12632908791665
7500080304294,12632914506594
7500113594194,12632920522919
7500146886894,12632925690947
7500180171894,12632931304351
7500213460494,12632936962246
7500246756394,12632943045752
7500280039994,12632949669563
7500313328594,12632955663710
7500346624994,12632962037509
7500379927194,12632967789008
7500413196294,12632972946979
7500446492994,12632978657112
7500479780294,12632984082433
7500513064894,12632991744222
7500546361594,12632998977731
7500579660194,12633006332872
7500612933494,12633013561577
7500646223494,12633020179262
7500679511394,12633027021369
7500712802294,12633034582669
7500746089994,12633042735408
7500779379794,12633049856586
7500812669994,12633056325567
7500845996494,12633063147263
7500879250594,12633069450238
7500912538294,12633076316278
7500945828094,12633083166150
7500979123794,12633091080348
7501012406394,12633099418804
7501045694994,12633106542168
7501078992594,12633114655637
7501112273194,12633122506911
7501145563194,12633130114956
7501178859794,12633137060546
7501212142294,12633144911305
7501245430894,12633152893307
7501278721594,12633160525834
7501312010894,12633169058534
7501345301194,12633177415566
7501378589794,12633184523167
7501411877894,12633190005141
7501445168994,12633201451632
7501478456294,12633211828154
7501511746294,12633221466338
7501545036494,12633229963095
7501578325594,12633237836313
7501611616894,12633245634857
7501644905094,12633253530139
7501678195394,12633261594096
7501711510894,12633272983280
7501744772994,12633280300565
7501778061194,12633286388994
7501811378794,12633292305443
7501844639494,12633298082021
7501877929194,12633305630434
7501911226294,12633312363171
7501944508894,12633320223639
7501977797194,12633328775690
7502011087494,12633336543182
7502044377994,12633343951849
7502077665894,12633351563980
7502110956194,12633360801969
7502144244194,12633368526062
7502177534394,12633375803485
7502210823394,12633382727105
7502244112794,12633389536532
7502277403194,12633395539273
7502310692494,12633400377387
7502343983994,12633404473692
7502377270794,12633410044160
7502410561894,12633415908302
7502443871294,12633421306753
7502477139494,12633429259866
7502510427694,12633437564476
7502543723394,12633445684680
7502577220094,12633453335722
7502610295694,12633461423432
7502643592294,12633469406261
7502676875994,12633475828003
7502710164094,12633482378212
7502743454194,12633488331844
7502776743694,12633493475128
7502810031694,12633498966915
7502843322494,12633505191037
7502876611994,12633511070154
7502909900794,12633516394212
7502943190894,12633522149822
7502976479194,12633527953222
7503009769394,12633533727973
7503043087094,12633539438296
7503076349594,12633545284045
7503109637494,12633550256647
7503142943394,12633555392543
7503176220994,12633561518861
7503209505594,12633567158094
7503242794994,12633572781134
7503276090994,12633577245025
7503309373894,12633582509653
7503342661894,12633587372187
7503375959594,12633592204241
7503409242194,12633596545962
7503442530394,12633601390959
7503475820694,12633606304370
7503509109494,12633611661305
7503542397994,12633617925842
7503575688394,12633623024834
7503608979394,12633629310807
7503642268394,12633633907735
7503675557094,12633639500135
7503708845294,12633648430263
7503742136594,12633656826402
7503775424294,12633665179971
7503808715994,12633672310631
