#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
9977191362383,0.801624,0.746725,1.1347,0.155504,-0.357058,0.722503,-0.571242
9977424384983,0.947394,0.784797,1.12341,0.289833,-0.510079,0.634232,-0.503553
9977657407883,1.01864,0.836491,1.16243,0.505668,-0.597038,0.460728,-0.419017
9977890432083,1.01953,0.819203,1.21649,0.673974,-0.618296,0.275646,-0.295783
9978123464083,0.975994,0.795314,1.25503,0.782127,-0.608547,0.0757067,-0.110531
9978356479883,0.917072,0.791656,1.23717,0.765439,-0.632198,-0.101671,0.0639751
9978589500583,0.905934,0.839075,1.18308,0.692999,-0.688965,-0.182989,0.107677
9978822523883,0.904872,0.880934,1.13261,0.596623,-0.752906,-0.234119,0.14954
9979055547983,0.934751,0.904668,1.1357,0.587795,-0.743164,-0.258964,0.187463
9979288597583,1.10411,0.982475,1.18623,0.703222,-0.692075,-0.143163,0.0775537
9979987640283,1.58772,0.800922,1.23588,0.114449,-0.178458,0.595894,-0.774574
9980220663483,1.30471,0.857675,1.24934,-0.196459,0.0559355,0.619105,-0.758277
9980453725783,1.15159,0.944208,1.26358,-0.366457,0.239409,0.562781,-0.701193
9980686708983,0.9832,1.10263,1.25773,-0.501303,0.37406,0.479986,-0.615132
9980919750483,0.792844,1.29953,1.23798,-0.586268,0.468811,0.428425,-0.50295
9981152755683,0.647622,1.45262,1.22661,-0.5776,0.545219,0.42361,-0.43551
9981385778483,0.50324,1.50293,1.1865,-0.521463,0.57475,0.461382,-0.429959
9981618802083,0.320147,1.45591,1.15628,-0.444022,0.545844,0.540128,-0.461693
9981851824383,0.143722,1.35851,1.1422,-0.334683,0.507013,0.623661,-0.491907
9982084873783,0.0565628,1.21518,1.11113,-0.108454,0.367131,0.7465,-0.544234
9982317877183,-0.0298439,1.17244,1.09367,0.00603472,0.28551,0.787542,-0.546099
9982550894383,-0.120756,1.1678,1.10681,0.0388503,0.225446,0.807415,-0.543826
9982783916983,-0.163371,1.13911,1.09093,0.0682491,0.203422,0.83078,-0.513582
9983016940283,-0.160788,1.09083,1.08434,0.0523348,0.243595,0.827927,-0.502453
9983249963683,-0.148347,1.03647,1.04048,-0.0410675,0.392507,0.779272,-0.486813
9983482986783,-0.0937821,1.09693,1.00694,-0.203034,0.629011,0.646338,-0.381272
9983716032783,0.102812,1.24951,1.02925,-0.380444,0.796279,0.415914,-0.219586
9983949032583,0.400598,1.35335,1.038,-0.452706,0.877887,0.156077,-0.00340632
9984182056483,0.668429,1.32825,1.02452,-0.410072,0.895444,0.00270162,0.173247
9984415079383,0.791581,1.26917,1.02756,-0.402571,0.898649,-0.055916,0.165043
9984648102383,0.835893,1.16851,1.04322,-0.424589,0.882494,-0.0947084,0.178768
9984881132583,0.817079,1.06621,1.05783,-0.462906,0.860637,-0.0967031,0.188868
9985114147983,0.802317,1.0075,1.05991,-0.459395,0.862015,-0.0701835,0.202386
9985580194783,0.780072,0.962327,1.08046,-0.485512,0.851822,-0.0407524,0.192398
9985813218883,0.791176,0.965071,1.08113,-0.495636,0.850449,-0.0350983,0.172771
9986046240283,0.851748,0.992698,1.07992,-0.504404,0.852293,-0.0804984,0.112662
9986279269083,1.01501,0.974685,1.08515,-0.491257,0.807853,-0.278709,0.168409
9986512287383,1.16102,0.870168,1.09519,-0.410342,0.684413,-0.502086,0.333329
9986745310683,1.19531,0.740614,1.08425,-0.294991,0.510047,-0.692228,0.416717
9986978334183,1.11548,0.677348,1.09031,-0.152601,0.282403,-0.805292,0.498464
9987211356383,0.965933,0.67882,1.10553,0.0290156,0.0293906,-0.828562,0.558372
9987444380083,0.721309,0.727411,1.14126,0.211625,-0.279449,-0.743833,0.569065
9987677408783,0.458284,0.83917,1.11233,0.299661,-0.519411,-0.631531,0.491512
9987910425983,0.30868,0.993777,1.10342,0.433518,-0.686051,-0.463799,0.355368
9988143453183,0.253443,1.09735,1.14789,0.561688,-0.712137,-0.312311,0.282539
9988376471583,0.146083,1.16221,1.17292,0.632167,-0.676759,-0.270515,0.263029
9988609496483,-0.0266762,1.20923,1.20567,0.659555,-0.622675,-0.291326,0.303961
9988842517683,-0.162818,1.27417,1.23569,0.640249,-0.583453,-0.325635,0.378979
9989075549183,-0.267867,1.34332,1.23154,0.572142,-0.528804,-0.400142,0.482604
9989308564483,-0.339199,1.42033,1.24843,0.467055,-0.422598,-0.509125,0.586568
9989541587583,-0.357766,1.46397,1.26031,0.356606,-0.320561,-0.566051,0.670566
9989774611183,-0.305398,1.42075,1.25849,0.227682,-0.220891,-0.614944,0.72195
9990007634283,-0.183948,1.33979,1.24567,0.180355,-0.15598,-0.64282,0.72796
9990240665083,-0.0119352,1.22749,1.21965,0.0489433,-0.0461893,-0.696603,0.714294
9990473680683,0.132458,1.15005,1.21008,-0.0921433,0.0608652,-0.710612,0.694864
9990706703483,0.0478867,1.07669,1.19565,0.111358,-0.133062,-0.708841,0.683695
9990939726983,-0.0658724,1.05613,1.2061,0.248668,-0.365108,-0.604638,0.662777
9991172748783,-0.0662701,1.0504,1.26936,0.391219,-0.39962,-0.415627,0.717291
9991405773183,0.0135084,1.02808,1.29441,0.641935,-0.406764,-0.321465,0.564909
9991638801583,0.120384,1.01126,1.28356,0.830802,-0.465825,-0.205425,0.224892
9991871820183,0.205019,1.06181,1.27884,0.853775,-0.499738,-0.132128,0.062219
9992104842183,0.248894,1.17059,1.26635,0.77667,-0.550995,-0.150416,0.265637
9992337866383,0.221978,1.23164,1.23541,0.652418,-0.485171,-0.398847,0.424124
9992570887783,0.203713,1.20619,1.22745,0.624683,-0.327855,-0.572255,0.418098
9992803911083,0.185463,1.2654,1.23793,0.651721,-0.393615,-0.494394,0.419406
9993036940583,0.233729,1.41488,1.24488,0.704061,-0.589178,-0.211403,0.335374
9993269958583,0.331267,1.5227,1.20653,0.700044,-0.700988,-0.00890916,0.135922
9993736003583,0.141696,1.23073,1.14329,0.455176,-0.414916,-0.657798,0.433546
9993969027583,0.0939049,1.11567,1.11236,0.374885,-0.46412,-0.666056,0.447687
9994202050683,0.055263,1.21055,1.08301,0.419839,-0.681517,-0.49052,0.34447
9994435078483,0.194719,1.42963,1.12467,0.564353,-0.792693,-0.0879835,0.213077
9994668113983,0.286302,1.55128,1.15312,0.620653,-0.763649,0.00947928,0.177596
9994901119083,0.251747,1.60727,1.17528,0.615654,-0.727289,-0.159307,0.25815
9995134142883,0.179065,1.44963,1.176,0.492159,-0.610079,-0.459507,0.417656
9995367165883,0.172086,1.25879,1.20168,0.500478,-0.448478,-0.57321,0.468848
9995600190683,0.147193,1.26026,1.188,0.495747,-0.639515,-0.36877,0.457453
9995833216683,0.247097,1.34951,1.171,0.574923,-0.736014,0.00874538,0.35731
9996066234583,0.356149,1.39005,1.17456,0.651232,-0.693042,0.199067,0.236564
9996299258483,0.435912,1.46939,1.19825,0.715915,-0.659568,0.196428,0.117695
9996532282183,0.388682,1.56636,1.23596,0.759616,-0.632102,-0.152758,-0.00981065
9996765305983,0.249873,1.50088,1.16731,0.661338,-0.550007,-0.497419,0.112684
9996998330883,0.181702,1.28314,1.13571,0.523238,-0.357883,-0.704246,0.319656
9997231351683,0.139076,1.1239,1.12532,0.372364,-0.323939,-0.733721,0.46697
9997464374683,0.0285185,1.11908,1.1404,0.389702,-0.522838,-0.592246,0.473305
9997697396683,-0.0214931,1.18683,1.13575,0.449856,-0.643019,-0.458612,0.416931
9997930419983,0.0327419,1.32514,1.15408,0.563698,-0.716603,-0.286643,0.294211
9998163443183,0.115074,1.46161,1.14347,0.606988,-0.767476,-0.174582,0.109847
9998396473583,0.0810613,1.5568,1.16706,0.648547,-0.698353,-0.297157,0.0582148
9998629489583,-0.000233956,1.54601,1.13373,0.574814,-0.646436,-0.437637,0.245323
9998862517183,-0.0206929,1.53044,1.17231,0.518239,-0.639826,-0.357573,0.440672
9999095536083,-0.0458359,1.48268,1.16911,0.539697,-0.589157,-0.452439,0.396131
9999328565883,-0.0896557,1.36376,1.17243,0.546273,-0.483317,-0.558862,0.394543
9999561582183,-0.0804172,1.39834,1.2056,0.58878,-0.626017,-0.298549,0.415102
9999794611283,-0.0537037,1.41396,1.181,0.646163,-0.657243,-0.249023,0.297477
10000027628583,-0.0186838,1.41559,1.2689,0.794018,-0.520899,-0.204436,0.237498
10000260651183,0.0877474,1.43737,1.32513,0.900691,-0.402587,-0.0892006,0.136831
10000493674683,0.173026,1.51156,1.32012,0.907094,-0.414209,-0.0612995,0.0430474
10000726697983,0.257078,1.60736,1.31158,0.873072,-0.485746,0.0423855,0.000279879
10000959747283,0.322465,1.64688,1.29172,0.800166,-0.533447,0.166277,-0.217993
10001192750183,0.327634,1.63555,1.28001,0.695233,-0.548353,0.176878,-0.429737
10001425767383,0.357424,1.59944,1.20894,0.586235,-0.631895,0.25337,-0.439136
10001658790283,0.414289,1.48953,1.18693,0.576746,-0.622333,0.389523,-0.358242
10001891813483,0.503821,1.30351,1.20339,0.54188,-0.535195,0.440219,-0.475541
10002124893983,0.568109,1.13061,1.27664,0.595525,-0.40236,0.375319,-0.585314
10002357858983,0.625924,1.10876,1.28043,0.652791,-0.493766,0.260951,-0.511823
10002590890083,0.682604,1.1496,1.27554,0.732209,-0.539555,0.219046,-0.353227
10002823907483,0.761606,1.23771,1.24861,0.757696,-0.58866,0.182758,-0.214418
10003056928883,0.768329,1.36626,1.23946,0.745155,-0.653915,-0.0420532,-0.123978
10003289952383,0.729731,1.41794,1.24545,0.737036,-0.637934,-0.179975,0.132013
10003522974483,0.734274,1.44667,1.22078,0.642755,-0.632271,-0.311738,0.299864
10003756032183,0.793757,1.42674,1.20614,0.567393,-0.531227,-0.498066,0.38444
10003989021883,0.836629,1.354,1.22781,0.415324,-0.395045,-0.576716,0.582103
10004222044583,0.841769,1.28825,1.2425,0.366209,-0.215816,-0.625677,0.654097
10004455067283,0.777198,1.27116,1.2585,0.351347,-0.229866,-0.591574,0.6883
10004688090283,0.648522,1.33301,1.26353,0.40326,-0.409092,-0.480012,0.663033
10004921114383,0.533994,1.34348,1.24769,0.446737,-0.377347,-0.518469,0.62388
10005154143683,0.503682,1.26427,1.26361,0.224421,-0.145574,-0.626861,0.731771
10005387170583,0.543903,1.20439,1.25011,-0.0246436,0.0291556,-0.665706,0.745237
10005620182383,0.588567,1.13668,1.23643,-0.0963475,0.0963657,-0.678122,0.722206
10005853207483,0.60814,1.03758,1.24187,-0.0661841,0.046671,-0.668438,0.739346
10006086229583,0.600917,0.935515,1.22722,0.0324839,-0.100171,-0.67838,0.727125
10006319252683,0.561535,0.868839,1.21255,0.237335,-0.23423,-0.661204,0.672025
10006552282183,0.552648,0.771865,1.19409,0.302963,-0.276812,-0.652362,0.637191
10006785298283,0.538612,0.645026,1.19527,0.30706,-0.297699,-0.653891,0.624112
10007018322283,0.529104,0.582329,1.1888,0.383088,-0.38339,-0.622458,0.564625
10007251345483,0.561357,0.56748,1.18473,0.521367,-0.50099,-0.526028,0.44775
10007484372483,0.640225,0.557719,1.21004,0.653787,-0.571975,-0.369588,0.329867
10007717390783,0.693884,0.592939,1.21815,0.702298,-0.602897,-0.287392,0.246371
10007950419283,0.765659,0.714797,1.21645,0.704357,-0.667914,-0.156666,0.182285
10008183437983,0.81315,0.878108,1.20133,0.699175,-0.699412,-0.103777,0.105864
10008416460383,0.81095,1.00377,1.17481,0.64421,-0.745271,-0.151149,0.0819665
10008649484883,0.776932,1.09861,1.15122,0.614242,-0.767973,-0.171017,0.0606392
10008882506683,0.690424,1.17955,1.15924,0.663405,-0.728303,-0.152033,0.0797138
10009115530483,0.561169,1.24032,1.20431,0.718557,-0.66224,-0.157572,0.142428
10009348557683,0.425153,1.24944,1.29384,0.78269,-0.506651,-0.17664,0.315436
10009581592883,0.317397,1.24466,1.32006,0.755402,-0.385663,-0.224239,0.479947
10009814601283,0.209032,1.29771,1.33357,0.665909,-0.393778,-0.196018,0.602561
10010047621983,0.104396,1.30171,1.29416,0.636422,-0.369061,-0.261734,0.624705
10010280646583,0.0805791,1.1545,1.3463,0.578306,-0.150037,-0.415296,0.685989
10010513675683,0.0577692,1.09258,1.26851,0.396074,-0.199058,-0.482137,0.755675
10010746693183,0.0248593,1.11816,1.26766,0.325737,-0.379253,-0.400338,0.767979
10010979714883,0.0129846,1.12135,1.25501,0.495256,-0.363734,-0.44421,0.651994
10011212737483,-0.00225506,1.13484,1.23823,0.594216,-0.32767,-0.492612,0.54486
10011445761683,-0.0169022,1.2083,1.23335,0.569512,-0.442796,-0.421675,0.549343
10011678784683,0.0157408,1.30199,1.21514,0.639606,-0.56112,-0.236787,0.46902
10011911814583,0.0567168,1.36667,1.24061,0.765932,-0.564494,-0.244199,0.187246
10012144830183,0.144803,1.44699,1.2167,0.787228,-0.576825,-0.211134,0.0544802
10012377854383,0.326881,1.55231,1.25746,0.787109,-0.607087,0.0782769,0.0760106
10012610877083,0.481252,1.58938,1.20464,0.74695,-0.609256,0.2428,-0.109184
10012843899683,0.563696,1.64415,1.234,0.687037,-0.64724,0.156724,-0.290685
10013076923583,0.674341,1.65549,1.22723,0.71387,-0.59682,0.233808,-0.28201
10013309951083,0.813439,1.58976,1.24421,0.683679,-0.459418,0.441396,-0.355932
10013542970483,0.928772,1.53935,1.231,0.524258,-0.465375,0.465935,-0.539893
10013775992483,1.04338,1.48987,1.22885,0.421287,-0.496975,0.416664,-0.633975
10014009015283,1.12992,1.38605,1.26874,0.467861,-0.344051,0.482594,-0.655621
10014242038283,1.18647,1.28991,1.23581,0.407458,-0.169664,0.594127,-0.672462
10014475061583,1.2612,1.22314,1.26099,0.14996,-0.229669,0.568518,-0.775597
10014708090483,1.35963,1.17274,1.23094,0.135103,-0.341574,0.521399,-0.770206
10014941108383,1.32031,1.06003,1.29285,0.251758,-0.067656,0.56305,-0.784229
10015174132183,1.37048,0.961724,1.25444,0.165915,-0.0277306,0.644779,-0.74563
10015407153583,1.50172,0.891544,1.18128,0.0436816,-0.115838,0.696276,-0.707017
10015640177683,1.48677,0.798706,1.21054,-0.0197785,-0.0166004,0.684282,-0.72876
10015873200883,1.35619,0.729201,1.20593,-0.0728128,0.161354,0.665161,-0.725413
10016106227683,1.19565,0.605434,1.19234,-0.178373,0.146941,0.677749,-0.698032
10016339247583,0.961145,0.434711,1.16469,-0.214039,0.166351,0.672798,-0.688373
10016572269483,0.824443,0.3503,1.19967,-0.27199,0.249818,0.661248,-0.652965
10016805293183,0.720471,0.356352,1.21614,-0.404191,0.411881,0.546745,-0.606675
10017038316483,0.679759,0.370472,1.2279,-0.578705,0.533309,0.406326,-0.464307
10017271346283,0.670811,0.351072,1.22386,-0.649932,0.528223,0.414238,-0.356336
10017504362083,0.700258,0.426279,1.21376,-0.673269,0.638472,0.152022,-0.340516
10017737384383,0.710349,0.513907,1.17239,-0.725243,0.669703,0.104044,-0.121225
10017970408783,0.660256,0.641004,1.17048,-0.665224,0.722094,0.176988,-0.0687938
10018203431983,0.609426,0.812961,1.1262,-0.596817,0.771942,0.207725,-0.0690326
10018436456183,0.527327,0.92317,1.05513,-0.538734,0.814115,0.210534,-0.051564
10018669483483,0.459489,0.954753,0.983591,-0.482705,0.850791,0.204519,0.0363682
10018902501283,0.43869,0.956182,0.961609,-0.454907,0.865084,0.192922,0.086434
10019135524583,0.405544,0.947781,0.94808,-0.438978,0.869749,0.194433,0.114156
10019368546283,0.326599,0.897937,0.907323,-0.436553,0.856761,0.244494,0.124917
10019601570083,0.260901,0.837975,0.87656,-0.422325,0.850476,0.309965,0.0474783
10019834592983,0.265456,0.836844,0.892211,-0.438863,0.85606,0.27301,0.00516573
10020067622783,0.272366,0.815435,1.01917,-0.516655,0.813912,0.25933,-0.0579851
10020300640383,0.313395,0.805684,1.12612,-0.617939,0.742558,0.23137,-0.115006
10020533665983,0.363941,0.865477,1.22377,-0.748677,0.598255,0.206903,-0.196887
10020766685983,0.413444,1.01414,1.28733,-0.789138,0.475271,0.232254,-0.312149
10020999730983,0.420219,1.16226,1.29927,-0.721464,0.438982,0.221641,-0.487503
10021232732583,0.344447,1.14961,1.3075,-0.585801,0.303579,0.379823,-0.648392
10021465761483,0.274133,1.14469,1.28813,-0.455813,0.201484,0.469098,-0.729099
10021698782183,0.211963,1.19126,1.31419,-0.36508,0.166753,0.478836,-0.780785
10021931800983,0.152367,1.23349,1.29274,-0.253453,0.114545,0.516028,-0.810158
10022164881883,0.204554,1.18751,1.28738,-0.013988,-0.0599649,0.568025,-0.820705
10022397848383,0.287433,1.09805,1.26984,0.199504,-0.168628,0.526437,-0.80909
10022630882983,0.373019,0.984434,1.27068,0.33835,-0.222417,0.49592,-0.768188
10022863897883,0.426595,0.88425,1.2896,0.41523,-0.250072,0.469627,-0.737902
10023096916883,0.477262,0.786141,1.2826,0.456719,-0.325329,0.419447,-0.713887
10023329940983,0.498584,0.668462,1.29921,0.49329,-0.334591,0.393614,-0.699844
10023562963983,0.573192,0.577886,1.29066,0.506556,-0.361928,0.385371,-0.681101
10023796043883,0.704978,0.514804,1.27196,0.512475,-0.371339,0.379664,-0.674783
10024029015883,0.85223,0.475032,1.28131,0.518416,-0.381214,0.37194,-0.669015
10024262033483,0.97112,0.428769,1.28106,0.527085,-0.392048,0.379555,-0.651474
