#timestamp,p_WS_W_x,p_WS_W_y,p_WS_W_z,q_WS_w,q_WS_x,q_WS_y,q_WS_z,v_WS_W_x,v_WS_W_y,v_WS_W_z,b_g_x,b_g_y,b_g_z,b_a_x,b_a_y,b_a_z
7670221460715,6.515970195873898316e-05,4.664683805664497526e-05,1.396268871818409120e-04,7.460312142315299599e-01,-6.656814922018504666e-01,-1.740215309932936771e-02,-1.656321120590545674e-03,-1.106837037842817260e-03,-3.369101936233698854e-04,4.138351096367270899e-04,3.934635143910066067e-04,9.922433595448518651e-04,-2.198393194177840186e-04,-4.988728715560593330e-02,8.466276409900007349e-02,1.060841721585007932e-02
7670254745415,4.090716928745382621e-05,3.970945466374610077e-05,9.742859800976029841e-05,7.459189343509409209e-01,-6.658118766259123467e-01,-1.722690168355544768e-02,-1.649902731292453425e-03,-3.375219150258493847e-04,7.012164019383448606e-04,-4.524599141471341828e-04,4.947394846904597590e-04,9.440179465157515302e-06,1.947874810925831468e-04,-4.999054117802695374e-02,8.588422454324579070e-02,1.033065007974467812e-02
7670288047815,5.260736680590584610e-05,9.340757408322249698e-05,1.147828434355573985e-04,7.458882942514566405e-01,-6.658446929370402945e-01,-1.728275402956224241e-02,-1.674454951518685808e-03,-4.579676653036358468e-04,1.212700253808599070e-03,-8.159785170128659769e-04,4.712620245912958121e-04,-4.676594799007102244e-05,2.005515357860580285e-04,-4.989503549910926511e-02,8.429165539458774448e-02,1.053075941241283890e-02
7670321322715,3.992713078128337813e-05,1.162394711374385882e-04,1.034723429368266968e-04,7.459305098311994620e-01,-6.657971170299583630e-01,-1.729047908802644820e-02,-1.706689916006799007e-03,-5.484308782473760070e-04,6.466741558724286481e-04,-5.503603870543415490e-04,4.337277730089798139e-04,-7.328265582154876753e-05,2.142991661492186400e-04,-4.987164297351080744e-02,8.408003606089506365e-02,1.059018970159737727e-02
7670354628015,4.743549836464561496e-05,8.907082184812800348e-05,4.902518038327180185e-05,7.460292875312709571e-01,-6.656889166887561826e-01,-1.720004480233484206e-02,-1.651303161802698208e-03,-3.627519238293648650e-05,-8.627313423962730001e-05,-1.369830993467359209e-03,-6.998340832259395490e-05,-3.098003889658835315e-04,2.954286322987720748e-04,-4.980493480311171117e-02,8.434069943042143969e-02,1.046721851937424015e-02
7670387903615,4.934276620067173252e-05,8.250708943350770644e-05,2.596796260057021420e-05,7.460294697325049462e-01,-6.656895122557349165e-01,-1.717513265328981034e-02,-1.586940988595424065e-03,-3.752637496370342255e-04,-2.429702749381070165e-04,-1.245811424045842374e-03,-1.162928619065214052e-04,-3.447891999918240133e-04,2.404786336042352647e-04,-4.975647460461921773e-02,8.413373240036792211e-02,1.049044029754298522e-02
7670421190915,6.033809797074301992e-05,7.288128716163973177e-05,2.318439378223171687e-05,7.460639723812032553e-01,-6.656514896376776180e-01,-1.715100764098958716e-02,-1.576830624624956777e-03,-2.532543494187603763e-04,-7.804827395660251599e-05,-6.653167677938148523e-04,-2.216954438212533464e-04,-4.119059458082772996e-04,1.702672117433674836e-04,-4.976348973691505778e-02,8.544029147103399113e-02,1.050940110766749626e-02
7670454481015,6.772213613576013528e-05,7.593912831027107831e-05,3.187824417291982074e-05,7.461117594356303506e-01,-6.655982165587669419e-01,-1.713876729094278989e-02,-1.587199232561541497e-03,-1.181242128817620055e-04,5.090587999683881398e-05,-2.011235300428658728e-04,-3.023861221834490964e-04,-4.518871029675856216e-04,1.457252368938118906e-04,-4.978695341312280170e-02,8.589924261708088704e-02,1.044971061897792888e-02
7670487771015,7.029126929662773049e-05,8.728170459341569657e-05,4.968657888367333548e-05,7.460998010177585238e-01,-6.656122710600694825e-01,-1.711735009360216761e-02,-1.545270620588835376e-03,-1.268572022553731977e-04,2.280498670429624358e-04,-3.659550795588897788e-05,-3.269908103858747638e-04,-4.659102342733040876e-04,1.164127219906570346e-04,-4.976365168903448821e-02,8.614784609304432239e-02,1.042281309399746558e-02
7670521060215,7.642279392236072267e-05,7.694512871149080909e-05,1.010310079376584944e-04,7.461105601094707440e-01,-6.656018955131458581e-01,-1.705837329564761917e-02,-1.469926170112705478e-03,1.149493556392455106e-04,-2.827371715223675171e-04,2.710925334200767851e-04,-4.757925752577743051e-04,-5.426150671849567977e-04,-5.471725883369229744e-05,-4.952978357364153095e-02,8.749593778586457760e-02,1.025636753322138259e-02
7670554349315,1.111553090997710765e-04,1.245131812695641430e-04,1.304775033246976124e-04,7.461279125259371314e-01,-6.655801014176863095e-01,-1.714784759210596227e-02,-1.489318457526994264e-03,-1.371733369240171784e-04,7.060412506166598287e-06,-8.179162944241527219e-04,-5.368442476265360011e-04,-4.974413176224716689e-04,-1.365848941054145489e-04,-4.928460905888534804e-02,8.660444100085555597e-02,1.041991791893833244e-02
7670587637915,1.350566514238176548e-04,1.113633831414318951e-04,1.062116966090690025e-04,7.461481401052622031e-01,-6.655578638760707433e-01,-1.712712745993489813e-02,-1.531128717912713958e-03,-5.123696434233065370e-04,4.350283052062952510e-04,-4.711501655775410854e-04,-6.030436963102151545e-04,-4.805568200517055079e-04,-1.311990774213591207e-04,-4.939881536303176307e-02,8.708961380278470998e-02,1.033952189396449180e-02
7670620928215,2.583629379890331831e-05,2.092148505042663706e-07,9.528880005558550191e-06,7.462898043767678402e-01,-6.653980507609951189e-01,-1.716814082670503616e-02,-1.488914808920420918e-03,-2.940755635660421193e-04,-2.474765838728591651e-03,9.606166871055363873e-04,-1.327219419873996173e-03,-6.120022646755297023e-04,3.784543594951321954e-04,-5.041844303134966621e-02,9.097590083174154907e-02,9.054389532830300208e-03
7670654220015,1.871154863290781507e-04,-1.852346079354724663e-04,2.954569891853389848e-04,7.484557813158982942e-01,-6.629676532577781778e-01,-1.694401607116546513e-02,-8.570111218872992695e-04,-3.319350348399918932e-04,-4.625715016256397999e-03,1.103158398355534413e-02,-1.154337544100575647e-03,-5.385083121945084600e-04,2.188405564875634804e-04,-4.991766150289667775e-02,8.973459757049308261e-02,9.649052714018137994e-03
7670687506015,-3.455464136848141214e-04,6.790707187446979156e-04,-1.638235762048269144e-04,7.402179354845006554e-01,-6.720307794801984036e-01,-2.120925401468340063e-02,1.485584881892461047e-03,-4.120718341435044424e-02,3.924945462024221482e-02,-3.422253990827751891e-02,-1.310607085181266212e-03,-3.800187022152108174e-04,-1.815308249194511937e-05,-4.987436415094070180e-02,8.930033521777525074e-02,1.059461590754674949e-02
7670720796515,-7.332697699507764646e-04,4.511612266266211142e-04,-7.215755926101296040e-04,7.240642360603857242e-01,-6.893307721001766808e-01,-2.285281686494770176e-02,-5.640696357867886097e-03,1.978190995612475259e-02,-9.916136289010178684e-02,-2.019127395165591643e-02,-2.046227277424149480e-03,-1.699627080738296144e-04,-3.422632222358786111e-04,-4.940936333697518168e-02,8.210680893180158368e-02,1.298133397689552569e-02
7670754141715,1.010434075059039654e-03,-6.580686795734394696e-03,-5.531460837966981157e-04,6.790838986965919144e-01,-7.327583893855929009e-01,-4.204813005246667984e-02,-1.192292225755933049e-02,9.574403034199834017e-02,-3.552905543761045171e-01,5.871176997679667525e-02,-2.539428379445114910e-03,-2.193581831074888436e-04,-4.958051337269612406e-04,-4.900990246882822032e-02,7.683380453384423825e-02,1.237765530439250555e-02
7670787374215,6.280320985059141721e-03,-2.247307186522248118e-02,4.922262209019536219e-03,6.082990515283728250e-01,-7.916711413227892624e-01,-5.271833567383632513e-02,-2.120954950335441833e-02,2.149834433053303406e-01,-5.444512327098240956e-01,2.940342588824675363e-01,-2.750171793755023120e-03,-1.633797395289091482e-04,-4.563070534542928384e-04,-4.916631101227795370e-02,7.961758897010065561e-02,1.197114568599513817e-02
7670820664715,1.674182419870839239e-02,-4.253805018767984475e-02,2.085075045689665021e-02,5.413817961165551251e-01,-8.380946936115826196e-01,-6.065071730468591521e-02,-2.871455840070200743e-02,3.703466691628987117e-01,-5.149990847435435004e-01,5.848408747664379792e-01,-4.166100420606002989e-03,3.781406904840093871e-04,-3.185743977664637718e-04,-5.188574825904851417e-02,9.181925350830735799e-02,9.798293330361669898e-03
7670853960315,2.821976219303055575e-02,-6.550120928305566692e-02,4.222986465829416808e-02,4.841346756256332262e-01,-8.731012411920066052e-01,-5.138296983191484313e-02,-2.583851576799747751e-02,4.287430586500802221e-01,-5.440861644067943592e-01,7.811085827404311566e-01,-6.980509118698639652e-03,1.797526650181840470e-03,-6.873106701932435707e-04,-5.213017908766594960e-02,1.194745687612096818e-01,1.019626830599217396e-02
7670887243115,4.289659527830341074e-02,-8.462276744879633494e-02,7.132478290767599316e-02,4.188611201750969681e-01,-9.079786259658968461e-01,-2.637956863892908493e-03,-1.110035937839019132e-02,4.617697698313723564e-01,-5.185055387292453188e-01,9.756490937253881057e-01,-7.403818642827737599e-03,2.215574013596035858e-03,-9.691234203585139591e-04,-5.179700805345998499e-02,1.180721321816701891e-01,8.678093146608086353e-03
7670920532215,6.102227227011650101e-02,-9.739674453213838234e-02,1.056006230330839429e-01,3.624260206460864775e-01,-9.298480412817384799e-01,6.174586001380329148e-02,1.474613353773398389e-02,5.901447746227524993e-01,-2.726784366793045811e-01,1.087017261362243969e+00,-7.794198875368413618e-03,2.364272053425173735e-03,-1.143345314023492361e-03,-5.137400783574660318e-02,1.159684668804608909e-01,9.000399662400499975e-03
7670953827315,8.840269726733832045e-02,-1.041869238413371673e-01,1.417184788389379002e-01,3.204874739197087763e-01,-9.389984661725410131e-01,1.200484834398651696e-01,3.402971069474061694e-02,8.592794710937907698e-01,-1.259455523409830913e-01,1.252552113750918572e+00,-9.392149552260758635e-03,2.530244795444675909e-03,-1.392195492364506305e-03,-4.941128094935183512e-02,9.603231423060279437e-02,8.761413686594537314e-03
7670987112615,1.168040926242978755e-01,-1.043592492808226163e-01,1.867453032281102265e-01,-2.739419144500611081e-01,9.463584345760043259e-01,-1.653742812382702210e-01,-4.486521948253051340e-02,1.030571292324025778e+00,5.348302042365636610e-02,1.326620706603108601e+00,-7.545922131033847881e-03,2.319540097600713679e-03,-7.799570934720390959e-04,-5.105704804281729903e-02,1.000149136317959458e-01,1.326302527794043055e-02
7671020399815,1.541820536579425471e-01,-1.039877042089966397e-01,2.310907038144267844e-01,-2.566611447845872918e-01,9.422758142606869614e-01,-2.092012045695864353e-01,-4.976145721196930521e-02,1.087463569870967373e+00,2.258546393138677333e-01,1.305540330883375510e+00,-7.073399984694869226e-03,2.059075109772316725e-03,-5.485759707347009949e-04,-5.396161953446303172e-02,1.006994717028325131e-01,2.081142995365638237e-03
7671053689215,1.936352349292075059e-01,-1.011641287472348771e-01,2.743744161543735793e-01,-2.577663424879424459e-01,9.319067389743797003e-01,-2.483357886939679682e-01,-5.861466188822574835e-02,1.069046779894493815e+00,3.355333780108500363e-01,1.324220676548913289e+00,-6.527349918650268701e-03,1.349331292728564750e-03,-7.525366502589598975e-04,-5.535159504584716283e-02,1.040940271963806535e-01,1.912343024903132233e-03
7671086979515,2.293520748772190088e-01,-9.026380469385122951e-02,3.187858527978501555e-01,-2.676339426387413511e-01,9.210178099881050073e-01,-2.738941401270079123e-01,-7.127598779704566456e-02,1.053345394050248629e+00,3.672181285407790097e-01,1.384118320249418055e+00,-6.679719402429104558e-03,1.097087804465387813e-03,-6.381738337320898942e-04,-5.433919919569867724e-02,1.053769699110973096e-01,-2.050666053133756543e-03
7671120274415,2.658990851429638980e-01,-7.317614396356530992e-02,3.635627008892997059e-01,-2.785468996620250048e-01,9.157591771916023804e-01,-2.780152265891472907e-01,-8.064916529399589196e-02,1.015853583211350442e+00,3.842606348861645205e-01,1.435964542155756307e+00,-5.975105434477897756e-03,5.772789359213771534e-04,-8.551522168408981842e-04,-4.747454089321826581e-02,1.018632835118734870e-01,-2.343382185824648828e-03
7671153557315,2.950059434658677815e-01,-5.745036616478702007e-02,4.115273524096038082e-01,-2.903425909318871900e-01,9.164811479338230704e-01,-2.602632431123992895e-01,-8.959090164451326277e-02,8.548674207051992768e-01,4.524415777442459263e-01,1.486511419127361178e+00,-6.060586016113922447e-03,8.952465545205670378e-05,-8.784304107473197600e-04,-3.668211446785799718e-02,9.808419595642101085e-02,1.515483243844369110e-02
7671186847315,3.180259197771037050e-01,-4.101736753145548975e-02,4.635920126270369201e-01,-3.143003522235235936e-01,9.111575215327635258e-01,-2.445616876757800984e-01,-1.058151240022659062e-01,5.729207466616844657e-01,5.458838590043977312e-01,1.480907728368955789e+00,-5.414037416098371920e-03,-2.378594558081217024e-04,-1.140817778913256076e-03,-4.602090521577672372e-02,1.038195514032789618e-01,2.107981740748335678e-02
7671220137315,3.320895101204008326e-01,-2.349213075444023247e-02,5.123289510150600412e-01,-3.384411206457169086e-01,8.999305021131429605e-01,-2.399027159484968530e-01,-1.342735495285376224e-01,3.547928252732529542e-01,5.371592479112216045e-01,1.490516296679091690e+00,-5.050998889521811364e-03,-3.594938450325276848e-04,-1.341848054754991209e-03,-5.428954694827821392e-02,9.856472638627401806e-02,1.121531489566780955e-02
7671253426915,3.385252919974278685e-01,-6.351430047517659001e-03,5.601643681082189019e-01,-3.486943844565333350e-01,8.896483402154897746e-01,-2.400055406113266732e-01,-1.712757936083453836e-01,2.162896491452370729e-01,4.856198221483526978e-01,1.467785065631475705e+00,-4.552635710364368211e-03,-3.512009989646833522e-04,-1.692070422573291192e-03,-6.368665954670868490e-02,8.970479619861887466e-02,-3.169334760594081854e-04
7671286714915,3.401284369749955627e-01,9.323812007784542874e-03,6.087374264234466370e-01,-3.483366470757475741e-01,8.792780626122201904e-01,-2.468171698914372048e-01,-2.112177870343980302e-01,9.505455871458676209e-02,4.707063147315593277e-01,1.412258710024296038e+00,-4.142343304225446637e-03,-5.788285108691914411e-04,-1.934423107956485116e-03,-6.218103383570958154e-02,8.512360863257260879e-02,1.284002048275153553e-02
7671320004315,3.342924719234405262e-01,2.981812388019702484e-02,6.511527681595477013e-01,-3.452416148113323091e-01,8.670785079511411642e-01,-2.587669852806350201e-01,-2.490436423208958472e-01,-9.784760470332538526e-03,5.015225359079623635e-01,1.327686526153910362e+00,-3.970793153044450616e-03,-3.194250101761956324e-04,-1.440300609045964096e-03,-5.395373601475917519e-02,7.306594772334175369e-02,2.374145496760190349e-02
7671353295315,3.290323193446189620e-01,5.043323331852544306e-02,6.954927887015960319e-01,-3.409161440080284988e-01,8.516180940594769710e-01,-2.764415351579475599e-01,-2.865360051803582664e-01,-8.803479747818138135e-02,5.694835081272486832e-01,1.271507567845001851e+00,-3.963209323541987995e-03,3.169791097761362085e-05,-1.114644093161023738e-03,-5.346623192591191259e-02,7.009390715717947473e-02,4.311155552036172178e-02
7671386585715,3.276438744813520154e-01,7.679123316766216234e-02,7.459193705620800197e-01,-3.429880108727855204e-01,8.312063175170029128e-01,-2.967434594222555511e-01,-3.215565291009742088e-01,-7.653555954165755515e-02,6.054924671938105574e-01,1.216186488383850461e+00,-3.632600395543175188e-03,4.818239160970548074e-04,-1.227725958170645731e-03,-2.372310224014599622e-02,8.250165476108457796e-02,9.241396164192201834e-02
7671419872315,3.257904822475041207e-01,9.805119119852570564e-02,7.913948585342209796e-01,-3.424200382414184229e-01,8.168749140552464816e-01,-3.071858754909809752e-01,-3.479953018315317115e-01,-1.176205201692541967e-02,5.178326952878015144e-01,1.152016392229616715e+00,-4.300167361962463179e-03,9.703400503654872628e-05,-1.267451809257538536e-03,-9.726100931081941149e-06,8.955065660417334261e-02,1.266600629933037070e-01
7671453162315,3.264891193472578834e-01,1.187625064461727969e-01,8.302959320052357706e-01,-3.461433060679146023e-01,8.071541448370559424e-01,-3.047797529762804603e-01,-3.685054956339899324e-01,1.099228815475154948e-02,5.133043341741172494e-01,1.042120961934291712e+00,-3.713065949436300615e-03,-6.683487548013660547e-05,-1.605457987116538487e-03,1.143485096935769815e-02,8.999223793600064081e-02,1.427260622350810804e-01
7671486460915,3.217381695529665242e-01,1.347887279151336326e-01,8.627674671841532028e-01,-3.674790026296838596e-01,7.956606630128927327e-01,-2.989031963857448071e-01,-3.775449260029349885e-01,-3.967388250478171008e-02,4.567350861520240723e-01,9.317938472375408843e-01,-3.343741040705104119e-03,2.510101016445255437e-05,-2.114053476107575526e-03,9.277935900977881886e-03,8.196466871409455179e-02,1.526475320683171322e-01
7671519740215,3.258775054004262595e-01,1.496809115728013895e-01,8.998497481401718234e-01,-3.783658813305456614e-01,7.915958602993184989e-01,-2.871822523480979661e-01,-3.843717051738001489e-01,-4.786612438477402115e-02,2.402129521985872096e-01,9.100746744354812900e-01,-3.741903861112788696e-03,-3.145806780497616422e-04,-2.400402538954784712e-03,4.086291817876223226e-02,9.248612929557581408e-02,1.718734104147770503e-01
7671553030915,3.274409903095244490e-01,1.590821778435376477e-01,9.348174023160787938e-01,-3.592195785536102526e-01,8.012909711591801321e-01,-2.585213353493037158e-01,-4.025677496915987530e-01,-6.325335538724553841e-02,8.704867573444662054e-02,9.090356426100537623e-01,-4.255020135827889717e-03,-6.808625853095466671e-04,-2.207081727726543582e-03,6.607576964002968845e-02,1.007310555679700875e-01,1.801943915995754264e-01
7671586333215,3.183848230744747987e-01,1.631938213721093045e-01,9.594367743171758889e-01,-3.380457092622797255e-01,8.139850634736429669e-01,-2.353338826651572846e-01,-4.095990460937544153e-01,-5.219080314831486822e-02,1.199912428014014154e-01,7.848644792301463502e-01,-4.310287097087365377e-03,-5.970481448556919828e-04,-2.059881479660893421e-03,5.153169863371418608e-02,9.752587969242977606e-02,1.687920069170576742e-01
7671619631815,3.149419501373953434e-01,1.624530745418964472e-01,9.807571324472063035e-01,-3.314567355277911465e-01,8.221986064036518327e-01,-2.207405778637221705e-01,-4.066933505548654959e-01,-9.338828157546567865e-02,1.682760962674340610e-01,7.002674436850315765e-01,-4.625318580841174428e-03,-5.692200698162895242e-04,-2.676392098553635832e-03,2.725080496234040528e-02,9.414847448361768345e-02,1.550190440665118741e-01
7671652899215,3.097622039962850682e-01,1.663199037384593404e-01,9.970276866986527153e-01,-3.282905841679504833e-01,8.264436605572255123e-01,-2.018261912567871630e-01,-4.104660239218562157e-01,-9.397725193228201324e-02,1.076555843283859976e-01,6.254302793031493168e-01,-4.770966148213891429e-03,-3.640566417779522593e-04,-2.588657457809621660e-03,1.540699873435643318e-02,9.143372482334742590e-02,1.434030149781231611e-01
7671686193715,3.082431279904763177e-01,1.667853034295078973e-01,1.014143800243321403e+00,-3.240526279708366708e-01,8.335555301973872622e-01,-1.737305056135845793e-01,-4.123018115431892339e-01,-1.242075367666454003e-02,4.821247075161237683e-02,4.979276716045547557e-01,-4.699405664167956992e-03,-2.880160016459434066e-04,-2.883912765901723314e-03,2.544782586035359423e-02,9.018857140329426814e-02,1.373074281038456912e-01
7671719494615,3.075718864813737352e-01,1.651130730346284103e-01,1.026853467177084589e+00,-3.336698379556391481e-01,8.394494619738315233e-01,-1.405142379970018007e-01,-4.052712535458495857e-01,7.411850817381567154e-04,7.554446782136775562e-02,3.600605710336224341e-01,-4.440475585135190452e-03,-3.678275899332141908e-04,-3.241334102952963658e-03,2.337468563050437709e-02,8.692948543402531647e-02,1.214568571907218980e-01
7671752766215,3.031953383833068116e-01,1.666683007154853013e-01,1.032904934045599354e+00,-3.465598604923357251e-01,8.457026586379607913e-01,-1.109530666962970230e-01,-3.903494501839406827e-01,-1.981606724818884072e-02,6.407640812613579762e-02,3.076283896882829882e-01,-4.749466090165185145e-03,-2.737110091605329506e-04,-2.768770597231991117e-03,2.382719991226032313e-02,8.205338321890691400e-02,1.188755656474339839e-01
7671786055115,2.987404174043034044e-01,1.711857882629112537e-01,1.042590628644267881e+00,-3.501897738264448945e-01,8.524840542750070638e-01,-8.863358352892045100e-02,-3.778652503010195840e-01,-1.244058958307479729e-01,9.817823534292489940e-02,3.097544575384695298e-01,-4.163054463073911048e-03,4.669604218702895885e-06,-2.624344256848619005e-03,4.135538670903150110e-03,8.234844131481815210e-02,1.224597097325740014e-01
7671819346015,2.896222472340710397e-01,1.736471288443456051e-01,1.050432632210966943e+00,-3.550429534891336170e-01,8.542426243755470994e-01,-7.557655240307230293e-02,-3.721588701140368660e-01,-1.931726486463973547e-01,1.217101577651635985e-01,2.855786904583768049e-01,-4.201452357205028194e-03,-1.429754160620621468e-06,-2.424219467350390619e-03,-6.910290370879678887e-03,8.109415595218212591e-02,1.193570108967755838e-01
7671852635315,2.834867800909759428e-01,1.774350559039140907e-01,1.060607434230774526e+00,-3.551007053338252617e-01,8.562498511600195039e-01,-6.264258965086479114e-02,-3.698859113587559255e-01,-2.035300537828443335e-01,1.390464911099422995e-01,2.582406472511000195e-01,-4.323149288503672430e-03,-2.325320624079534818e-04,-2.048890349535860151e-03,-2.348845142154548302e-02,8.729897884029517996e-02,1.161161982179253205e-01
7671885924015,2.803850020192824033e-01,1.874217331146079413e-01,1.069050884861046491e+00,-3.562079560653627075e-01,8.566427190905582245e-01,-4.199447808182448644e-02,-3.708309691429597099e-01,-2.214740748704080164e-01,2.692536007811187626e-01,2.236866531992341700e-01,-3.943676004898459368e-03,-2.203977697283977983e-04,-2.197762542630490260e-03,-2.061737430012622677e-02,8.700316834984109238e-02,1.256331455098215477e-01
7671919213615,2.694864900302825772e-01,1.959395691014662044e-01,1.075022832101707460e+00,-3.664315851386226175e-01,8.521204284885350866e-01,-1.865711971817463760e-02,-3.731897381348174836e-01,-3.032653271587087973e-01,3.874001722106922840e-01,2.225614178626723061e-01,-4.241950304535124089e-03,-3.635909096326407565e-04,-2.328249178655047904e-03,-1.997615245977870865e-02,8.397046009898616326e-02,1.223681601732404534e-01
7671952504315,2.602637032385409777e-01,2.132522108692510854e-01,1.085539847261549395e+00,-3.727723693524991888e-01,8.453649959144379222e-01,-9.010073944314073505e-03,-3.825148401009093035e-01,-3.996318758500217450e-01,4.503435540417680683e-01,2.474576744142696072e-01,-3.826083776009152858e-03,-2.425383466037766731e-04,-2.316261130911097949e-03,-2.463641591937005063e-02,8.582225158764920925e-02,1.266107382826888450e-01
7671985791615,2.462031592262263480e-01,2.288620827599617547e-01,1.093478014541733101e+00,-3.692897630037986212e-01,8.408124865910009405e-01,-1.151557561741003294e-02,-3.956347113834371432e-01,-4.099865635569594491e-01,5.816476783370202464e-01,1.767721014362355625e-01,-3.754160301893459326e-03,-5.567449183731635080e-04,-2.136931465213123566e-03,-1.911909158844578294e-02,8.889685981143984062e-02,1.185837114740119769e-01
7672019082515,2.321071107108114151e-01,2.535201250987221266e-01,1.099358306997142654e+00,-3.621405408286431094e-01,8.400077519008846139e-01,-1.601453639499604217e-02,-4.037136857462393924e-01,-3.963848323607374047e-01,7.963634197317847052e-01,7.969709125790437609e-02,-3.612442014834458311e-03,-6.686162474225641229e-04,-1.870536580104265739e-03,-2.174053670286126352e-02,9.091803695762014359e-02,1.267128421118815240e-01
