#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
9960879751483,1.1769720316,0.5277637839,1.0765334368,-0.2157775164,0.1535386890,-0.8384889364,0.4762377143
9961112766483,1.2935540676,0.5772108436,1.0792145729,-0.1526126713,0.1385923177,-0.8434113264,0.4961439967
9961345789283,1.4263021946,0.6388763189,1.0704618692,-0.1198362634,0.1642449200,-0.8487107754,0.4882140756
9961578813683,1.4967359304,0.6933801174,1.0630820990,-0.1005920023,0.1949107796,-0.8520067334,0.4753689468
9961811836483,1.4987829924,0.7109836340,1.0740251541,-0.1473267525,0.2273347527,-0.8393930197,0.4712038934
9962044901683,1.5112888813,0.6854630709,1.0260540247,-0.1979541034,0.2905639708,-0.8474094868,0.3978491127
9962277882183,1.5552287102,0.6834000945,1.0088235140,-0.2110234946,0.3213581145,-0.8410009146,0.3806777596
9962510906183,1.6021382809,0.7160012722,1.0539218187,-0.1856448352,0.3035633862,-0.8187541366,0.4505851269
9962743928683,1.6652964354,0.6903932691,1.0712815523,-0.1835988611,0.2533126771,-0.8145663738,0.4884729683
9962976951483,1.7574703693,0.5629279613,1.0226725340,-0.1840597689,0.2284249812,-0.8337913156,0.4676923454
9963209975283,1.8409578800,0.4223788381,0.9741607308,-0.1666095406,0.2330090106,-0.8696729541,0.4020162523
9963443000183,1.8836650848,0.3498782218,0.9539353251,-0.1508393884,0.2358717024,-0.8905042410,0.3586283326
9963676039383,1.9113479853,0.3285479546,0.9614380598,-0.1180677712,0.2017329335,-0.8987866640,0.3708725870
9963909044783,1.9351649284,0.3432818949,0.9781401157,-0.0865693465,0.1608367711,-0.9041962028,0.3860913813
9964142068283,1.9543291330,0.3742856085,1.0035690069,-0.0450360253,0.1403472871,-0.8971959949,0.4163096845
9964375090483,1.9500653744,0.4003061950,1.0287879705,0.0165412519,0.1123310626,-0.8820309043,0.4573070407
9964608119383,1.9259554148,0.4227223098,1.0462325811,0.0219083671,0.1059993505,-0.8745831847,0.4726398885
9964841137483,1.8987807035,0.4586700499,1.0651503801,-0.0548503399,0.1753949970,-0.8571475148,0.4811716378
9965074160483,1.8672111034,0.4999502897,1.0744729042,-0.1869536638,0.3425283134,-0.7948668003,0.4646606147
9965307183583,1.8401943445,0.5998547077,1.0775634050,-0.3051418364,0.5362556577,-0.6742849946,0.4057809412
9965540205383,1.7519148588,0.7966731191,1.0932612419,-0.4256303608,0.7212453485,-0.4494881034,0.3108124435
9965773229783,1.5405648947,0.9496113658,1.0979712009,-0.5060722828,0.8254233599,-0.1953778267,0.1561880261
9966006258483,1.3402032852,1.0336264372,1.0585120916,-0.4966947138,0.8640176654,-0.0627646074,0.0531825945
9966239275583,1.1786824465,1.0665420294,1.0068340302,-0.4299222231,0.9022305012,0.0235205889,-0.0243688561
9966472299083,1.1074950695,1.0586155653,0.9963379502,-0.4183080494,0.9067284465,0.0467662551,-0.0259793140
9966705321583,1.1103214025,1.0399093628,0.9865950942,-0.4078062773,0.9119880795,0.0440898910,0.0052760444
9966938345483,1.1396652460,0.9955867529,0.9976234436,-0.4225927293,0.9040713906,0.0549320802,0.0324483812
9967171368483,1.2037843466,0.9110059738,1.0170552731,-0.4519186318,0.8897318244,0.0633226857,0.0117092794
9967870437283,1.2768734694,0.8076155186,1.0474485159,-0.4526220560,0.8845719695,0.0303843915,-0.1083635092
9968103460683,1.2262558937,0.8470357656,1.0310810804,-0.4271633029,0.8966901302,0.0023827644,-0.1160719469
9968336537783,1.2243858576,0.8928513527,1.0171967745,-0.4203590155,0.9030411243,-0.0668730289,-0.0578178689
9968569508483,1.2137522697,0.9131414890,1.0053988695,-0.4097282290,0.9050591588,-0.1139758304,-0.0005661564
9968802535083,1.2208924294,0.9090316296,1.0125992298,-0.4111832976,0.8894605041,-0.1355214119,0.1463636160
9969035553183,1.2495363951,0.8934867382,1.0181066990,-0.3958251476,0.8798627257,-0.1457037181,0.2189395279
9969268576283,1.2633601427,0.8382354975,1.0237902403,-0.3916903436,0.8726566434,-0.2114252448,0.2008693814
9969501599283,1.2465076447,0.7721787095,1.0074733496,-0.3976923823,0.8781061769,-0.2401011288,0.1145507470
9969734622983,1.2432032824,0.6782483459,1.0086899996,-0.4100137055,0.8707263470,-0.2553946078,0.0921846107
9969967645383,1.2880321741,0.5572676063,1.0376560688,-0.4036999643,0.8080181479,-0.3599081933,0.2336646318
9970200672783,1.3364319801,0.4706374407,1.0742815733,-0.3858024180,0.7439575791,-0.4168500602,0.3520221412
9970433692283,1.3232456446,0.5203106403,1.0572384596,-0.4620954394,0.7921585441,-0.3605297506,0.1702087969
9970666714683,1.2418184280,0.6137855053,1.0524899960,-0.5048583150,0.8216910362,-0.2639228702,-0.0169267505
9970899739283,1.1407511234,0.7033140659,1.0833450556,-0.5375803709,0.8287226558,-0.1355038732,-0.0765822753
9971132760283,1.0491627455,0.8402329087,1.0847218037,-0.5272921324,0.8470193148,-0.0139739998,-0.0657733679
9971365790983,0.9484515190,0.9275335670,1.0815002918,-0.4986538291,0.8601961732,0.0735918507,-0.0774024725
9971598807883,0.8811924458,0.9628682733,1.0846599340,-0.4881186187,0.8556954861,0.1407396495,-0.0985792950
9972064852983,0.8684720993,0.9909105301,1.0750232935,-0.4610243738,0.8489573002,0.2191655338,-0.1367277205
9972297876983,0.9382090569,1.0228486061,1.0742707253,-0.4651708603,0.8560884595,0.1893166900,-0.1220160276
9972530900183,1.0434151888,1.0575301647,1.0797436237,-0.4817698300,0.8608382940,0.1321363598,-0.0969295204
9972763928583,1.1037122011,1.0653067827,1.0789773464,-0.4812646806,0.8648138046,0.1220663786,-0.0747072920
9972996968383,1.0886466503,1.0458452702,1.0858589411,-0.4792201221,0.8508587480,0.1820941269,-0.1150183082
9973229968683,1.0113216639,0.9925587773,1.0858825445,-0.4696469903,0.8301090598,0.2565526962,-0.1566252410
9973462992883,0.8690345883,0.8795019984,1.1077270508,-0.5110261440,0.7662644386,0.3380578458,-0.1934118271
9973696015883,0.6934060454,0.7261137366,1.0975432396,-0.5246158242,0.7038659453,0.4303439260,-0.2101313919
9973929038483,0.5794972181,0.5993533134,1.0302959681,-0.4220523536,0.6820194125,0.5467903614,-0.2402950674
9974162066983,0.5481103659,0.5734004378,1.0266855955,-0.4083396196,0.6723480821,0.5673362017,-0.2435906380
9974395085583,0.5427455306,0.6172364950,1.0894423723,-0.4927203357,0.6602103710,0.5039472580,-0.2595884502
9974628108583,0.5273628235,0.7259047627,1.1645740271,-0.6251025796,0.6469147801,0.3641669452,-0.2411027104
9974861131583,0.5090429187,0.8489022851,1.2181475163,-0.7061775327,0.6242504120,0.2437665910,-0.2284789383
9975094155483,0.5018524528,0.9076605439,1.2649878263,-0.7685549259,0.5529267788,0.1930562407,-0.2575357854
9975327176983,0.4494666457,0.9426663518,1.2846213579,-0.8203281760,0.5081202984,0.1872172505,-0.1839157492
9975560207883,0.3615795076,0.9753803611,1.2588896751,-0.8163078427,0.5104743242,0.2204918414,-0.1563357860
9975793224083,0.2134005129,0.9749981761,1.2006527185,-0.6685861349,0.5762321949,0.3713725507,-0.2881518602
9976026245883,0.1175665855,0.9182665944,1.1468801498,-0.4154587388,0.5065306425,0.5791695118,-0.4851633608
9976259269183,0.1524434835,0.8644790053,1.1363382339,-0.1884001344,0.2865603268,0.7210757136,-0.6020286083
9976492292483,0.2482767701,0.8525297046,1.2106773853,-0.0984622762,0.1219634488,0.6364876032,-0.7551912069
9976725316483,0.3576789796,0.8138321042,1.2420679331,-0.0478181429,0.0542176217,0.5934522748,-0.8016161323
9976958341383,0.5509853959,0.7281980515,1.2072787285,0.0575148165,-0.1016741842,0.6879181862,-0.7163261175
9977191362383,0.7697344422,0.7014136314,1.1173381805,0.1551741362,-0.3565249145,0.7206667066,-0.5739778280
9977424384983,0.9087108374,0.7525685430,1.1113755703,0.2905997634,-0.5101708770,0.6307235360,-0.5074104667
9977657407883,0.9876481295,0.8165665865,1.1489157677,0.5056530237,-0.5978206992,0.4580069482,-0.4208979011
9977890432083,0.9923025370,0.8108846545,1.2056151628,0.6728817225,-0.6202583909,0.2736214399,-0.2960424721
9978123464083,0.9543588161,0.7991998792,1.2462457418,0.7799831629,-0.6119195819,0.0739378631,-0.1082309484
9978356479883,0.9010859132,0.8123589754,1.2274302244,0.7626990080,-0.6350789070,-0.1025016084,0.0667720735
9978589500583,0.8950095773,0.8609598875,1.1833690405,0.6899650097,-0.6913153529,-0.1838675439,0.1105628982
9978822523883,0.9009162188,0.9040821195,1.1358811855,0.5946064591,-0.7533420324,-0.2354909480,0.1531765908
9979055547983,0.9327781200,0.9325461984,1.1373077631,0.5865874887,-0.7431631684,-0.2595325708,0.1904380322
9979288597583,1.0945761204,1.0067766905,1.1897703409,0.7020591497,-0.6930762529,-0.1436260492,0.0782930180
9979521598883,1.3897472620,1.0485340357,1.2688109875,0.7633937597,-0.5855681896,0.1201738417,-0.2447408438
9979754616483,1.5379781723,0.9762392044,1.2626947165,0.4861683846,-0.4319252670,0.4315632880,-0.6251672506
9979987640283,1.4579719305,0.9081083536,1.2427711487,0.1145862341,-0.1804572493,0.5913143754,-0.7775940299
9980220663483,1.3011931181,0.9094082117,1.2567893267,-0.1924920231,0.0522431396,0.6150013804,-0.7628832459
9980453725783,1.1428427696,1.0075703859,1.2699480057,-0.3624687195,0.2373550683,0.5597666502,-0.7063571215
9980686708983,0.9696066976,1.1376056671,1.2634602785,-0.4970631897,0.3728135824,0.4790244102,-0.6200594902
9980919750483,0.7834802270,1.3344539404,1.2442599535,-0.5827903748,0.4678465724,0.4286523163,-0.5076732039
9981152755683,0.6438837647,1.4917756319,1.2326458693,-0.5740477443,0.5442882776,0.4241449237,-0.4408181906
9981385778483,0.5064551830,1.5292577744,1.1931930780,-0.5182170272,0.5723142624,0.4628608227,-0.4355082214
9981618802083,0.3329910338,1.4751880169,1.1639544964,-0.4415305853,0.5432487130,0.5400486588,-0.4672034085
9981851824383,0.1566391587,1.3780014515,1.1509430408,-0.3307496011,0.5029785037,0.6244137883,-0.4977196753
9982084873783,0.0800000280,1.2334257364,1.1213121414,-0.1074098572,0.3624176681,0.7451417446,-0.5494365096
9982317877183,0.0049085030,1.1827763319,1.1067605019,0.0042727692,0.2814334631,0.7855052352,-0.5511429906
9982550894383,-0.0912816375,1.1768070459,1.1179623604,0.0372498408,0.2218348831,0.8051842451,-0.5487077236
9982783916983,-0.1318583637,1.1461725235,1.1048458815,0.0657510757,0.2000893056,0.8287237883,-0.5185152292
9983016940283,-0.1279489100,1.0953812599,1.1001038551,0.0490854308,0.2421429157,0.8257625699,-0.5070241690
9983249963683,-0.1185281947,1.0349304676,1.0579420328,-0.0439585634,0.3924757242,0.7764137983,-0.4911334217
9983482986783,-0.0723537803,1.0805759430,1.0244467258,-0.2060925364,0.6299092770,0.6424197555,-0.3847559988
9983716032783,0.1051629782,1.2504546642,1.0399837494,-0.3775094151,0.7955069542,0.4178679585,-0.2237001210
9983949032583,0.4031646550,1.3457719088,1.0451767445,-0.4489461780,0.8797061443,0.1566970199,-0.0032489588
9984182056483,0.6678634286,1.3282235861,1.0281046629,-0.4068442285,0.8971579075,0.0073857093,0.1718457192
9984415079383,0.7928699851,1.2604094744,1.0302090645,-0.4006583393,0.8998462558,-0.0521080047,0.1644215137
9984648102383,0.8287340403,1.1550695896,1.0499526262,-0.4234160781,0.8834162354,-0.0905922130,0.1791302413
9984881132583,0.8153504729,1.0557172298,1.0646677017,-0.4610025883,0.8620606065,-0.0926460326,0.1890629083
9985114147983,0.8027543426,0.9988940954,1.0649673939,-0.4576745927,0.8633139729,-0.0664301217,0.2020151615
9985580194783,0.7849680781,0.9511141181,1.0859031677,-0.4836999774,0.8530229926,-0.0381054021,0.1921824217
9985813218883,0.7969478965,0.9516955614,1.0855150223,-0.4938569665,0.8516557217,-0.0334131345,0.1722542942
9986046240283,0.8582475185,0.9747698307,1.0843938589,-0.5028880835,0.8532084227,-0.0799493343,0.1129034758
9986279269083,1.0231544971,0.9606097341,1.0885976553,-0.4897065163,0.8093746305,-0.2766327858,0.1690403223
9986512287383,1.1785318851,0.8589147329,1.0917955637,-0.4088408351,0.6860636473,-0.5009032488,0.3335593045
9986745310683,1.2216749191,0.7217625380,1.0851430893,-0.2932906151,0.5113750100,-0.6922270060,0.4162908196
9986978334183,1.1438295841,0.6510887146,1.0926105976,-0.1509020329,0.2832233012,-0.8056405783,0.4979523122
9987211356383,1.0154296160,0.6443030834,1.1113840342,0.0328875147,0.0289655775,-0.8283715844,0.5584621429
9987444380083,0.7669546604,0.6933791637,1.1490937471,0.2136851698,-0.2784159184,-0.7440686226,0.5684938431
9987677408783,0.4867775738,0.8038122654,1.1238566637,0.3028439879,-0.5190765262,-0.6308631897,0.4907716811
9987910425983,0.3528997302,0.9549082518,1.1132574081,0.4371485710,-0.6840332747,-0.4623139501,0.3567428589
9988143453183,0.3119149506,1.0714162588,1.1539179087,0.5617089868,-0.7100216746,-0.3133151233,0.2866809368
9988376471583,0.1786581278,1.1574755907,1.1757550240,0.6296383142,-0.6746110916,-0.2756523490,0.2692048550
9988609496483,0.0000004727,1.2050499916,1.2059948444,0.6564419270,-0.6208387613,-0.2961017489,0.3097853363
9988842517683,-0.1394366175,1.2716709375,1.2322244644,0.6354641914,-0.5818098187,-0.3303710222,0.3854058981
9989075549183,-0.2517721355,1.3387120962,1.2286568880,0.5672192574,-0.5259086490,-0.4050335884,0.4874733388
9989308564483,-0.3291615248,1.4166687727,1.2440655231,0.4621647596,-0.4196183980,-0.5115146041,0.5904887915
9989541587583,-0.3553845286,1.4635999203,1.2564274073,0.3504419625,-0.3173133433,-0.5681939125,0.6735416651
9989774611183,-0.3020402491,1.4239054918,1.2570412159,0.2236830741,-0.2190267742,-0.6160696149,0.7228080034
9990007634283,-0.1831500530,1.3442382812,1.2447319031,0.1767918468,-0.1538234353,-0.6438614726,0.7283717394
9990240665083,-0.0126687260,1.2363909483,1.2213910818,0.0437191091,-0.0433737189,-0.6974738836,0.7139591575
9990473680683,0.1477276832,1.1588047743,1.2083745003,-0.0945845246,0.0611686707,-0.7106752992,0.6944442391
9990706703483,0.0793000460,1.0852000713,1.1947783232,0.1091646329,-0.1339461356,-0.7093508840,0.6833468676
9990939726983,-0.0492594838,1.0698205233,1.2041043043,0.2441978455,-0.3644807637,-0.6062080860,0.6633498073
9991172748783,-0.0529895797,1.0629252195,1.2698886395,0.3880721629,-0.3981357515,-0.4208745658,0.7167652845
9991405773183,0.0228977464,1.0360870361,1.3014439344,0.6402066350,-0.4055990875,-0.3283958733,0.5637207627
9991638801583,0.1310173571,1.0263618231,1.2940533161,0.8294570446,-0.4625353217,-0.2148531675,0.2278162539
9991871820183,0.2129813582,1.0970474482,1.2836924791,0.8534219265,-0.4967793226,-0.1417921185,0.0691106841
9992104842183,0.2409556210,1.2247810364,1.2723016739,0.7727808356,-0.5490744710,-0.1618268043,0.2741152942
9992337866383,0.2034733146,1.2724406719,1.2545025349,0.6476683617,-0.4796194434,-0.4108885825,0.4262176752
9992570887783,0.1894485354,1.2339489460,1.2384558916,0.6201340556,-0.3220119178,-0.5792626143,0.4197582304
9992803911083,0.1674734950,1.2780494690,1.2433620691,0.6488302946,-0.3908890188,-0.4987404346,0.4212873578
9993036940583,0.2152834982,1.4351637363,1.2501647472,0.7025012970,-0.5874294043,-0.2179487497,0.3375160694
9993269958583,0.3057110608,1.5616300106,1.2187515497,0.7017006278,-0.6982460022,-0.0203755219,0.1401910037
9993502981983,0.2157632411,1.5314874649,1.2147451639,0.6477577090,-0.6012079120,-0.3842869401,0.2669881284
9993736003583,0.1496404558,1.3225142956,1.1596797705,0.4503282905,-0.4011696577,-0.6687926054,0.4347228110
9993969027583,0.1144066080,1.1904319525,1.1313047409,0.3721678853,-0.4532949626,-0.6763372421,0.4456261694
9994202050683,0.0686640292,1.2570614815,1.0969662666,0.4245586395,-0.6725074649,-0.5000870824,0.3426320255
9994435078483,0.1929672658,1.4518433809,1.1253695488,0.5712165236,-0.7849031091,-0.0955488533,0.2202482671
9994668113983,0.2684842348,1.5978314877,1.1576174498,0.6241889596,-0.7585071921,-0.0021477195,0.1872175932
9994901119083,0.2381655872,1.6597491503,1.1767175198,0.6180320382,-0.7194484472,-0.1708727330,0.2668949366
9995134142883,0.1760554165,1.5185205936,1.1742925644,0.4949671328,-0.5992329121,-0.4677122235,0.4209187925
9995367165883,0.1764848828,1.3189328909,1.1933481693,0.5034844279,-0.4390310049,-0.5763852000,0.4706753492
9995600190683,0.1538402289,1.3061425686,1.1772435904,0.4995956421,-0.6346594691,-0.3697547615,0.4592308700
9995833216683,0.2456334680,1.3756018877,1.1595857143,0.5798553824,-0.7293632030,0.0056123394,0.3629952073
9996066234583,0.3449178338,1.4256168604,1.1655412912,0.6542767882,-0.6886762977,0.1940353066,0.2449431568
9996299258483,0.4215376079,1.4993339777,1.1929943562,0.7199964523,-0.6551583409,0.1909400970,0.1261527985
9996532282183,0.3828400970,1.5973418951,1.2316117287,0.7638598084,-0.6254118085,-0.1592956483,-0.0017918552
9996765305983,0.2592172027,1.5388803482,1.1677701473,0.6647343040,-0.5414620042,-0.5008829236,0.1185902059
9996998330883,0.1967862695,1.3386691809,1.1177369356,0.5256404877,-0.3495913148,-0.7049477100,0.3233213723
9997231351683,0.1673798114,1.1854380369,1.1098986864,0.3772874773,-0.3199597597,-0.7322345376,0.4680944979
9997464374683,0.0665668622,1.1671293974,1.1235196590,0.3953064680,-0.5187618732,-0.5914177895,0.4741771817
9997697396683,0.0128149502,1.2285487652,1.1211657524,0.4555248916,-0.6384653449,-0.4579508901,0.4184975326
9997930419983,0.0590672530,1.3570377827,1.1368151903,0.5686885715,-0.7123824954,-0.2845421433,0.2968844473
9998163443183,0.1354010701,1.4997091293,1.1291314363,0.6099390984,-0.7643933892,-0.1746239364,0.1148196682
9998396473583,0.1050206199,1.5946911573,1.1583071947,0.6519055367,-0.6954932809,-0.2955211103,0.0630527958
9998629489583,0.0392145254,1.5983077288,1.1227016449,0.5787554383,-0.6442684531,-0.4324029684,0.2509741783
9998862517183,0.0266312063,1.5790054798,1.1622781754,0.5230551362,-0.6377682686,-0.3525865376,0.4419815838
9999095536083,0.0099440366,1.5504992008,1.1870524883,0.5461372137,-0.5868932605,-0.4490227699,0.3945492506
9999328565883,-0.0133822104,1.4691290855,1.1898223162,0.5539948940,-0.4882732034,-0.5478789210,0.3930745423
9999561582183,0.0016294720,1.5050474405,1.2204042673,0.5943887830,-0.6260993481,-0.2890684009,0.4136920571
9999794611283,0.0189081188,1.5264639854,1.2083957195,0.6503572464,-0.6569427848,-0.2415986508,0.2951131463
10000027628583,0.0576334782,1.5230770111,1.2881157398,0.7982600927,-0.5201631188,-0.1935538948,0.2339831144
10000260651183,0.1617830843,1.5476669073,1.3426392078,0.9010121226,-0.4055582881,-0.0810095891,0.1309091598
10000493674683,0.2459617406,1.6281590462,1.3366216421,0.9060734510,-0.4178862274,-0.0537774786,0.0388604254
10000726697983,0.3311202824,1.7175692320,1.3279144764,0.8710721731,-0.4884347916,0.0513996556,-0.0047903559
10000959747283,0.3870595098,1.7619993687,1.3098624945,0.7944497466,-0.5369330645,0.1731388122,-0.2248897702
10001192750183,0.3958196342,1.7450242043,1.2955096960,0.6881374717,-0.5517972112,0.1833656281,-0.4340090156
10001425767383,0.4200687706,1.6966407299,1.2321503162,0.5796000361,-0.6339140534,0.2614451349,-0.4402991533
10001658790283,0.4689682126,1.5914694071,1.2127151489,0.5687723160,-0.6224277616,0.3978553414,-0.3616529703
10001891813483,0.5563965440,1.4136009216,1.2151273489,0.5345387459,-0.5341017842,0.4450515807,-0.4805546105
10002124893983,0.6127999425,1.2370188236,1.2915154696,0.5870790482,-0.4054890573,0.3788645566,-0.5893881917
10002357858983,0.6807165146,1.1988921165,1.3007663488,0.6447189450,-0.4963459373,0.2700829208,-0.5148139596
10002590890083,0.7347031236,1.2472825050,1.2920788527,0.7244364619,-0.5425761342,0.2298143953,-0.3577545881
10002823907483,0.7982204556,1.3242338896,1.2579184771,0.7537695765,-0.5898262262,0.1900357902,-0.2186843902
10003056928883,0.8019206524,1.4435230494,1.2453778982,0.7433790565,-0.6562862396,-0.0336679257,-0.1246694475
10003289952383,0.7596007586,1.4847646952,1.2522042990,0.7375441790,-0.6388745904,-0.1731006056,0.1338059753
10003522974483,0.7500972748,1.5063728094,1.2254934311,0.6444929838,-0.6314557791,-0.3083770573,0.3013238907
10003756032183,0.7926129699,1.4755030870,1.2122801542,0.5665374994,-0.5307590365,-0.4969745576,0.3877454400
10003989021883,0.8324242830,1.4056453705,1.2250024080,0.4159220457,-0.3926017284,-0.5752345324,0.5847887993
10004222044583,0.8335880637,1.3304576874,1.2415547371,0.3662490845,-0.2131043226,-0.6251390576,0.6554763913
10004455067283,0.7740048170,1.2986805439,1.2581166029,0.3513906300,-0.2299115360,-0.5903331637,0.6893273592
10004688090283,0.6453919411,1.3591274023,1.2626321316,0.4016231298,-0.4081170559,-0.4813869894,0.6636308432
10004921114383,0.5209499002,1.3739126921,1.2499840260,0.4429808557,-0.3736547828,-0.5220607519,0.6257817149
10005154143683,0.4806401432,1.2980200052,1.2622220516,0.2193368226,-0.1424294710,-0.6278170347,0.7331104875
10005387170583,0.5313009620,1.2335579395,1.2493631840,-0.0263813343,0.0297738314,-0.6655068398,0.7453309298
10005620182383,0.5855246782,1.1654098034,1.2382165194,-0.0966850147,0.0955979824,-0.6772926450,0.7230406404
10005853207483,0.6195855737,1.0953480005,1.2510503531,-0.0706812516,0.0465852357,-0.6678333879,0.7394812703
