#timestamp,p_WS_W_x,p_WS_W_y,p_WS_W_z,q_WS_w,q_WS_x,q_WS_y,q_WS_z,v_WS_W_x,v_WS_W_y,v_WS_W_z,b_g_x,b_g_y,b_g_z,b_a_x,b_a_y,b_a_z
7670188166415,-1.680049518360604631e-04,5.574648957458997909e-05,3.303257531589768957e-05,7.460311010086747574e-01,-6.656817938435947157e-01,-1.736938424968754655e-02,-1.910540171047882523e-03,-1.404986310596607023e-03,2.038848425264848461e-04,1.679783593561428212e-04,8.478288415590074455e-05,-1.295848810168481643e-05,-4.443173806324120451e-04,-4.988763759844271062e-02,8.513065369697278562e-02,1.056984536943601956e-02
7670221460715,-6.217050248353329391e-05,5.049171922545959279e-05,3.901167412130247377e-06,7.459863370476178535e-01,-6.657382258397541719e-01,-1.714197568151048720e-02,-1.775461559429966424e-03,-3.237375725731556574e-04,5.435050926456247954e-04,-3.609999729980282080e-04,-9.529889414988776571e-05,-1.847541457242439782e-04,-3.423377383845564183e-04,-4.989377134596518354e-02,8.577476806390214870e-02,1.047896371203226040e-02
7670254745415,-6.179213325871708384e-05,6.012713552237173540e-05,2.538656153786125790e-05,7.460040312537340457e-01,-6.657204631987785337e-01,-1.706329834644192481e-02,-1.759000034681617317e-03,-2.036159321159922283e-04,3.391612295675527260e-04,-4.533973625090218472e-04,-9.811014701178765232e-05,-2.557151710044106648e-04,-3.471692845325657310e-04,-4.985375298760717777e-02,8.475368623898486831e-02,1.060610451690456937e-02
7670288047815,-7.283075315577330834e-05,8.199194384875450555e-05,2.778984324096467866e-05,7.459956069224845665e-01,-6.657287199767105701e-01,-1.711277701271386037e-02,-1.725894967110594902e-03,-2.915974222713131787e-04,3.325315134165042485e-04,-4.187707167927548209e-04,-9.398959827264466590e-05,-2.705881092929013809e-04,-3.254457981288764101e-04,-4.983091431293800583e-02,8.445873650047798498e-02,1.063667588105283481e-02
7670321322715,-8.595686103256317565e-05,7.608714008083255890e-05,3.579638775750664637e-05,7.460340297263700071e-01,-6.656858109274642610e-01,-1.710315208247946417e-02,-1.763465032673224020e-03,-3.966446238381319558e-04,-1.368630843915332655e-04,6.442434383482716531e-05,-1.790462554005895456e-04,-3.738407450152863459e-04,-1.839374976301422367e-04,-4.985202437514771323e-02,8.550154111620336672e-02,1.052642777647421791e-02
7670354628015,-1.039206413773194945e-04,7.261745531083940502e-05,3.825576130627555396e-05,7.460410047636548692e-01,-6.656769429218324374e-01,-1.713852067301361096e-02,-1.816034862157880252e-03,-7.931531199307496850e-04,-3.145223695566684921e-04,-6.276683363529992265e-04,-2.369170765627038580e-04,-4.235066392721491399e-04,-9.348896742227996335e-05,-4.982829415725049255e-02,8.485200897194418446e-02,1.058486517381746796e-02
7670387903615,-1.093848099303570298e-04,7.531016330436790800e-05,5.344240841484845041e-05,7.460361312035496129e-01,-6.656855773409116050e-01,-1.703028865816597417e-02,-1.665030737511624757e-03,-3.124777478805519995e-04,-3.354538792793801969e-04,-8.699689404352542368e-04,-2.784348358953723807e-04,-5.616425298645908977e-04,-4.148408475930920184e-05,-4.965135681106960103e-02,8.479178025370634475e-02,1.064750376333233398e-02
7670421190915,-5.395748605274908660e-06,-2.934893898457385241e-06,2.345403846536135645e-06,7.460279297764235151e-01,-6.656990588809154064e-01,-1.684984153152540437e-02,-1.781527134189799227e-03,-1.999196697934821603e-04,-1.057589808070072797e-05,-1.431740224585389433e-04,-6.546739169175682781e-04,-6.361142495144395071e-04,4.662740448281883906e-04,-4.992700121539361824e-02,8.978829487548248278e-02,1.031691952211889925e-02
7670454481015,-1.725161975171315564e-04,1.087328264582665708e-04,1.920438952839080213e-04,7.461679864631356462e-01,-6.655414525593630337e-01,-1.688842584930360866e-02,-1.640723942568285323e-03,-6.148595826311287432e-05,-7.213919688282968224e-04,-1.039988089199505791e-03,-7.229929076208878357e-04,-6.846819166453177279e-04,3.709352331624597428e-04,-4.973333477618097770e-02,8.486256217295302939e-02,1.069150830041971922e-02
7670487771015,-9.588833339479457406e-05,2.017653017520155360e-04,1.932950602382959443e-04,7.461239550828931977e-01,-6.655902140615674867e-01,-1.692200882957429348e-02,-1.534996452571633007e-03,8.385974119716447400e-05,-1.266827616991294744e-04,-2.193160065789074263e-03,-6.892570513824433079e-04,-5.897043328951457252e-04,1.841659784218277658e-04,-4.961591298444479464e-02,8.402104608903654404e-02,1.070656489241158908e-02
7670521060215,-1.425200202216597256e-04,1.907408818281908789e-04,1.537963421511558126e-04,7.460835030364780796e-01,-6.656345624320605392e-01,-1.696174149375121940e-02,-1.528109353444140209e-03,-4.543500465674172521e-04,-5.075929434258370874e-04,-2.155367590336423021e-03,-6.306961007450801729e-04,-6.029610266913055811e-04,5.558552413686955077e-05,-4.968078553197145808e-02,8.366657898151397266e-02,1.053055253181497085e-02
7670554349315,-1.115949443307133330e-04,1.300688701901857802e-04,8.113338799149559131e-05,7.461305173903303167e-01,-6.655786241021591776e-01,-1.708610330411597378e-02,-1.552813896089383795e-03,-4.604632800959110230e-04,-1.035505404921374575e-03,-2.245897503275762815e-03,-6.251693396523388783e-04,-4.640477930966784839e-04,9.018469465454866151e-05,-4.952954972937568395e-02,8.510762993447706926e-02,1.044537570875327288e-02
7670587637915,-6.168382143466997103e-05,7.315976640093802854e-05,7.025423833523791682e-06,7.461554440385678166e-01,-6.655531872251235770e-01,-1.698712069457284854e-02,-1.563981008597818950e-03,-2.398389652985450933e-05,-1.644096203420999719e-04,-1.211216031489113169e-03,-6.915719977434477399e-04,-4.730717788565341557e-04,1.433309109549497093e-04,-4.963989734776058649e-02,8.762851366931292962e-02,1.013604503330847902e-02
7670620928215,-6.279340922251671958e-05,4.220118594671451944e-05,-1.553258659980898289e-05,7.463779656600884049e-01,-6.653033330913729060e-01,-1.700527941918031360e-02,-1.492590531079811874e-03,-3.147307303776279697e-06,-3.911763466262810872e-03,8.846123715392908223e-05,-6.983385847112500745e-04,-4.619672703152697649e-04,1.406988325643527735e-04,-4.958391509793422247e-02,8.749157232555576647e-02,1.012657026538467571e-02
7670654220015,-2.126615716214071659e-04,-2.986907045106059421e-04,1.188234702240526723e-04,7.482785097169338817e-01,-6.631677885172607700e-01,-1.693776312433007206e-02,-9.318526033754499132e-04,-1.890486845137056291e-03,-3.387766143774693494e-03,5.161668673470180130e-03,-7.126416445772334627e-04,-2.293973645168529535e-04,3.076732875136454397e-04,-4.905330604144172296e-02,7.735451511326124630e-02,1.127747177418315233e-02
7670687506015,-1.320580084929459967e-03,1.044489519953818940e-03,-7.601456799229354931e-04,7.405152106456807104e-01,-6.716905735285225720e-01,-2.163996713219501142e-02,8.414617194393684847e-04,-4.890213117113626634e-02,3.632462496664597140e-02,-4.515302205660375046e-02,-1.253572622501355040e-03,-2.779605506664604574e-04,4.573139987365856113e-04,-4.992040781223520268e-02,6.793802116049402207e-02,1.327225326946114559e-02
7670720796515,-2.398610100009637962e-03,4.407419231798056320e-05,-2.044396085162352404e-03,7.251977909405415978e-01,-6.881122954567099326e-01,-2.338055612135328531e-02,-6.556100343377712150e-03,8.774208315006854289e-03,-1.137892514169811797e-01,-3.081251053427683240e-02,-1.648972289905388609e-03,-2.770311628123364863e-04,3.422453894980037560e-04,-4.982925481539757229e-02,6.512025507067649432e-02,1.386185719720763564e-02
7670754141715,-7.678256022051681935e-04,-7.910593081183353928e-03,-2.136368815698819722e-03,6.805428090456511203e-01,-7.313674244349549491e-01,-4.241293999101130446e-02,-1.281866034161585621e-02,8.574433206828786791e-02,-3.746495415737705614e-01,5.057450028969719819e-02,-1.736235587889989980e-03,-2.878531741532609550e-04,3.284133655969488749e-04,-4.982001010755088277e-02,6.564932898640572778e-02,1.372570147842747286e-02
7670787374215,3.844687854285100837e-03,-2.465584654952625993e-02,2.621696956998964632e-03,6.098461740822245236e-01,-7.904359023858064104e-01,-5.295412381600306945e-02,-2.223935582898748514e-02,2.036822081900968029e-01,-5.658902839002112328e-01,2.857082017607732172e-01,-2.452164723185485621e-03,-3.703579770026098686e-04,3.732079608470850220e-04,-4.999626466731828950e-02,7.116882610319612279e-02,1.305200187746394236e-02
7670820664715,1.335606737163708146e-02,-4.321590493759552148e-02,1.717224428618940868e-02,5.415450791257415686e-01,-8.379543451187817515e-01,-6.058726897506295367e-02,-2.984335117562189957e-02,3.593820748696243128e-01,-5.191719014883960925e-01,5.738589091650315721e-01,-2.946869773890111247e-03,-3.285705584223226313e-04,4.553319859515168357e-04,-5.055318988055965135e-02,7.478076786061381431e-02,1.324838229011679816e-02
7670853960315,2.572922934289558969e-02,-6.129719077621592627e-02,3.970221416218824850e-02,4.832350757374329064e-01,-8.736614175704036089e-01,-5.002150905662651470e-02,-2.640904499614383019e-02,4.289910700546319955e-01,-5.343734449908194017e-01,7.627279883311087749e-01,-4.528080110177052676e-03,-4.977727871428181067e-04,4.741038424008600302e-04,-5.091674092701238552e-02,8.731976366691290847e-02,1.257526662687603013e-02
7670887243115,3.915333429282839839e-02,-8.087797693195240833e-02,6.856496465050045119e-02,4.184672453426566685e-01,-9.081512696071306623e-01,-1.347788785945906818e-03,-1.202578694614092440e-02,4.573465253126658969e-01,-5.139968067807290097e-01,9.593485225533139316e-01,-6.513249334785939024e-03,-2.885242784261461430e-04,5.374352123305180294e-04,-5.081289130426237116e-02,9.296723200473899773e-02,1.092105069016030029e-02
7670920532215,5.789819969240667802e-02,-9.595567698607680718e-02,1.026665294334901946e-01,3.632704119441712565e-01,-9.294655785951017046e-01,6.261773081580616906e-02,1.440020139665791794e-02,5.902662377307307251e-01,-2.842738467524636437e-01,1.073429873895789477e+00,-8.313959725584818897e-03,8.095252963160247351e-04,4.677275961889841159e-04,-5.076081047405797686e-02,9.880175661489656869e-02,1.020074627588476480e-02
7670953827315,8.429791277372968017e-02,-1.064118879967142078e-01,1.404796770530125638e-01,3.213037740168068201e-01,-9.385789073762961232e-01,1.210506558127435878e-01,3.435488550671839114e-02,8.658090419194151011e-01,-1.407254917148486884e-01,1.253130174113201711e+00,-9.495906202278071168e-03,1.107826271062633617e-03,1.117300995529060418e-04,-5.083135962638050259e-02,1.052282805285953277e-01,6.998857951006354217e-03
7670987112615,1.158084809765573542e-01,-1.069763553990962651e-01,1.855968005173526392e-01,-2.746659755393277003e-01,9.459760576699148826e-01,-1.662207396981081609e-01,-4.537142151761714565e-02,1.040163787182310617e+00,4.093266072799867095e-02,1.324856957797420298e+00,-8.363420703585892554e-03,1.358405037138784915e-03,2.924155906382280182e-06,-5.131373421439289206e-02,1.042278055559696104e-01,1.192597357625092835e-02
7671020399815,1.518783570697263829e-01,-1.021535285833920503e-01,2.293041032656440437e-01,-2.558127799934025726e-01,9.422646485511974035e-01,-2.100900102860934759e-01,-5.058993240482459464e-02,1.101938213288268908e+00,2.344804452941083306e-01,1.302325482322691297e+00,-8.225696151276950391e-03,1.416826135254777149e-03,-4.615648386381359945e-06,-5.168038776547378976e-02,1.043999670886954362e-01,1.103257592039785795e-02
7671053689215,1.885170236161904100e-01,-9.265932766384540886e-02,2.728441486951942996e-01,-2.566938046636403348e-01,9.321102226222574005e-01,-2.486225890039827358e-01,-5.886961667403023402e-02,1.072414997000938008e+00,3.574906275531061772e-01,1.318922332929028052e+00,-7.753540839026430535e-03,1.535254468282155459e-03,-9.145153180063125755e-05,-5.444162792242509402e-02,1.026567510141486589e-01,3.144967101916449053e-03
7671086979515,2.247083898720792783e-01,-8.375139930554960366e-02,3.172237025957126977e-01,-2.676074180991049878e-01,9.209733312575426600e-01,-2.739467318594043799e-01,-7.174664448088943769e-02,1.057531977364148501e+00,3.750491157895889938e-01,1.379226132985159392e+00,-7.515547620418739846e-03,1.359976483052726661e-03,3.193391152375983400e-05,-5.675662824162830411e-02,1.049238277108796163e-01,-8.650598341250342882e-03
7671120274415,2.586500878557943528e-01,-7.086008314776649775e-02,3.637183392248757863e-01,-2.798167177656739057e-01,9.154635009441119964e-01,-2.778781199620659059e-01,-8.008079260561030976e-02,9.991750751289132371e-01,3.760302566746842601e-01,1.435593064363447580e+00,-6.355789350248339589e-03,4.970606296860987424e-04,-5.926637647935174705e-04,-4.890101516210757643e-02,1.042677216481193297e-01,-1.329952541883919204e-02
7671153557315,2.868127100722880907e-01,-5.601599519878632666e-02,4.125852001778283484e-01,-2.914427117343419416e-01,9.162203709556030473e-01,-2.601813905259501292e-01,-8.892143524985161862e-02,8.388098528213066007e-01,4.428245558027418816e-01,1.488138410222847652e+00,-6.328116952614580917e-03,-1.839123432647871972e-04,-4.324826069830188437e-04,-4.219118101161684758e-02,1.012333889826462496e-01,8.856187137941187726e-03
7671186847315,3.111662255633783070e-01,-4.319439254906427827e-02,4.628839809756899459e-01,-3.154910049432796959e-01,9.107167106713022209e-01,-2.447587976285521272e-01,-1.056107460789327823e-01,5.666040015689768339e-01,5.326272954110489177e-01,1.476230387909852837e+00,-5.790005357446705025e-03,-7.957726212852436667e-04,-7.710805914514204428e-04,-5.218487292818922013e-02,1.027326612970991815e-01,6.944765744716057364e-03
7671220137315,3.260674558427766878e-01,-2.585270031182918329e-02,5.144846157669157316e-01,-3.386610408913786618e-01,8.997369681174929301e-01,-2.403738573172911064e-01,-1.341733815013845810e-01,3.543426897568625611e-01,5.328139387619473810e-01,1.493473614305345087e+00,-4.556950005655510498e-03,-1.002034092335515273e-03,-1.036859893615112247e-03,-5.795900531367528113e-02,1.056828740150613233e-01,6.326505649520509922e-03
7671253426915,3.346198928340795575e-01,-9.986810391079624025e-03,5.648448753225954189e-01,-3.487649231585099874e-01,8.894410146795538319e-01,-2.403972238782886572e-01,-1.716592104480747782e-01,2.249802684697700672e-01,4.804178287734606756e-01,1.479798673001330611e+00,-4.263281485887737872e-03,-7.136904580990230222e-04,-8.373872486726073377e-04,-6.456937142115320993e-02,1.063071002188700903e-01,1.543171127120686022e-03
7671286714915,3.326977264563111270e-01,4.280579613007430909e-03,6.128893513200093235e-01,-3.491935186321894480e-01,8.790216489347832951e-01,-2.468509606415227320e-01,-2.108303357669450429e-01,9.680978525402518520e-02,4.626883809702919681e-01,1.418312554482195731e+00,-4.307223724316519738e-03,-1.172018702536075036e-03,-8.330437943251446133e-04,-7.982760488456204506e-02,9.960217017264254291e-02,1.993951404968092797e-05
7671320004315,3.289686236270916164e-01,2.181894370643551809e-02,6.573253855013706515e-01,-3.463204433720130648e-01,8.666925337185051870e-01,-2.589067690961587287e-01,-2.487438188486268409e-01,-1.246610339412766548e-03,4.943752765417288031e-01,1.338696413340901392e+00,-5.057270591921601138e-03,-1.235415568768874137e-03,-7.077536342036057674e-05,-7.104025548313332161e-02,9.567105345886585399e-02,8.904064743232791013e-03
7671353295315,3.217276936705271706e-01,4.051271887514562575e-02,6.995616293049344847e-01,-3.429277397247634807e-01,8.512113644580900917e-01,-2.760223323628110959e-01,-2.857471791315797649e-01,-8.785104328559263653e-02,5.604275183048542663e-01,1.271876104160269305e+00,-5.564437551230345426e-03,-8.605325761899987151e-04,3.091284569941777824e-04,-8.009338385584191533e-02,8.952347370480480404e-02,7.901749804904349347e-03
7671386585715,3.205528671144497466e-01,6.543886631456991010e-02,7.460193790800918601e-01,-3.456625686940152931e-01,8.307053008741566158e-01,-2.959453708678030925e-01,-3.207217316699178533e-01,-7.538840328065407603e-02,5.916773047358939719e-01,1.202940074175493868e+00,-5.319203490564179335e-03,-5.159819913207085640e-04,3.581597863091932508e-04,-6.176027571232354380e-02,9.505021539344377102e-02,4.013543941922661368e-02
7671419872315,3.168848850160219111e-01,8.870176186622165393e-02,7.914003446083135440e-01,-3.445566569261528933e-01,8.166193586600413168e-01,-3.066285427924689833e-01,-3.469761807019371425e-01,-1.314155803922401923e-02,5.096293687101983716e-01,1.137401276574528719e+00,-5.582288175427396054e-03,-9.882679164334043451e-04,2.191187746954170539e-04,-3.753135625398407865e-02,9.928653191542692602e-02,8.450630702123035354e-02
7671453162315,3.149443308104686312e-01,1.082083705108579375e-01,8.308029351950926289e-01,-3.485709465638279769e-01,8.070010204416161459e-01,-3.040108659157433335e-01,-3.671852960331435933e-01,3.888960538586515997e-03,5.026170967595418038e-01,1.030132966591688515e+00,-6.013094093799402351e-03,-1.238980076812211525e-03,2.877892326625688902e-04,-2.494986893376339651e-02,1.003025485336910688e-01,1.071595949432159467e-01
7671486460915,3.050796332018200219e-01,1.236502311525694286e-01,8.639259795791487395e-01,-3.702177265321437427e-01,7.958542804538430993e-01,-2.979198736839397954e-01,-3.752313261293785951e-01,-5.842259354790917125e-02,4.480944830693004977e-01,9.169708062574585261e-01,-6.173109478576134859e-03,-1.531345619244105357e-03,2.343723513503944285e-05,-3.666870793865688316e-02,9.268502412671404678e-02,1.173196188955793889e-01
7671519740215,3.091049598803722875e-01,1.390832167923278517e-01,8.998344708581588192e-01,-3.808490662387628012e-01,7.918881512131322742e-01,-2.864619092399215972e-01,-3.818464603318053041e-01,-6.708927041114715051e-02,2.334497222998500598e-01,8.911369884967915711e-01,-5.918970539458891580e-03,-2.210522231335332322e-03,-4.508285630978306935e-04,-6.371848223150356101e-03,1.005925091516100822e-01,1.383674001268024312e-01
7671553030915,3.139964555229742826e-01,1.494501760034640525e-01,9.347282603605944207e-01,-3.613694675736613404e-01,8.016060975996398552e-01,-2.579806160513416491e-01,-4.003570580598968531e-01,-7.486842471202287408e-02,8.088199011185624732e-02,8.880183774148465714e-01,-6.079025429788426256e-03,-2.247086403961872335e-03,-6.419476147458418221e-04,1.716238808054205284e-02,1.095330898811148479e-01,1.485142277689834311e-01
7671586333215,3.038132543596278046e-01,1.538685896592367763e-01,9.605170013480949232e-01,-3.397555787149840745e-01,8.142382864813048071e-01,-2.356107436811376021e-01,-4.075165481573188586e-01,-6.732485719700929960e-02,1.179729345891302877e-01,7.720274569985418056e-01,-6.588261887907765312e-03,-2.709450248462668808e-03,-6.168584131451408962e-04,2.402473346998924494e-02,1.030999631126066490e-01,1.517995769998285172e-01
7671619631815,2.998162804079497756e-01,1.570963456694020877e-01,9.806673014628373153e-01,-3.328121507913843202e-01,8.226140654869563695e-01,-2.205161767278414342e-01,-4.048639121358802995e-01,-1.105369426136474931e-01,1.678292588730034007e-01,6.891447928843771331e-01,-6.223713758515709953e-03,-2.176977999396833598e-03,-5.494773933149079163e-04,4.888773609798738318e-03,9.741629313856838002e-02,1.383164611043609937e-01
7671652899215,2.920720131601564074e-01,1.584383492676259553e-01,9.971324257435542071e-01,-3.299451332030078898e-01,8.268557765005150051e-01,-2.017787297973911154e-01,-4.083271704708509309e-01,-1.180431029974013807e-01,1.003650583087167258e-01,6.178270274193087275e-01,-7.051525434138897902e-03,-2.368400692526302035e-03,-4.355585385554116987e-04,-4.398102359067669457e-04,9.255819600477274700e-02,1.308735969578363745e-01
7671686193715,2.951815432248010018e-01,1.631937561885068166e-01,1.017868047240185314e+00,-3.251146532828205205e-01,8.342333021770441670e-01,-1.735862044835988771e-01,-4.101500815220622265e-01,-2.658580063848276290e-02,4.749441308273665008e-02,4.948233627099753451e-01,-6.649469956531212610e-03,-2.107564497748335743e-03,-5.018701040237394558e-04,3.980202604907973063e-03,9.589651960448310197e-02,1.318901464157728187e-01
7671719494615,2.950322620219482661e-01,1.601429671108685615e-01,1.032431784535877473e+00,-3.347058989786316774e-01,8.399022680862120449e-01,-1.405534741831360734e-01,-4.034611036365132186e-01,-9.529278237643915364e-03,6.978250936382487946e-02,3.662663812678130792e-01,-6.871642773233568174e-03,-2.153429833765947016e-03,-4.977917202428248315e-04,1.468050570559307870e-02,9.246848341736994825e-02,1.277409931308199631e-01
7671752766215,2.927799065565277470e-01,1.621524866060252701e-01,1.044010163184090567e+00,-3.473322171789870461e-01,8.461213259351242355e-01,-1.110737676137461549e-01,-3.887179579790519535e-01,-2.856233012766830337e-02,5.992663986303307933e-02,3.250114571967188115e-01,-6.967662794966384722e-03,-2.142417236459501044e-03,-7.013050626159421841e-05,2.370934339991823125e-02,9.055495586119351181e-02,1.276845053822495968e-01
7671786055115,2.866248861153080640e-01,1.678884123372322013e-01,1.053880977442914535e+00,-3.509996462769659487e-01,8.530693208437617470e-01,-8.838388266073191057e-02,-3.758460741239981195e-01,-1.387635887605143115e-01,9.406548763538155611e-02,3.216502017105604683e-01,-5.963735793995917148e-03,-1.595190316225254118e-03,-7.974626907788403001e-05,-7.016583204418985927e-03,9.035328402653337865e-02,1.246648061781342048e-01
7671819346015,2.827667453383491680e-01,1.743376393396359469e-01,1.066601899213196925e+00,-3.550021673010683165e-01,8.552692703441674427e-01,-7.467041697600834693e-02,-3.700165742843541938e-01,-1.981250509932062642e-01,1.263317262552705877e-01,2.967274210920070043e-01,-4.364592043080435524e-03,-1.131065078258986856e-03,1.655629787116979059e-04,-3.769856449706125712e-02,9.540339636496612818e-02,1.211708017348432781e-01
7671852635315,2.768415938152156142e-01,1.807897650036928983e-01,1.074566850932101580e+00,-3.548063447307547302e-01,8.570693438617689175e-01,-6.169663541528733891e-02,-3.684265499792205301e-01,-2.046733796332166899e-01,1.428315410069538327e-01,2.686894665965123274e-01,-4.289951104747880689e-03,-9.350664386388300329e-04,5.353402874029544430e-04,-4.536832707570705170e-02,9.728750335864812249e-02,1.218327676941220322e-01
7671885924015,2.709933129074735270e-01,1.887744471329445839e-01,1.082242735297325842e+00,-3.562374488289799523e-01,8.575873152703143987e-01,-4.085182637138815021e-02,-3.687411083963876290e-01,-2.291191497505707109e-01,2.710603149132045364e-01,2.266002000797446847e-01,-4.151728338942227946e-03,-1.035204664960937514e-03,3.176218005652015064e-04,-5.328574451228804826e-02,9.812928466516976367e-02,1.255254505106802032e-01
7671919213615,2.618556747202168133e-01,1.974368111748847077e-01,1.086315049285134338e+00,-3.666958573749251049e-01,8.528266956788167485e-01,-1.722759124580998044e-02,-3.713811861436802642e-01,-3.100843926162811237e-01,3.873686313515203872e-01,2.215690232219442446e-01,-4.650189138122794337e-03,-9.191903011303833920e-04,3.360079025709664623e-04,-4.981401730852177967e-02,9.367172901048091693e-02,1.174768190532487905e-01
7671952504315,2.528398798358331145e-01,2.103460971415343217e-01,1.094345766465655290e+00,-3.734748890239885100e-01,8.459851566070544227e-01,-7.665642840408237214e-03,-3.804824043091876162e-01,-4.101959099466395697e-01,4.476608314139810529e-01,2.395782920348928924e-01,-4.658390007310934076e-03,-8.385756813971403587e-04,6.563112973984993530e-05,-5.834171072752684234e-02,9.540816561595706624e-02,1.151782879491714540e-01
7671985791615,2.392411066396148422e-01,2.248688038760794095e-01,1.099935092111674617e+00,-3.702954915251034373e-01,8.412784256646306247e-01,-1.013786593261256468e-02,-3.937373275951305263e-01,-4.197341199975783144e-01,5.757985051904972451e-01,1.667655831528366550e-01,-5.005316663589988620e-03,-9.570495220928035241e-04,2.756220248985039923e-04,-5.181860288787405733e-02,9.692426539725539081e-02,1.081551250562467203e-01
7672019082515,2.259686055113072911e-01,2.473283801102984791e-01,1.104548763421790092e+00,-3.635797848668055887e-01,8.401763467554617115e-01,-1.457392244368514028e-02,-4.021206873234194346e-01,-4.067652969114571859e-01,7.871408013905675238e-01,7.029524470710897532e-02,-5.011759562650122853e-03,-1.021009044320462036e-03,5.828693742894058578e-04,-4.726281569232117924e-02,9.915895030355117989e-02,1.103141750361083390e-01
