#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
9967171368483,-0.3524045348,1.0528105497,0.9578996897,-0.4467378855,0.8939844966,0.0222093221,0.0269025639
9967404397983,-0.2940826118,0.9720748067,0.9834429622,-0.4746744335,0.8800010085,-0.0008821788,0.0167857129
9967637417383,-0.2714990377,0.9448941946,0.9961088300,-0.4815410674,0.8752489090,-0.0049557015,-0.0450884625
9967870437283,-0.2879903316,0.9429441690,0.9891501069,-0.4525588751,0.8868076205,-0.0109986858,-0.0929618999
9968103460683,-0.3348011076,0.9856922030,0.9732695222,-0.4272523820,0.8975204825,-0.0393343829,-0.1018093526
9968336537783,-0.3324831128,1.0305845737,0.9593500495,-0.4175329804,0.9011155963,-0.1083797365,-0.0437115319
9968569508483,-0.3410988748,1.0508315563,0.9478706717,-0.4041740596,0.9013424516,-0.1550895721,0.0131304348
9968802535083,-0.3339217305,1.0454186201,0.9554742575,-0.3992525041,0.8856174350,-0.1751094908,0.1600491256
9969035553183,-0.3063213825,1.0267477036,0.9612928033,-0.3807970285,0.8759306669,-0.1843254566,0.2318690866
9969268576283,-0.2970585525,0.9701886177,0.9676385522,-0.3771469891,0.8658131957,-0.2497066706,0.2139489800
9969501599283,-0.3196876049,0.9056655765,0.9521954060,-0.3866689205,0.8696004748,-0.2790622115,0.1280872077
9969734622983,-0.3308399320,0.8119972348,0.9546565413,-0.3999097645,0.8615252376,-0.2941786349,0.1063272730
9969967645383,-0.2958665788,0.6871389151,0.9848690033,-0.3873442709,0.7951474786,-0.3951335549,0.2481417209
9970200672783,-0.2542902529,0.5962730050,1.0223219395,-0.3644633293,0.7293061018,-0.4485856295,0.3661285639
9970433692283,-0.2630474865,0.6459586620,1.0053340197,-0.4485519826,0.7792659402,-0.3956672549,0.1870648712
9970666714683,-0.3359407783,0.7452086806,1.0009325743,-0.4996564388,0.8120498657,-0.3015246987,0.0011782402
9970899739283,-0.4283379018,0.8425096273,1.0324038267,-0.5355759859,0.8243527412,-0.1739667058,-0.0577631220
9971132760283,-0.5076325536,0.9859420061,1.0338292122,-0.5254257917,0.8478100896,-0.0531820022,-0.0481409654
9971365790983,-0.6005175114,1.0809717178,1.0313347578,-0.4977568090,0.8644807935,0.0336361825,-0.0614793934
9971598807883,-0.6643781066,1.1214714050,1.0353934765,-0.4885610342,0.8626852036,0.1006537378,-0.0833744109
9971831831783,-0.7025533915,1.1468956470,1.0195224285,-0.4680936933,0.8644019961,0.1554650068,-0.0976125970
9972064852983,-0.6746655703,1.1499520540,1.0261191130,-0.4636470377,0.8589801192,0.1790536195,-0.1229811162
9972297876983,-0.6025232077,1.1757316589,1.0243440866,-0.4669304490,0.8649374843,0.1489674151,-0.1080182865
9972530900183,-0.4947291017,1.2012354136,1.0282824039,-0.4820673168,0.8674604297,0.0916405991,-0.0820097923
9972763928583,-0.4335901737,1.2036044598,1.0268055201,-0.4805648625,0.8711260557,0.0813794658,-0.0597856157
9972996968383,-0.4508900344,1.1861110926,1.0338891745,-0.4805873632,0.8595172167,0.1420976520,-0.1003711671
9973229968683,-0.5324923396,1.1389962435,1.0356968641,-0.4734445810,0.8416827917,0.2169491649,-0.1426651180
9973462992883,-0.6846681237,1.0376772881,1.0611284971,-0.5173135400,0.7813849449,0.3003517389,-0.1778011769
9973696015883,-0.8739913106,0.8988249898,1.0554786921,-0.5327049494,0.7230117917,0.3947667181,-0.1940066069
9973929038483,-1.0003962517,0.7806968689,0.9917741418,-0.4326897562,0.7055760026,0.5123627186,-0.2289688140
9974162066983,-1.0339994431,0.7531766891,0.9894226789,-0.4201426208,0.6976832151,0.5320240259,-0.2316654176
9974395085583,-1.0344717503,0.7934276462,1.0524100065,-0.5055177212,0.6837505102,0.4672444761,-0.2421149611
9974628108583,-1.0214632750,0.8994038105,1.1296128035,-0.6382857561,0.6666018963,0.3220528364,-0.2109863907
9974861131583,-1.0042912960,1.0231015682,1.1851841211,-0.7190510035,0.6383076310,0.1994397342,-0.1890843362
9975094155483,-1.0235306025,1.0927590132,1.2296751738,-0.7812826037,0.5632923841,0.1561012119,-0.2189327031
9975327176983,-1.0796192884,1.1394613981,1.2500202656,-0.8289538026,0.5186569691,0.1529595107,-0.1429471374
9975560207883,-1.1683601141,1.1905292273,1.2254328728,-0.8234106302,0.5223992467,0.1875191927,-0.1180277914
9975793224083,-1.3098543882,1.2211829424,1.1733224392,-0.6827402711,0.5937499404,0.3375882804,-0.2595400214
9976026245883,-1.4048143625,1.1898987293,1.1251596212,-0.4390105903,0.5310567021,0.5516561866,-0.4700255096
9976259269183,-1.3685716391,1.1491371393,1.1186625957,-0.2166787237,0.3149348199,0.7053883672,-0.5969033837
9976492292483,-1.2711127996,1.1335698366,1.1936999559,-0.1330796778,0.1457248926,0.6280727386,-0.7527142167
9976725316483,-1.1658712626,1.0812705755,1.2239649296,-0.0856008083,0.0763765201,0.5879575014,-0.8007153869
9976958341383,-0.9837281108,0.9587736130,1.1833438873,0.0212047230,-0.0750732794,0.6895304322,-0.7200432420
9977191362383,-0.7676939368,0.9200691581,1.0970858335,0.1234963462,-0.3260162473,0.7353057265,-0.5811949968
9977424384983,-0.6304303408,0.9469984770,1.0911110640,0.2611882091,-0.4823722839,0.6544317603,-0.5204005837
9977657407883,-0.5511646867,0.9922592640,1.1291996241,0.4801190197,-0.5777096748,0.4882391989,-0.4442520142
9977890432083,-0.5524476171,0.9754536152,1.1875830889,0.6534732580,-0.6089904904,0.3071537316,-0.3282679319
9978123464083,-0.5969250202,0.9569817185,1.2303210497,0.7704525590,-0.6106241941,0.1094309464,-0.1468534172
9978356479883,-0.6546514630,0.9645967484,1.2135723829,0.7629913688,-0.6426526904,-0.0636618212,0.0280858930
9978589500583,-0.6609895825,1.0056710243,1.1689368486,0.6928219199,-0.7029702067,-0.1415971071,0.0760321245
9978822523883,-0.6555954814,1.0413869619,1.1200215816,0.5999140739,-0.7671411037,-0.1900777966,0.1243703663
9979055547983,-0.6253770590,1.0609180927,1.1195000410,0.5940263271,-0.7579879165,-0.2149932534,0.1623725742
9979288597583,-0.4604858160,1.1131844521,1.1680120230,0.7027519345,-0.7025516629,-0.1029645503,0.0442640111
9979521598883,-0.1647755355,1.1251108646,1.2420082092,0.7466848493,-0.5830672383,0.1520802528,-0.2817196250
9979754616483,-0.0277234372,1.0392262936,1.2331867218,0.4512875676,-0.4147973061,0.4511276186,-0.6486652493
9979987640283,-0.1171022356,0.9803596139,1.2122336626,0.0752730370,-0.1558352113,0.5956822634,-0.7843545079
9980220663483,-0.2758930027,0.9976704121,1.2249799967,-0.2277755737,0.0778889582,0.6075724959,-0.7569064498
9980453725783,-0.4277750850,1.1108149290,1.2358239889,-0.3923169076,0.2600879669,0.5444823503,-0.6942483783
9980686708983,-0.5906778574,1.2564735413,1.2284213305,-0.5219260454,0.3927654922,0.4584039152,-0.6026560068
9980919750483,-0.7639826536,1.4665870667,1.2070515156,-0.6015491486,0.4857200384,0.4053309858,-0.4877718985
9981152755683,-0.8945652246,1.6331266165,1.1934074163,-0.5893875957,0.5614385605,0.3989698887,-0.4221752882
9981385778483,-1.0281528234,1.6849334240,1.1543442011,-0.5337212086,0.5907621384,0.4365471900,-0.4190088511
9981618802083,-1.2044513226,1.6484835148,1.1265560389,-0.4588462412,0.5642001033,0.5149121284,-0.4538764954
9981851824383,-1.3863247633,1.5694531202,1.1153055429,-0.3496982455,0.5263113379,0.6012704372,-0.4890618622
9982084873783,-1.4724853039,1.4352072477,1.0872066021,-0.1293674260,0.3889159262,0.7280774117,-0.5494650006
9982317877183,-1.5497300625,1.3945343494,1.0733608007,-0.0180797111,0.3084601760,0.7720770836,-0.5553579926
9982550894383,-1.6452260017,1.3979973793,1.0851771832,0.0148126502,0.2491154820,0.7942143083,-0.5540267229
9982783916983,-1.6880608797,1.3703411818,1.0726326704,0.0442274921,0.2282394916,0.8187804222,-0.5249279737
9983016940283,-1.6871560812,1.3214814663,1.0681807995,0.0283480864,0.2698736489,0.8143672943,-0.5130016208
9983249963683,-1.6809437275,1.2644016743,1.0262215137,-0.0629030466,0.4180573821,0.7595381737,-0.4943410754
9983482986783,-1.6303684711,1.3105957508,0.9916658401,-0.2192487270,0.6512221694,0.6173342466,-0.3830642700
9983716032783,-1.4376758337,1.4702929258,1.0045621395,-0.3832876384,0.8100230694,0.3874359131,-0.2164409161
9983949032583,-1.1301786900,1.5474768877,1.0065048933,-0.4455413818,0.8865721226,0.1242627501,0.0064481441
9984182056483,-0.8638634086,1.5143460035,0.9872686267,-0.3965964913,0.8998308778,-0.0248097237,0.1800007075
9984415079383,-0.7401059866,1.4407252073,0.9890093803,-0.3901855052,0.9005109668,-0.0849253982,0.1721129268
9984648102383,-0.7103078961,1.3339594603,1.0093832016,-0.4122021198,0.8829702735,-0.1231751069,0.1878321469
9984881132583,-0.7304781675,1.2362344265,1.0251724720,-0.4495111704,0.8618086576,-0.1246703044,0.1992058307
9985114147983,-0.7456292510,1.1803644896,1.0264474154,-0.4458698332,0.8640150428,-0.0988337919,0.2119197845
9985347179883,-0.7604778409,1.1483126879,1.0334730148,-0.4556137919,0.8631859422,-0.0794452056,0.2025206089
9985580194783,-0.7684497833,1.1355032921,1.0475162268,-0.4725378454,0.8548163176,-0.0697692409,0.2028039545
9985813218883,-0.7566567659,1.1355882883,1.0468728542,-0.4834137261,0.8535249829,-0.0651463047,0.1832003593
9986046240283,-0.6963940263,1.1564576626,1.0439354181,-0.4941536486,0.8532074094,-0.1113800704,0.1242725849
9986279269083,-0.5378468037,1.1357525587,1.0445083380,-0.4781529009,0.8034545779,-0.3049642146,0.1811835170
9986512287383,-0.3944417238,1.0286756754,1.0452883244,-0.3916999102,0.6739712954,-0.5227273107,0.3450944424
9986745310683,-0.3651574850,0.8934915662,1.0380765200,-0.2743082047,0.4939284623,-0.7063563466,0.4264392257
9986978334183,-0.4521202743,0.8322029710,1.0454905033,-0.1314956844,0.2631191015,-0.8109235168,0.5058460832
9987211356383,-0.5999458432,0.8443676233,1.0642415285,0.0498377495,0.0081942463,-0.8250593543,0.5627843142
9987444380083,-0.8383828998,0.9085879922,1.1007853746,0.2276022434,-0.2977308333,-0.7320943475,0.5688511729
9987677408783,-1.0941926241,1.0302388668,1.0733395815,0.3118544221,-0.5354865193,-0.6133706570,0.4896706939
9987910425983,-1.2386338711,1.1890579462,1.0636262894,0.4415840805,-0.6975118518,-0.4424606860,0.3502988815
9988143453183,-1.2781223059,1.3043876886,1.1058658361,0.5651255250,-0.7206997871,-0.2923194468,0.2752712965
9988376471583,-1.3787069321,1.3811874390,1.1304974556,0.6343123317,-0.6846279502,-0.2525668144,0.2552301586
9988609496483,-1.5480107069,1.4359465837,1.1623486280,0.6627783775,-0.6313886046,-0.2738747895,0.2950694561
9988842517683,-1.6770617962,1.5075010061,1.1897950172,0.6444016099,-0.5929427743,-0.3086589575,0.3713421822
9989075549183,-1.7792594433,1.5776494741,1.1872689724,0.5798059106,-0.5384032726,-0.3844130039,0.4755773246
9989308564483,-1.8462257385,1.6568056345,1.2025791407,0.4786855578,-0.4338799417,-0.4937989116,0.5820404291
9989541587583,-1.8639535904,1.7020016909,1.2147688866,0.3699616194,-0.3318309784,-0.5534174442,0.6683905125
9989774611183,-1.8072233200,1.6561248302,1.2155117989,0.2452004105,-0.2335434854,-0.6043177247,0.7212033868
9990007634283,-1.6873303652,1.5666446686,1.2031788826,0.1988540590,-0.1684118509,-0.6340473294,0.7280649543
9990240665083,-1.5255327225,1.4519349337,1.1809182167,0.0667511448,-0.0580117553,-0.6911584735,0.7172718644
9990473680683,-1.3720346689,1.3681857586,1.1685085297,-0.0707320869,0.0476438478,-0.7079929113,0.7010514736
9990706703483,-1.4448655844,1.3001393080,1.1570500135,0.1313762963,-0.1484035105,-0.7001405358,0.6859446168
9990939726983,-1.5726239681,1.2919622660,1.1687602997,0.2635468543,-0.3774132133,-0.5901342630,0.6632073522
9991172748783,-1.5744861364,1.2863932848,1.2350388765,0.4073129296,-0.4069466591,-0.4026823938,0.7115740180
9991405773183,-1.4983857870,1.2559436560,1.2663764954,0.6543571949,-0.4147092998,-0.3096741140,0.5513027906
9991638801583,-1.3897165060,1.2404063940,1.2581856251,0.8334336877,-0.4720060527,-0.1960087717,0.2101885676
9991871820183,-1.3029719591,1.3065513372,1.2463252544,0.8525115252,-0.5054094195,-0.1233270988,0.0507526398
9992104842183,-1.2672219276,1.4325090647,1.2333459854,0.7768815756,-0.5564828515,-0.1415312886,0.2583619356
9992337866383,-1.3010963202,1.4818074703,1.2157579660,0.6573131680,-0.4917182326,-0.3923514783,0.4149854183
9992570887783,-1.3158980608,1.4438810349,1.2007999420,0.6312783957,-0.3381631970,-0.5651063919,0.4096194506
9992803911083,-1.3342777491,1.4890878201,1.2057714462,0.6588516831,-0.4051070511,-0.4830533266,0.4104415476
9993036940583,-1.2774538994,1.6437515020,1.2104624510,0.7075486779,-0.5954809189,-0.1982694566,0.3247561753
9993269958583,-1.1800591946,1.7653242350,1.1769739389,0.7002326846,-0.7025248408,0.0000706580,0.1270161420
9993502981983,-1.2700258493,1.7393888235,1.1745864153,0.6512975693,-0.6129944921,-0.3658662438,0.2572765648
9993736003583,-1.3447746038,1.5329601765,1.1233428717,0.4600027204,-0.4172818363,-0.6548390985,0.4306496382
9993969027583,-1.3847999573,1.4022384882,1.0974771976,0.3815200627,-0.4688448608,-0.6616911292,0.4436123371
9994202050683,-1.4265148640,1.4703748226,1.0630118847,0.4292379618,-0.6847397089,-0.4814670682,0.3392283916
9994435078483,-1.2923477888,1.6599473953,1.0882902145,0.5707608461,-0.7898044586,-0.0753493533,0.2115738541
9994668113983,-1.2091594934,1.8030347824,1.1184377670,0.6226927638,-0.7620067596,0.0168926995,0.1769581586
9994901119083,-1.2354458570,1.8664162159,1.1373040676,0.6187602282,-0.7261196375,-0.1526222378,0.2580553293
9995134142883,-1.3018177748,1.7277733088,1.1376771927,0.5002388954,-0.6103504300,-0.4515241981,0.4163644314
9995367165883,-1.3076648712,1.5286192894,1.1599810123,0.5108518600,-0.4520671070,-0.5631848574,0.4663567543
9995600190683,-1.3295482397,1.5164899826,1.1446095705,0.5045001507,-0.6437010169,-0.3533385396,0.4541811943
9995833216683,-1.2340214252,1.5822576284,1.1259249449,0.5811039209,-0.7323445678,0.0228225216,0.3542158306
9996066234583,-1.1316410303,1.6287431717,1.1311206818,0.6530797482,-0.6892521977,0.2093969434,0.2336049676
9996299258483,-1.0510181189,1.7001187801,1.1575952768,0.7168713808,-0.6567165256,0.2045643181,0.1138958558
9996532282183,-1.0848490000,1.7999536991,1.1953669786,0.7594479918,-0.6335213184,-0.1474669725,-0.0119538233
9996765305983,-1.2092695236,1.7446923256,1.1332778931,0.6634267569,-0.5540356636,-0.4901124239,0.1126911268
9996998330883,-1.2768951654,1.5458742380,1.0868558884,0.5291407704,-0.3638034165,-0.6961623430,0.3209596574
9997231351683,-1.3097229004,1.3935476542,1.0818139315,0.3830448985,-0.3330887556,-0.7232442498,0.4682374001
9997464374683,-1.4096730947,1.3785244226,1.0964095592,0.3992038071,-0.5297563076,-0.5796129107,0.4733324051
9997697396683,-1.4602636099,1.4414891005,1.0936945677,0.4572764933,-0.6479115486,-0.4450460672,0.4159841537
9997930419983,-1.4089567661,1.5688279867,1.1077567339,0.5677109361,-0.7202497721,-0.2717915773,0.2916745842
9998163443183,-1.3283877373,1.7076959610,1.0975079536,0.6058900356,-0.7710452676,-0.1631430984,0.1084934175
9998396473583,-1.3567947149,1.8011043072,1.1244051456,0.6478074789,-0.7037300467,-0.2860652804,0.0572382770
9998629489583,-1.4252108335,1.8005225658,1.0866808891,0.5775025487,-0.6530911326,-0.4230754375,0.2469210327
9998862517183,-1.4448595047,1.7711499929,1.1217187643,0.5239518285,-0.6445853710,-0.3434751332,0.4381883144
9999095536083,-1.4788967371,1.7182781696,1.1350970268,0.5462902188,-0.5932669044,-0.4423748255,0.3923083544
9999328565883,-1.5201443434,1.6122418642,1.1269433498,0.5537825823,-0.4936681092,-0.5432970524,0.3929950297
9999561582183,-1.5048224926,1.6464059353,1.1566970348,0.5935491323,-0.6302844286,-0.2838527262,0.4121513069
9999794611283,-1.4874087572,1.6656399965,1.1440105438,0.6487959027,-0.6610816717,-0.2369720042,0.2930516303
10000027628583,-1.4487801790,1.6607108116,1.2232831717,0.7969945073,-0.5246945024,-0.1900608689,0.2310246378
10000260651183,-1.3444780111,1.6829078197,1.2771258354,0.8997423649,-0.4099955261,-0.0787642524,0.1271363646
10000493674683,-1.2596468925,1.7606880665,1.2699478865,0.9043374062,-0.4221545756,-0.0521738715,0.0351759084
10000726697983,-1.1738092899,1.8474107981,1.2600345612,0.8689255118,-0.4920486510,0.0527604073,-0.0085467193
10000959747283,-1.1175864935,1.8893651962,1.2411810160,0.7915201187,-0.5395945907,0.1733810008,-0.2286322564
10001192750183,-1.1089838743,1.8703155518,1.2265133858,0.6847631931,-0.5537477732,0.1824958920,-0.4372161925
10001425767383,-1.0849590302,1.8193731308,1.1631301641,0.5763076544,-0.6351333261,0.2605232298,-0.4433992803
10001658790283,-1.0365709066,1.7119266987,1.1441718340,0.5662347674,-0.6234232187,0.3968328834,-0.3650280237
10001891813483,-0.9498511553,1.5318732262,1.1477103233,0.5326498151,-0.5348353386,0.4430495501,-0.4836759567
10002124893983,-0.8941575885,1.3538407087,1.2251191139,0.5859308839,-0.4064518809,0.3757975101,-0.5918260217
10002357858983,-0.8274655342,1.3140219450,1.2346087694,0.6432800889,-0.4977452755,0.2669997215,-0.5168669820
10002590890083,-0.7745255232,1.3607401848,1.2254213095,0.7228848338,-0.5445700884,0.2269832641,-0.3596659899
10002823907483,-0.7035689950,1.4445204735,1.1940454245,0.7513144016,-0.5918807387,0.1892770678,-0.2222117782
10003056928883,-0.6918094754,1.5709605217,1.1835137606,0.7400047183,-0.6593357325,-0.0320556387,-0.1290033311
10003289952383,-0.7264276743,1.6205854416,1.1922771931,0.7356591225,-0.6435990334,-0.1680538356,0.1278433949
10003522974483,-0.7281486988,1.6499936581,1.1677508354,0.6447574496,-0.6381300092,-0.3001239598,0.2949636281
10003756032183,-0.6789122820,1.6258736849,1.1572633982,0.5695679784,-0.5410146713,-0.4870838523,0.3816345036
10003989021883,-0.6380029917,1.5570718050,1.1718257666,0.4233658314,-0.4039024115,-0.5656684637,0.5810709596
10004222044583,-0.6360440254,1.4841456413,1.1902893782,0.3767654002,-0.2256480902,-0.6176012158,0.6524565816
